posterior_mu,generation,estimated_p_theta,Overall.Frequency,p_noise,prior_prob_noise
0.604026659205918,500,0.604026659205918,10,0.06666666666666667,0
0.5562599019898887,500,0.5562599019898887,10,0.06666666666666667,0
0.5150977999879071,500,0.5150977999879071,10,0.06666666666666667,0
0.7001811271134691,500,0.7001811271134691,10,0.06666666666666667,0
0.6119531745967441,500,0.6119531745967441,10,0.06666666666666667,0
0.652697691205492,500,0.652697691205492,10,0.06666666666666667,0
0.6989291663539337,500,0.6989291663539337,10,0.06666666666666667,0
0.4697232011848704,500,0.4697232011848704,10,0.06666666666666667,0
0.6994595102395824,500,0.6994595102395824,10,0.06666666666666667,0
0.7445324602841564,500,0.7445324602841564,10,0.06666666666666667,0
0.6539297642106459,500,0.6539297642106459,10,0.06666666666666667,0
0.6493818823259562,500,0.6493818823259562,10,0.06666666666666667,0
0.6972900219142653,500,0.6972900219142653,10,0.06666666666666667,0
0.6519348769628667,500,0.6519348769628667,10,0.06666666666666667,0
0.6577781083511021,500,0.6577781083511021,10,0.06666666666666667,0
0.604461153799561,500,0.604461153799561,10,0.06666666666666667,0
0.6017231574765899,500,0.6017231574765899,10,0.06666666666666667,0
0.7391945631966571,500,0.7391945631966571,10,0.06666666666666667,0
0.6059603806728984,500,0.6059603806728984,10,0.06666666666666667,0
0.5668619354080734,500,0.5668619354080734,10,0.06666666666666667,0
0.5620053926705442,500,0.5620053926705442,10,0.06666666666666667,0
0.6039028404024726,500,0.6039028404024726,10,0.06666666666666667,0
0.5605940550554568,500,0.5605940550554568,10,0.06666666666666667,0
0.6091148155126992,500,0.6091148155126992,10,0.06666666666666667,0
0.6111159034598933,500,0.6111159034598933,10,0.06666666666666667,0
0.6939824987288146,500,0.6939824987288146,10,0.06666666666666667,0
0.5993059701484322,500,0.5993059701484322,10,0.06666666666666667,0
0.613940367552275,500,0.613940367552275,10,0.06666666666666667,0
0.7003302003497496,500,0.7003302003497496,10,0.06666666666666667,0
0.5103544452762278,500,0.5103544452762278,10,0.06666666666666667,0
0.6104303813977345,500,0.6104303813977345,10,0.06666666666666667,0
0.5185120461878403,500,0.5185120461878403,10,0.06666666666666667,0
0.6572367732623363,500,0.6572367732623363,10,0.06666666666666667,0
0.6007243211867416,500,0.6007243211867416,10,0.06666666666666667,0
0.5088722566746465,500,0.5088722566746465,10,0.06666666666666667,0
0.648724845995835,500,0.648724845995835,10,0.06666666666666667,0
0.7015132252696775,500,0.7015132252696775,10,0.06666666666666667,0
0.6074674797692617,500,0.6074674797692617,10,0.06666666666666667,0
0.7018718079841277,500,0.7018718079841277,10,0.06666666666666667,0
0.5158098478768858,500,0.5158098478768858,10,0.06666666666666667,0
0.7380306120285787,500,0.7380306120285787,10,0.06666666666666667,0
0.6989291663539337,500,0.6989291663539337,10,0.06666666666666667,0
0.4617271341878159,500,0.4617271341878159,10,0.06666666666666667,0
0.7005807483131162,500,0.7005807483131162,10,0.06666666666666667,0
0.6054829429190829,500,0.6054829429190829,10,0.06666666666666667,0
0.5554383211659523,500,0.5554383211659523,10,0.06666666666666667,0
0.6978399242898662,500,0.6978399242898662,10,0.06666666666666667,0
0.5638272632522452,500,0.5638272632522452,10,0.06666666666666667,0
0.6031596003506474,500,0.6031596003506474,10,0.06666666666666667,0
0.654192594739188,500,0.654192594739188,10,0.06666666666666667,0
0.695243828476408,500,0.695243828476408,10,0.06666666666666667,0
0.6083603465132833,500,0.6083603465132833,10,0.06666666666666667,0
0.6978399242898662,500,0.6978399242898662,10,0.06666666666666667,0
0.6075659305633633,500,0.6075659305633633,10,0.06666666666666667,0
0.46400616030322384,500,0.46400616030322384,10,0.06666666666666667,0
0.6500043036537888,500,0.6500043036537888,10,0.06666666666666667,0
0.5599504820498342,500,0.5599504820498342,10,0.06666666666666667,0
0.6944804075372767,500,0.6944804075372767,10,0.06666666666666667,0
0.6119531745967441,500,0.6119531745967441,10,0.06666666666666667,0
0.5600099450271683,500,0.5600099450271683,10,0.06666666666666667,0
0.6609396435182264,500,0.6609396435182264,10,0.06666666666666667,0
0.6055253264901346,500,0.6055253264901346,10,0.06666666666666667,0
0.5601692609261816,500,0.5601692609261816,10,0.06666666666666667,0
0.6509085697775147,500,0.6509085697775147,10,0.06666666666666667,0
0.6132709973608785,500,0.6132709973608785,10,0.06666666666666667,0
0.5665411147935182,500,0.5665411147935182,10,0.06666666666666667,0
0.6039213875911402,500,0.6039213875911402,10,0.06666666666666667,0
0.6518019133980211,500,0.6518019133980211,10,0.06666666666666667,0
0.6104303813977345,500,0.6104303813977345,10,0.06666666666666667,0
0.6939824987288146,500,0.6939824987288146,10,0.06666666666666667,0
0.6061889808998864,500,0.6061889808998864,10,0.06666666666666667,0
0.4689134320926249,500,0.4689134320926249,10,0.06666666666666667,0
0.6041979461182787,500,0.6041979461182787,10,0.06666666666666667,0
0.6072388179721133,500,0.6072388179721133,10,0.06666666666666667,0
0.5133931085350762,500,0.5133931085350762,10,0.06666666666666667,0
0.613940367552275,500,0.613940367552275,10,0.06666666666666667,0
0.6500043036537888,500,0.6500043036537888,10,0.06666666666666667,0
0.5596534761570167,500,0.5596534761570167,10,0.06666666666666667,0
0.5610174544237736,500,0.5610174544237736,10,0.06666666666666667,0
0.605691551275169,500,0.605691551275169,10,0.06666666666666667,0
0.7429827809034494,500,0.7429827809034494,10,0.06666666666666667,0
0.5648167872467466,500,0.5648167872467466,10,0.06666666666666667,0
0.7015132252696775,500,0.7015132252696775,10,0.06666666666666667,0
0.5579842151584173,500,0.5579842151584173,10,0.06666666666666667,0
0.4180464204052277,500,0.4180464204052277,10,0.06666666666666667,0
0.6971586709277601,500,0.6971586709277601,10,0.06666666666666667,0
0.6030494842867234,500,0.6030494842867234,10,0.06666666666666667,0
0.6554219665320045,500,0.6554219665320045,10,0.06666666666666667,0
0.7452463318212958,500,0.7452463318212958,10,0.06666666666666667,0
0.6057785689228129,500,0.6057785689228129,10,0.06666666666666667,0
0.6546954783831308,500,0.6546954783831308,10,0.06666666666666667,0
0.607794855092294,500,0.607794855092294,10,0.06666666666666667,0
0.5551318229784701,500,0.5551318229784701,10,0.06666666666666667,0
0.6089676665515255,500,0.6089676665515255,10,0.06666666666666667,0
0.5120421865145939,500,0.5120421865145939,10,0.06666666666666667,0
0.6087000861065727,500,0.6087000861065727,10,0.06666666666666667,0
0.5523863766577446,500,0.5523863766577446,10,0.06666666666666667,0
0.6100011029774869,500,0.6100011029774869,10,0.06666666666666667,0
0.6977634415942607,500,0.6977634415942607,10,0.06666666666666667,0
0.6077169949539962,500,0.6077169949539962,10,0.06666666666666667,0
0.6545211245699181,500,0.6545211245699181,10,0.06666666666666667,0
0.6518665025243975,500,0.6518665025243975,10,0.06666666666666667,0
0.6505854689449004,500,0.6505854689449004,10,0.06666666666666667,0
0.613100366604301,500,0.613100366604301,10,0.06666666666666667,0
0.6582607146820526,500,0.6582607146820526,10,0.06666666666666667,0
0.7421354352444749,500,0.7421354352444749,10,0.06666666666666667,0
0.7039811980127191,500,0.7039811980127191,10,0.06666666666666667,0
0.6082092427489627,500,0.6082092427489627,10,0.06666666666666667,0
0.7459254473961974,500,0.7459254473961974,10,0.06666666666666667,0
0.695243828476408,500,0.695243828476408,10,0.06666666666666667,0
0.5636076145312157,500,0.5636076145312157,10,0.06666666666666667,0
0.5159300536108723,500,0.5159300536108723,10,0.06666666666666667,0
0.6578885424198544,500,0.6578885424198544,10,0.06666666666666667,0
0.6568280518842391,500,0.6568280518842391,10,0.06666666666666667,0
0.6500043036537888,500,0.6500043036537888,10,0.06666666666666667,0
0.46495389865481923,500,0.46495389865481923,10,0.06666666666666667,0
0.611273891341581,500,0.611273891341581,10,0.06666666666666667,0
0.6076018867093116,500,0.6076018867093116,10,0.06666666666666667,0
0.5161032909641385,500,0.5161032909641385,10,0.06666666666666667,0
0.7402539887942978,500,0.7402539887942978,10,0.06666666666666667,0
0.6034816528620562,500,0.6034816528620562,10,0.06666666666666667,0
0.6509085697775147,500,0.6509085697775147,10,0.06666666666666667,0
0.5614091869199165,500,0.5614091869199165,10,0.06666666666666667,0
0.7039811980127191,500,0.7039811980127191,10,0.06666666666666667,0
0.6520740942889749,500,0.6520740942889749,10,0.06666666666666667,0
0.655915494453817,500,0.655915494453817,10,0.06666666666666667,0
0.7008641943460605,500,0.7008641943460605,10,0.06666666666666667,0
0.5113643943808543,500,0.5113643943808543,10,0.06666666666666667,0
0.5593853530090637,500,0.5593853530090637,10,0.06666666666666667,0
0.42592694256458624,500,0.42592694256458624,10,0.06666666666666667,0
0.6509085697775147,500,0.6509085697775147,10,0.06666666666666667,0
0.6051133082065472,500,0.6051133082065472,10,0.06666666666666667,0
0.559320106389228,500,0.559320106389228,10,0.06666666666666667,0
0.6975267964303478,500,0.6975267964303478,10,0.06666666666666667,0
0.5610879865568821,500,0.5610879865568821,10,0.06666666666666667,0
0.6087498429747794,500,0.6087498429747794,10,0.06666666666666667,0
0.562862530543405,500,0.562862530543405,10,0.06666666666666667,0
0.6587776146646409,500,0.6587776146646409,10,0.06666666666666667,0
0.5561272593349276,500,0.5561272593349276,10,0.06666666666666667,0
0.5618706336707706,500,0.5618706336707706,10,0.06666666666666667,0
0.7412294223349787,500,0.7412294223349787,10,0.06666666666666667,0
0.5573496680133525,500,0.5573496680133525,10,0.06666666666666667,0
0.6944804075372767,500,0.6944804075372767,10,0.06666666666666667,0
0.6489956341042518,500,0.6489956341042518,10,0.06666666666666667,0
0.5576279461872933,500,0.5576279461872933,10,0.06666666666666667,0
0.5659441113545651,500,0.5659441113545651,10,0.06666666666666667,0
0.652852434681128,500,0.652852434681128,10,0.06666666666666667,0
0.5180245177189129,500,0.5180245177189129,10,0.06666666666666667,0
0.6509085697775147,500,0.6509085697775147,10,0.06666666666666667,0
0.6521939605272308,500,0.6521939605272308,10,0.06666666666666667,0
0.6004065813715562,500,0.6004065813715562,10,0.06666666666666667,0
0.4145434588117052,500,0.4145434588117052,10,0.06666666666666667,0
0.6117006934723964,500,0.6117006934723964,10,0.06666666666666667,0
0.6557109478797147,500,0.6557109478797147,10,0.06666666666666667,0
0.5639736229187664,500,0.5639736229187664,10,0.06666666666666667,0
0.6569964469619061,500,0.6569964469619061,10,0.06666666666666667,0
0.6091148155126992,500,0.6091148155126992,10,0.06666666666666667,0
0.6073495631039634,500,0.6073495631039634,10,0.06666666666666667,0
0.5085060792353822,500,0.5085060792353822,10,0.06666666666666667,0
0.5562599019898887,500,0.5562599019898887,10,0.06666666666666667,0
0.6971586709277601,500,0.6971586709277601,10,0.06666666666666667,0
0.6975267964303478,500,0.6975267964303478,10,0.06666666666666667,0
0.693031969770671,500,0.693031969770671,10,0.06666666666666667,0
0.5107801818440046,500,0.5107801818440046,10,0.06666666666666667,0
0.6476631956807918,500,0.6476631956807918,10,0.06666666666666667,0
0.7039811980127191,500,0.7039811980127191,10,0.06666666666666667,0
0.605103674327792,500,0.605103674327792,10,0.06666666666666667,0
0.4701544956798223,500,0.4701544956798223,10,0.06666666666666667,0
0.6489956341042518,500,0.6489956341042518,10,0.06666666666666667,0
0.6033155700557129,500,0.6033155700557129,10,0.06666666666666667,0
0.6520740942889749,500,0.6520740942889749,10,0.06666666666666667,0
0.6059603806728984,500,0.6059603806728984,10,0.06666666666666667,0
0.5134340653461342,500,0.5134340653461342,10,0.06666666666666667,0
0.6097223667880535,500,0.6097223667880535,10,0.06666666666666667,0
0.6050066468224812,500,0.6050066468224812,10,0.06666666666666667,0
0.7017359375452747,500,0.7017359375452747,10,0.06666666666666667,0
0.4667056190769128,500,0.4667056190769128,10,0.06666666666666667,0
0.5161032909641385,500,0.5161032909641385,10,0.06666666666666667,0
0.6560470578694287,500,0.6560470578694287,10,0.06666666666666667,0
0.5551318229784701,500,0.5551318229784701,10,0.06666666666666667,0
0.6539159618697753,500,0.6539159618697753,10,0.06666666666666667,0
0.5650885643572473,500,0.5650885643572473,10,0.06666666666666667,0
0.6087000861065727,500,0.6087000861065727,10,0.06666666666666667,0
0.7452463318212958,500,0.7452463318212958,10,0.06666666666666667,0
0.6041979461182787,500,0.6041979461182787,10,0.06666666666666667,0
0.4676029157601376,500,0.4676029157601376,10,0.06666666666666667,0
0.7010523407320388,500,0.7010523407320388,10,0.06666666666666667,0
0.5155979188820592,500,0.5155979188820592,10,0.06666666666666667,0
0.7421354352444749,500,0.7421354352444749,10,0.06666666666666667,0
0.5189701532652161,500,0.5189701532652161,10,0.06666666666666667,0
0.5093856700774037,500,0.5093856700774037,10,0.06666666666666667,0
0.56241337930187,500,0.56241337930187,10,0.06666666666666667,0
0.6540632804236763,500,0.6540632804236763,10,0.06666666666666667,0
0.7025559056787017,500,0.7025559056787017,10,0.06666666666666667,0
0.6547623989949135,500,0.6547623989949135,10,0.06666666666666667,0
0.5180546264652373,500,0.5180546264652373,10,0.06666666666666667,0
0.656125107499876,500,0.656125107499876,10,0.06666666666666667,0
0.5169212781483553,500,0.5169212781483553,10,0.06666666666666667,0
0.5636580070943957,500,0.5636580070943957,10,0.06666666666666667,0
0.6456218886162202,500,0.6456218886162202,10,0.06666666666666667,0
0.5596668571095345,500,0.5596668571095345,10,0.06666666666666667,0
0.6532309723029583,500,0.6532309723029583,10,0.06666666666666667,0
0.5107801818440046,500,0.5107801818440046,10,0.06666666666666667,0
0.5574654511771365,500,0.5574654511771365,10,0.06666666666666667,0
0.5628591353716508,500,0.5628591353716508,10,0.06666666666666667,0
0.5618706336707706,500,0.5618706336707706,10,0.06666666666666667,0
0.7380306120285787,500,0.7380306120285787,10,0.06666666666666667,0
0.5114164017426879,500,0.5114164017426879,10,0.06666666666666667,0
0.6026734901713416,500,0.6026734901713416,10,0.06666666666666667,0
0.5610879865568821,500,0.5610879865568821,10,0.06666666666666667,0
0.5636076145312157,500,0.5636076145312157,10,0.06666666666666667,0
0.6534120048361298,500,0.6534120048361298,10,0.06666666666666667,0
0.5554587518599065,500,0.5554587518599065,10,0.06666666666666667,0
0.5663488076872927,500,0.5663488076872927,10,0.06666666666666667,0
0.5633440639534738,500,0.5633440639534738,10,0.06666666666666667,0
0.6907967799638773,500,0.6907967799638773,10,0.06666666666666667,0
0.6001810713608929,500,0.6001810713608929,10,0.06666666666666667,0
0.5598536307245059,500,0.5598536307245059,10,0.06666666666666667,0
0.5677638795728794,500,0.5677638795728794,10,0.06666666666666667,0
0.7850448980581048,500,0.7850448980581048,10,0.06666666666666667,0
0.6095834175240811,500,0.6095834175240811,10,0.06666666666666667,0
0.5611901235575212,500,0.5611901235575212,10,0.06666666666666667,0
0.743779652561548,500,0.743779652561548,10,0.06666666666666667,0
0.5665793857524584,500,0.5665793857524584,10,0.06666666666666667,0
0.5594180181893089,500,0.5594180181893089,10,0.06666666666666667,0
0.612733131822311,500,0.612733131822311,10,0.06666666666666667,0
0.6065957567611167,500,0.6065957567611167,10,0.06666666666666667,0
0.462442302962056,500,0.462442302962056,10,0.06666666666666667,0
0.6017231574765899,500,0.6017231574765899,10,0.06666666666666667,0
0.7459254473961974,500,0.7459254473961974,10,0.06666666666666667,0
0.743779652561548,500,0.743779652561548,10,0.06666666666666667,0
0.6078457974202987,500,0.6078457974202987,10,0.06666666666666667,0
0.602483705020931,500,0.602483705020931,10,0.06666666666666667,0
0.5673918512962643,500,0.5673918512962643,10,0.06666666666666667,0
0.6511039426088322,500,0.6511039426088322,10,0.06666666666666667,0
0.6001810713608929,500,0.6001810713608929,10,0.06666666666666667,0
0.4718447716144246,500,0.4718447716144246,10,0.06666666666666667,0
0.5615784165863237,500,0.5615784165863237,10,0.06666666666666667,0
0.570525763729339,500,0.570525763729339,10,0.06666666666666667,0
0.7003302003497496,500,0.7003302003497496,10,0.06666666666666667,0
0.6073495631039634,500,0.6073495631039634,10,0.06666666666666667,0
0.6016082426497953,500,0.6016082426497953,10,0.06666666666666667,0
0.6999322779739683,500,0.6999322779739683,10,0.06666666666666667,0
0.510608845165197,500,0.510608845165197,10,0.06666666666666667,0
0.4228327349401043,500,0.4228327349401043,10,0.06666666666666667,0
0.5653352701436442,500,0.5653352701436442,10,0.06666666666666667,0
0.6059106813011923,500,0.6059106813011923,10,0.06666666666666667,0
0.4158004599195094,500,0.4158004599195094,10,0.06666666666666667,0
0.6560470578694287,500,0.6560470578694287,10,0.06666666666666667,0
0.5586956689022139,500,0.5586956689022139,10,0.06666666666666667,0
0.5556646238082299,500,0.5556646238082299,10,0.06666666666666667,0
0.6989291663539337,500,0.6989291663539337,10,0.06666666666666667,0
0.6007243211867416,500,0.6007243211867416,10,0.06666666666666667,0
0.6494670650066725,500,0.6494670650066725,10,0.06666666666666667,0
0.6103479487215958,500,0.6103479487215958,10,0.06666666666666667,0
0.7445324602841564,500,0.7445324602841564,10,0.06666666666666667,0
0.7459254473961974,500,0.7459254473961974,10,0.06666666666666667,0
0.6032182643593869,500,0.6032182643593869,10,0.06666666666666667,0
0.5581754348406703,500,0.5581754348406703,10,0.06666666666666667,0
0.6107562429207076,500,0.6107562429207076,10,0.06666666666666667,0
0.5073299210492546,500,0.5073299210492546,10,0.06666666666666667,0
0.6522111632130744,500,0.6522111632130744,10,0.06666666666666667,0
0.46104158825589775,500,0.46104158825589775,10,0.06666666666666667,0
0.5635746656087723,500,0.5635746656087723,10,0.06666666666666667,0
0.7001811271134691,500,0.7001811271134691,10,0.06666666666666667,0
0.7850448980581048,500,0.7850448980581048,10,0.06666666666666667,0
0.6524602228210593,500,0.6524602228210593,10,0.06666666666666667,0
0.6044077580125173,500,0.6044077580125173,10,0.06666666666666667,0
0.7039811980127191,500,0.7039811980127191,10,0.06666666666666667,0
0.6499400749206596,500,0.6499400749206596,10,0.06666666666666667,0
0.6034633048590755,500,0.6034633048590755,10,0.06666666666666667,0
0.5056414743605434,500,0.5056414743605434,10,0.06666666666666667,0
0.5638272632522452,500,0.5638272632522452,10,0.06666666666666667,0
0.7429827809034494,500,0.7429827809034494,10,0.06666666666666667,0
0.6520740942889749,500,0.6520740942889749,10,0.06666666666666667,0
0.46327286386030336,500,0.46327286386030336,10,0.06666666666666667,0
0.7001811271134691,500,0.7001811271134691,10,0.06666666666666667,0
0.703205961771401,500,0.703205961771401,10,0.06666666666666667,0
0.6103724679445748,500,0.6103724679445748,10,0.06666666666666667,0
0.56345558987176,500,0.56345558987176,10,0.06666666666666667,0
0.561111566172414,500,0.561111566172414,10,0.06666666666666667,0
0.5101890274926374,500,0.5101890274926374,10,0.06666666666666667,0
0.6163818013341003,500,0.6163818013341003,10,0.06666666666666667,0
0.5575511830435764,500,0.5575511830435764,10,0.06666666666666667,0
0.7047164632195335,500,0.7047164632195335,10,0.06666666666666667,0
0.7018718079841277,500,0.7018718079841277,10,0.06666666666666667,0
0.6578885424198544,500,0.6578885424198544,10,0.06666666666666667,0
0.5114164017426879,500,0.5114164017426879,10,0.06666666666666667,0
0.5093856700774037,500,0.5093856700774037,10,0.06666666666666667,0
0.6539297642106459,500,0.6539297642106459,10,0.06666666666666667,0
0.6565408091522902,500,0.6565408091522902,10,0.06666666666666667,0
0.6568280518842391,500,0.6568280518842391,10,0.06666666666666667,0
0.7039811980127191,500,0.7039811980127191,10,0.06666666666666667,0
0.6121331891068784,500,0.6121331891068784,10,0.06666666666666667,0
0.6462238930151701,500,0.6462238930151701,10,0.06666666666666667,0
0.6539159618697753,500,0.6539159618697753,10,0.06666666666666667,0
0.6036552246756333,500,0.6036552246756333,10,0.06666666666666667,0
0.6587776146646409,500,0.6587776146646409,10,0.06666666666666667,0
0.6577781083511021,500,0.6577781083511021,10,0.06666666666666667,0
0.5657799101058021,500,0.5657799101058021,10,0.06666666666666667,0
0.6073676221655342,500,0.6073676221655342,10,0.06666666666666667,0
0.6585147579612104,500,0.6585147579612104,10,0.06666666666666667,0
0.6472848338785255,500,0.6472848338785255,10,0.06666666666666667,0
0.5635746656087723,500,0.5635746656087723,10,0.06666666666666667,0
0.4608849977313804,500,0.4608849977313804,10,0.06666666666666667,0
0.7452463318212958,500,0.7452463318212958,10,0.06666666666666667,0
0.7015132252696775,500,0.7015132252696775,10,0.06666666666666667,0
0.6099748493231956,500,0.6099748493231956,10,0.06666666666666667,0
0.698247263871456,500,0.698247263871456,10,0.06666666666666667,0
0.6948591462884577,500,0.6948591462884577,10,0.06666666666666667,0
0.6554299318789047,500,0.6554299318789047,10,0.06666666666666667,0
0.7412294223349787,500,0.7412294223349787,10,0.06666666666666667,0
0.46605936037939016,500,0.46605936037939016,10,0.06666666666666667,0
0.46883886831571064,500,0.46883886831571064,10,0.06666666666666667,0
0.5576279461872933,500,0.5576279461872933,10,0.06666666666666667,0
0.6586669478574184,500,0.6586669478574184,10,0.06666666666666667,0
0.6989291663539337,500,0.6989291663539337,10,0.06666666666666667,0
0.6519348769628667,500,0.6519348769628667,10,0.06666666666666667,0
0.3717616987534502,500,0.3717616987534502,10,0.06666666666666667,0
0.5103544452762278,500,0.5103544452762278,10,0.06666666666666667,0
0.46495389865481923,500,0.46495389865481923,10,0.06666666666666667,0
0.7005807483131162,500,0.7005807483131162,10,0.06666666666666667,0
0.6989291663539337,500,0.6989291663539337,10,0.06666666666666667,0
0.6492428064928853,500,0.6492428064928853,10,0.06666666666666667,0
0.698247263871456,500,0.698247263871456,10,0.06666666666666667,0
0.6111159034598933,500,0.6111159034598933,10,0.06666666666666667,0
0.7015132252696775,500,0.7015132252696775,10,0.06666666666666667,0
0.655213690726096,500,0.655213690726096,10,0.06666666666666667,0
0.5577334408067995,500,0.5577334408067995,10,0.06666666666666667,0
0.6004065813715562,500,0.6004065813715562,10,0.06666666666666667,0
0.6095045485930852,500,0.6095045485930852,10,0.06666666666666667,0
0.47134631586750375,500,0.47134631586750375,10,0.06666666666666667,0
0.5133931085350762,500,0.5133931085350762,10,0.06666666666666667,0
0.6948591462884577,500,0.6948591462884577,10,0.06666666666666667,0
0.6080745283532136,500,0.6080745283532136,10,0.06666666666666667,0
0.4720288435111315,500,0.4720288435111315,10,0.06666666666666667,0
0.514818549962518,500,0.514818549962518,10,0.06666666666666667,0
0.6535683352900225,500,0.6535683352900225,10,0.06666666666666667,0
0.5990813281687333,500,0.5990813281687333,10,0.06666666666666667,0
0.46686182881149385,500,0.46686182881149385,10,0.06666666666666667,0
0.6484992376983961,500,0.6484992376983961,10,0.06666666666666667,0
0.5103544452762278,500,0.5103544452762278,10,0.06666666666666667,0
0.5601692609261816,500,0.5601692609261816,10,0.06666666666666667,0
0.6041979461182787,500,0.6041979461182787,10,0.06666666666666667,0
0.6571522304666256,500,0.6571522304666256,10,0.06666666666666667,0
0.652852434681128,500,0.652852434681128,10,0.06666666666666667,0
0.5578816910137808,500,0.5578816910137808,10,0.06666666666666667,0
0.5643677359103715,500,0.5643677359103715,10,0.06666666666666667,0
0.6526739796226316,500,0.6526739796226316,10,0.06666666666666667,0
0.6468359534529974,500,0.6468359534529974,10,0.06666666666666667,0
0.6601022635968853,500,0.6601022635968853,10,0.06666666666666667,0
0.562319152464894,500,0.562319152464894,10,0.06666666666666667,0
0.6524602228210593,500,0.6524602228210593,10,0.06666666666666667,0
0.6927892697101579,500,0.6927892697101579,10,0.06666666666666667,0
0.7039811980127191,500,0.7039811980127191,10,0.06666666666666667,0
0.5544926414537862,500,0.5544926414537862,10,0.06666666666666667,0
0.6032182643593869,500,0.6032182643593869,10,0.06666666666666667,0
0.6521939605272308,500,0.6521939605272308,10,0.06666666666666667,0
0.5585476253873999,500,0.5585476253873999,10,0.06666666666666667,0
0.743779652561548,500,0.743779652561548,10,0.06666666666666667,0
0.6082089760040262,500,0.6082089760040262,10,0.06666666666666667,0
0.6975267964303478,500,0.6975267964303478,10,0.06666666666666667,0
0.6967620960956196,500,0.6967620960956196,10,0.06666666666666667,0
0.7402539887942978,500,0.7402539887942978,10,0.06666666666666667,0
0.6513175281378997,500,0.6513175281378997,10,0.06666666666666667,0
0.7380306120285787,500,0.7380306120285787,10,0.06666666666666667,0
0.568756525592431,500,0.568756525592431,10,0.06666666666666667,0
0.5068668714908782,500,0.5068668714908782,10,0.06666666666666667,0
0.6978399242898662,500,0.6978399242898662,10,0.06666666666666667,0
0.5551318229784701,500,0.5551318229784701,10,0.06666666666666667,0
0.6969467447528153,500,0.6969467447528153,10,0.06666666666666667,0
0.5585711762007499,500,0.5585711762007499,10,0.06666666666666667,0
0.6575640191757675,500,0.6575640191757675,10,0.06666666666666667,0
0.6100011029774869,500,0.6100011029774869,10,0.06666666666666667,0
0.6540709944423683,500,0.6540709944423683,10,0.06666666666666667,0
0.7359285755027526,500,0.7359285755027526,100,0.06666666666666667,0
0.8091612156975355,500,0.8091612156975355,100,0.06666666666666667,0
0.8372030399342888,500,0.8372030399342888,100,0.06666666666666667,0
0.7157520216813112,500,0.7157520216813112,100,0.06666666666666667,0
0.8616201436768253,500,0.8616201436768253,100,0.06666666666666667,0
0.7933072717375168,500,0.7933072717375168,100,0.06666666666666667,0
0.803795557858885,500,0.803795557858885,100,0.06666666666666667,0
0.8843250922750848,500,0.8843250922750848,100,0.06666666666666667,0
0.8680421478939984,500,0.8680421478939984,100,0.06666666666666667,0
0.7040982674503233,500,0.7040982674503233,100,0.06666666666666667,0
0.8456652939611689,500,0.8456652939611689,100,0.06666666666666667,0
0.41013900478039406,500,0.41013900478039406,100,0.06666666666666667,0
0.8645737200975492,500,0.8645737200975492,100,0.06666666666666667,0
0.7941928493604924,500,0.7941928493604924,100,0.06666666666666667,0
0.841244386069083,500,0.841244386069083,100,0.06666666666666667,0
0.9063191512600508,500,0.9063191512600508,100,0.06666666666666667,0
0.8213757848275074,500,0.8213757848275074,100,0.06666666666666667,0
0.7822244542365151,500,0.7822244542365151,100,0.06666666666666667,0
0.8351328414268001,500,0.8351328414268001,100,0.06666666666666667,0
0.8824821070224058,500,0.8824821070224058,100,0.06666666666666667,0
0.8438011490803381,500,0.8438011490803381,100,0.06666666666666667,0
0.8600252264116829,500,0.8600252264116829,100,0.06666666666666667,0
0.8961219981768207,500,0.8961219981768207,100,0.06666666666666667,0
0.504507831087216,500,0.504507831087216,100,0.06666666666666667,0
0.794797030455357,500,0.794797030455357,100,0.06666666666666667,0
0.8222374570717094,500,0.8222374570717094,100,0.06666666666666667,0
0.8027498706420902,500,0.8027498706420902,100,0.06666666666666667,0
0.9281883711152606,500,0.9281883711152606,100,0.06666666666666667,0
0.8392441521371785,500,0.8392441521371785,100,0.06666666666666667,0
0.8442271494127056,500,0.8442271494127056,100,0.06666666666666667,0
0.8110863261335909,500,0.8110863261335909,100,0.06666666666666667,0
0.8183349035479534,500,0.8183349035479534,100,0.06666666666666667,0
0.8461859925295473,500,0.8461859925295473,100,0.06666666666666667,0
0.8345695412217766,500,0.8345695412217766,100,0.06666666666666667,0
0.800847314448949,500,0.800847314448949,100,0.06666666666666667,0
0.8091532759742361,500,0.8091532759742361,100,0.06666666666666667,0
0.7149648999580993,500,0.7149648999580993,100,0.06666666666666667,0
0.7136351078348604,500,0.7136351078348604,100,0.06666666666666667,0
0.8096246933774198,500,0.8096246933774198,100,0.06666666666666667,0
0.8704342804031686,500,0.8704342804031686,100,0.06666666666666667,0
0.6809480370020995,500,0.6809480370020995,100,0.06666666666666667,0
0.6993307481373301,500,0.6993307481373301,100,0.06666666666666667,0
0.8888306274758363,500,0.8888306274758363,100,0.06666666666666667,0
0.7860462536467308,500,0.7860462536467308,100,0.06666666666666667,0
0.7806436653252317,500,0.7806436653252317,100,0.06666666666666667,0
0.7673034652718261,500,0.7673034652718261,100,0.06666666666666667,0
0.49521779340105554,500,0.49521779340105554,100,0.06666666666666667,0
0.7051871318519735,500,0.7051871318519735,100,0.06666666666666667,0
0.9275156306709732,500,0.9275156306709732,100,0.06666666666666667,0
0.8254073566573272,500,0.8254073566573272,100,0.06666666666666667,0
