binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-13.63720703125,-15.72265625,0.8894808549088119,2.08544921875
black and white,-14.99853515625,-18.630859375,0.9742271836708262,3.63232421875
day and night,-16.390625,-16.5849609375,0.5484316558950428,0.1943359375
boys and girls,-15.931640625,-16.45703125,0.6284074083140564,0.525390625
left and right,-14.46240234375,-14.806396484375,0.5851604200110336,0.343994140625
female and male,-16.579345703125,-15.70068359375,0.2934550994091279,-0.878662109375
father and mother,-19.15625,-18.318359375,0.3019792286491274,-0.837890625
goods and services,-15.0693359375,-19.078125,0.9821683727896472,4.0087890625
north and south,-16.474365234375,-19.453125,0.9516052871623149,2.978759765625
development and research,-20.203125,-16.150390625,0.017078072308688283,-4.052734375
place and time,-19.6435546875,-15.4404296875,0.014728613849722672,-4.203125
death and life,-18.767578125,-16.9365234375,0.13811267781421274,-1.8310546875
brothers and sisters,-15.0869140625,-17.302734375,0.9016612117130164,2.2158203125
husband and wife,-15.546630859375,-18.130859375,0.929839630451301,2.584228515625
gas and oil,-16.4609375,-13.8623046875,0.06922646205439169,-2.5986328125
pepper and salt,-18.6435546875,-17.390625,0.22219340792627282,-1.2529296875
fall and rise,-23.90625,-16.4912109375,6.017665309831254e-4,-7.4150390625
arms and legs,-15.46337890625,-18.1640625,0.9370669691977722,2.70068359375
fruits and vegetables,-14.47216796875,-16.609375,0.8944672568803336,2.13720703125
arts and sciences,-19.18798828125,-21.9765625,0.9420552644344723,2.78857421875
gentlemen and ladies,-18.68603515625,-15.125,0.02762460288883712,-3.56103515625
feelings and thoughts,-18.9130859375,-18.642578125,0.4327824320561572,-0.2705078125
diagnosis and treatment,-15.009765625,-19.146484375,0.9842760094722645,4.13671875
groups and individuals,-21.80859375,-20.37890625,0.19314738002256465,-1.4296875
knowledge and skills,-17.404296875,-19.4990234375,0.8903895710407064,2.0947265625
heart and mind,-20.10546875,-19.546875,0.36387290122794985,-0.55859375
influence and power,-23.76171875,-20.3984375,0.033462934651990704,-3.36328125
Africa and Asia,-18.03125,-16.03515625,0.11961366366632262,-1.99609375
addresses and names,-22.478515625,-16.841796875,0.0035518845490345014,-5.63671875
poetry and prose,-19.609375,-21.6044921875,0.880283460006033,1.9951171875
forefinger and thumb,-20.48388671875,-20.75677490234375,0.5678018119646542,0.27288818359375
minerals and vitamins,-16.890625,-14.5947265625,0.09146322079555064,-2.2958984375
fall and winter,-17.20458984375,-21.23828125,0.9825993074240456,4.03369140625
