binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-34.29434680938721,-30.91525888442993,0.03295544969277494,-3.3790879249572754
black and white,-36.485286712646484,-37.41905975341797,0.7178401263296772,0.9337730407714844
day and night,-35.38196563720703,-28.911624431610107,0.0015463024642817732,-6.470341205596924
boys and girls,-36.91047286987305,-36.94492483139038,0.5086121385568909,0.034451961517333984
left and right,-34.90480709075928,-37.46571350097656,0.9283028088379848,2.560906410217285
female and male,-37.38006258010864,-39.5705828666687,0.8993949936408502,2.1905202865600586
father and mother,-35.49438285827637,-33.75283336639404,0.14911622719647386,-1.7415494918823242
goods and services,-41.08598327636719,-38.47263431549072,0.06828422953477406,-2.613348960876465
north and south,-36.23661184310913,-36.49531555175781,0.5643176080192233,0.25870370864868164
development and research,-35.758201599121094,-35.38774919509888,0.4084317093306413,-0.3704524040222168
place and time,-34.837533473968506,-32.158934116363525,0.06424803196075143,-2.6785993576049805
death and life,-29.353393077850342,-31.80906105041504,0.9209749519060377,2.4556679725646973
brothers and sisters,-19.593374356627464,-20.736950397491455,0.7583355992619574,1.1435760408639908
husband and wife,-37.16416931152344,-36.89006948471069,0.43190087171970615,-0.27409982681274414
gas and oil,-36.20356464385986,-37.68495273590088,0.8147821522639618,1.4813880920410156
pepper and salt,-27.57005786895752,-28.344459772109985,0.6844723436285293,0.7744019031524658
fall and rise,-37.951895236968994,-36.44321537017822,0.18113451923488424,-1.5086798667907715
arms and legs,-41.35340738296509,-38.618205070495605,0.06092782846426669,-2.7352023124694824
fruits and vegetables,-16.946127481758595,-20.77098497375846,0.9786444656996743,3.8248574919998646
arts and sciences,-37.54753637313843,-42.21536350250244,0.9906947446687664,4.667827129364014
gentlemen and ladies,-36.407715797424316,-36.298081398010254,0.4726188207873081,-0.1096343994140625
feelings and thoughts,-35.40269088745117,-39.06746196746826,0.9750294630214662,3.66477108001709
diagnosis and treatment,-42.78784894943237,-30.397705554962158,4.159367436252625e-6,-12.390143394470215
groups and individuals,-39.741600036621094,-37.600993156433105,0.10521224253757917,-2.1406068801879883
knowledge and skills,-36.93359851837158,-34.892473220825195,0.11495219669558349,-2.0411252975463867
heart and mind,-34.101566314697266,-38.23713302612305,0.9842581697122087,4.135566711425781
influence and power,-38.29681587219238,-35.23335266113281,0.04463977412635892,-3.0634632110595703
Africa and Asia,-34.84245824813843,-33.63840103149414,0.23075424667456385,-1.204057216644287
addresses and names,-38.43437099456787,-40.490986824035645,0.8866144064911293,2.0566158294677734
poetry and prose,-30.8584201335907,-33.138675689697266,0.9072285579759345,2.2802555561065674
forefinger and thumb,-29.788493394851685,-21.85256078466773,3.575303856921955e-4,-7.935932610183954
minerals and vitamins,-22.58841216994915,-20.46886253193952,0.10721117013101235,-2.11954963800963
fall and winter,-38.083242893218994,-34.688406467437744,0.03245722944153791,-3.39483642578125
light and shadow,-39.619884967803955,-38.30921745300293,0.21237516617947075,-1.3106675148010254
honey and milk,-33.986106872558594,-17.539406343363225,7.199273677181708e-8,-16.44670052919537
nose and throat,-29.762842059135437,-31.139222145080566,0.7984089969113086,1.3763800859451294
anger and fear,-38.24149990081787,-38.40536546707153,0.5408749681762223,0.1638655662536621
head and tail,-35.89633274078369,-35.93574047088623,0.5098506577446296,0.03940773010253906
novels and stories,-23.625592708587646,-22.648419708013535,0.27345308213705233,-0.9771730005741119
sunrise and sunset,-19.475338615477085,-20.78240777598694,0.7870223071129905,1.3070691605098546
sympathy and understanding,-36.3803186416626,-38.68141746520996,0.9089680021980927,2.3010988235473633
shoes and socks,-19.24384916946292,-20.286076441407204,0.739279531030475,1.0422272719442844
equipment and personnel,-42.28081655502319,-43.0672607421875,0.687067319142421,0.7864441871643066
eyes and face,-38.96078014373779,-33.321889877319336,0.003544207248512805,-5.638890266418457
ink and paper,-29.826493740081787,-16.84984101355076,2.313717452262388e-6,-12.976652726531029
muscles and nerves,-23.855041354894638,-24.681948006153107,0.6957004604996603,0.8269066512584686
charts and maps,-43.02644681930542,-41.9099235534668,0.24665675136956927,-1.116523265838623
elbows and knees,-27.233379274606705,-22.428570311283693,0.00812373000043468,-4.804808963323012
Christmas and Easter,-23.516547322273254,-25.244704723358154,0.8491765798833172,1.7281574010849
nature and size,-32.76166248321533,-37.041290283203125,0.9863413274895277,4.279627799987793
gums and teeth,-33.349960803985596,-31.15847396850586,0.10051758325074113,-2.1914868354797363
chairs and sofas,-26.937670946121216,-36.005805015563965,0.9998847318430248,9.068134069442749
characters and situations,-32.75915193557739,-34.118462562561035,0.7956476336941892,1.3593106269836426
joy and pleasure,-30.395268440246582,-28.825963973999023,0.17231556817598354,-1.5693044662475586
Thursday and Tuesday,-21.788386354222894,-17.350770248565823,0.011685916974061232,-4.437616105657071
barley and oats,-24.048508644104004,-24.999774783849716,0.7213697376524509,0.9512661397457123
beauty and dignity,-51.59032440185547,-51.491546630859375,0.4753256164180695,-0.09877777099609375
boats and ships,-38.127315044403076,-37.64357566833496,0.38136951566971683,-0.48373937606811523
misery and pain,-50.811866760253906,-40.40411615371704,3.0196612655318496e-5,-10.407750606536865
bones and skulls,-25.134453170001507,-22.685749754309654,0.07953341760478373,-2.4487034156918526
dairy and poultry,-23.883927637711167,-25.105428528040648,0.7723275703866098,1.2215008903294802
being and existence,-29.188724517822266,-28.665386199951172,0.37207195523812814,-0.52333831787109375
radar and radio,-53.31308555603027,-40.559295892715454,2.8913340462383896e-6,-12.75378966331482
humility and pride,-53.02630138397217,-39.02832508087158,8.332124907999352e-7,-13.997976303100586
pitch and volume,-30.887773990631104,-30.557981967926025,0.4182912280980713,-0.3297920227050781
skirt and sweater,-22.922809720039368,-27.84623098373413,0.9927783306115292,4.923421263694763
linen and silk,-26.71610015630722,-31.66578507423401,0.9929642119334787,4.949684917926788
checks and money,-30.88913917541504,-32.59085464477539,0.8457586522907836,1.7017154693603516
