binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-21.095947265625,-23.23876953125,0.8949961373305714,2.142822265625
black and white,-35.026161193847656,-37.160621643066406,0.8942077106287845,2.13446044921875
day and night,-28.776883125305176,-28.536248683929443,0.4401300085573561,-0.24063444137573242
boys and girls,-8.75,-10.6346435546875,0.8681435848385588,1.8846435546875
left and right,-15.208984375,-16.03173828125,0.6948206050703334,0.82275390625
female and male,-31.46588134765625,-29.91009521484375,0.17425214130956324,-1.5557861328125
father and mother,-33.66326904296875,-31.569580078125,0.1097117353491471,-2.09368896484375
goods and services,-45.7828950881958,-49.85573863983154,0.9832562308725501,4.072843551635742
north and south,-36.0074462890625,-37.191558837890625,0.7656864451150731,1.184112548828125
development and research,-47.766845703125,-43.486114501953125,0.013643815339147288,-4.280731201171875
place and time,-45.1490478515625,-38.039955139160156,0.0008169685038661136,-7.109092712402344
death and life,-33.031131744384766,-30.686147689819336,0.0874652931587031,-2.3449840545654297
brothers and sisters,-35.029541015625,-37.45928955078125,0.9190678302588774,2.42974853515625
husband and wife,-41.250444412231445,-46.29494285583496,0.9935965761640813,5.044498443603516
gas and oil,-49.62599849700928,-50.18923091888428,0.6372001299395063,0.563232421875
pepper and salt,-37.4894962310791,-34.5670690536499,0.051055977733684484,-2.922427177429199
fall and rise,-65.69578552246094,-57.01567077636719,0.0001699026956652972,-8.68011474609375
arms and legs,-30.73974609375,-35.00982666015625,0.9862121070616011,4.27008056640625
fruits and vegetables,-43.499481201171875,-44.847747802734375,0.7938460942811442,1.3482666015625
arts and sciences,-47.981571674346924,-53.541508197784424,0.9961657374435368,5.5599365234375
gentlemen and ladies,-53.20166015625,-52.2578125,0.28012378955862965,-0.94384765625
feelings and thoughts,-46.59576606750488,-44.1158881187439,0.07728090498655893,-2.4798779487609863
diagnosis and treatment,-41.7608642578125,-44.499267578125,0.9392550620064216,2.7384033203125
groups and individuals,-39.712890625,-38.74755859375,0.27581190447120174,-0.96533203125
knowledge and skills,-46.12145805358887,-45.51867485046387,0.3537071992013102,-0.602783203125
heart and mind,-38.76949882507324,-40.36561393737793,0.8314747179307691,1.5961151123046875
influence and power,-35.75556945800781,-35.04722595214844,0.32996496810529363,-0.708343505859375
Africa and Asia,-43.723876953125,-39.673095703125,0.017110889211844043,-4.05078125
addresses and names,-57.03599548339844,-52.60240173339844,0.011732463956348181,-4.43359375
poetry and prose,-31.89697265625,-33.47216796875,0.8285229803698225,1.5751953125
forefinger and thumb,-53.78734874725342,-51.454328536987305,0.08842491353629157,-2.3330202102661133
minerals and vitamins,-26.0042724609375,-24.31884765625,0.15637847084127807,-1.6854248046875
