binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-156.3671875,-157.72265625,0.7950222638482463,1.35546875
black and white,-88.5435791015625,-86.92333984375,0.16517187625733676,-1.6202392578125
day and night,-109.31973266601562,-109.9478759765625,0.6520683443880613,0.628143310546875
boys and girls,-144.630859375,-147.83203125,0.9608783531246671,3.201171875
left and right,-193.9658203125,-194.14453125,0.5445592046184614,0.1787109375
female and male,-120.64697265625,-117.7900390625,0.05432401560096428,-2.85693359375
father and mother,-58.4390869140625,-54.29827880859375,0.015660825787193345,-4.14080810546875
goods and services,-57.76936340332031,-63.15163993835449,0.9954236948558072,5.38227653503418
north and south,-133.6318359375,-133.8212890625,0.5472221223879256,0.189453125
development and research,-59.390647888183594,-51.132896423339844,0.00025917406081866134,-8.25775146484375
place and time,-67.34918975830078,-66.07270812988281,0.21814972340236738,-1.2764816284179688
death and life,-124.41604614257812,-123.64869689941406,0.31705279694559924,-0.7673492431640625
brothers and sisters,-172.0546875,-172.1171875,0.5156199157230156,0.0625
husband and wife,-66.18183326721191,-67.10252475738525,0.7151829806364483,0.9206914901733398
gas and oil,-56.90995979309082,-54.73198127746582,0.10174552950148254,-2.177978515625
pepper and salt,-136.4296875,-149.333984375,0.9999975126666429,12.904296875
fall and rise,-132.98568725585938,-128.52474975585938,0.011419614645648403,-4.4609375
arms and legs,-153.830078125,-156.0166015625,0.8990327664442893,2.1865234375
fruits and vegetables,-105.35894775390625,-106.01240539550781,0.6577892107591475,0.6534576416015625
arts and sciences,-62.189048290252686,-67.12990522384644,0.9929022679417583,4.94085693359375
gentlemen and ladies,-82.14501953125,-79.107177734375,0.0457452897795351,-3.037841796875
feelings and thoughts,-55.69213652610779,-52.888278007507324,0.0571160246237488,-2.803858518600464
diagnosis and treatment,-89.505859375,-103.19873046875,0.9999988695245079,13.69287109375
groups and individuals,-120.9521484375,-125.21728515625,0.9861447198290901,4.26513671875
knowledge and skills,-81.93038940429688,-84.96945190429688,0.9543079676184154,3.0390625
heart and mind,-108.8212890625,-113.1162109375,0.9865458457766703,4.294921875
influence and power,-87.818359375,-87.20880126953125,0.3521600066245865,-0.60955810546875
Africa and Asia,-145.794921875,-143.0576171875,0.06080765073586935,-2.7373046875
addresses and names,-91.43508911132812,-86.93997192382812,0.011040127279367824,-4.4951171875
poetry and prose,-104.8974609375,-108.115234375,0.9614976720255091,3.2177734375
forefinger and thumb,-60.46125650405884,-59.096092224121094,0.20340225337046056,-1.3651642799377441
minerals and vitamins,-55.9544677734375,-67.23382568359375,0.999987369178006,11.27935791015625
fall and winter,-59.33184814453125,-60.553489685058594,0.7723523010458226,1.2216415405273438
light and shadow,-150.2509765625,-143.568359375,0.0012509288802353316,-6.6826171875
honey and milk,-90.7801513671875,-81.82489013671875,0.00012903972200042422,-8.95526123046875
nose and throat,-68.65374755859375,-71.40924072265625,0.9402228344506297,2.7554931640625
anger and fear,-55.04740905761719,-54.77239990234375,0.43167777043813615,-0.2750091552734375
head and tail,-171.830078125,-166.060546875,0.0031115085398583098,-5.76953125
novels and stories,-68.3731689453125,-69.9547119140625,0.8294229289927422,1.58154296875
sunrise and sunset,-146.28662109375,-146.75,0.6138154398855246,0.46337890625
sympathy and understanding,-57.66792297363281,-57.89617919921875,0.5568175830524839,0.2282562255859375
shoes and socks,-83.79705810546875,-86.40582275390625,0.9314235317974634,2.6087646484375
equipment and personnel,-58.50404357910156,-57.92872619628906,0.3600107740563131,-0.5753173828125
eyes and face,-84.9931640625,-81.6103515625,0.03283695602724524,-3.3828125
ink and paper,-126.2119140625,-122.5281982421875,0.024513416650304737,-3.6837158203125
muscles and nerves,-107.171142578125,-109.265625,0.8903657416254005,2.094482421875
charts and maps,-89.1845703125,-84.97645568847656,0.014656381062355082,-4.2081146240234375
elbows and knees,-148.9775390625,-143.642578125,0.00479697649498883,-5.3349609375
Christmas and Easter,-157.7890625,-154.49609375,0.035813191755480776,-3.29296875
nature and size,-43.661903381347656,-39.138336181640625,0.010733785296124357,-4.523567199707031
gums and teeth,-99.2098388671875,-95.37841796875,0.02121879261867557,-3.8314208984375
chairs and sofas,-116.4964599609375,-113.4869384765625,0.04699757317430567,-3.009521484375
characters and situations,-104.9951171875,-107.5908203125,0.9305845275935025,2.595703125
joy and pleasure,-48.513214111328125,-48.815433502197266,0.5749849755104238,0.3022193908691406
Thursday and Tuesday,-82.7462158203125,-78.01376342773438,0.00872800281870453,-4.732452392578125
barley and oats,-131.5751953125,-135.8349609375,0.9860711409556875,4.259765625
beauty and dignity,-156.6416015625,-163.64453125,0.999091611573876,7.0029296875
boats and ships,-80.500244140625,-81.8603515625,0.7957771560304926,1.360107421875
misery and pain,-115.9462890625,-114.9931640625,0.2782567937024021,-0.953125
bones and skulls,-94.09375,-97.1162109375,0.9535785841756894,3.0224609375
dairy and poultry,-108.68972778320312,-109.58584594726562,0.7101511313859842,0.8961181640625
being and existence,-81.935791015625,-72.29443359375,6.498056033643501e-05,-9.641357421875
radar and radio,-137.7265625,-138.474609375,0.6787529741649941,0.748046875
humility and pride,-171.3369140625,-181.845703125,0.9999727052547946,10.5087890625
pitch and volume,-52.34661293029785,-53.38591194152832,0.7387147271839202,1.0392990112304688
skirt and sweater,-50.19287109375,-52.13037109375,0.8740772351648677,1.9375
linen and silk,-92.79638671875,-93.33251953125,0.6309123536824724,0.5361328125
checks and money,-65.09512329101562,-65.34822082519531,0.5629387622035587,0.2530975341796875
calluses and corns,-44.71974563598633,-39.83263397216797,0.0074867047271201526,-4.887111663818359
action and motion,-114.4228515625,-115.5498046875,0.7552761708900179,1.126953125
brain and intelligence,-68.66185760498047,-71.75829315185547,0.9567454751786177,3.096435546875
conduct and manners,-108.86337280273438,-110.0174560546875,0.7602559490869731,1.154083251953125
completeness and unity,-158.6318359375,-164.4072265625,0.9969066134149176,5.775390625
hostility and indifference,-150.896484375,-147.416015625,0.029873092110876315,-3.48046875
depth and force,-106.85650634765625,-107.362060546875,0.6237636981005711,0.50555419921875
hours and miles,-126.1766586303711,-118.80431365966797,0.0006279982574669421,-7.372344970703125
movements and speech,-116.7333984375,-111.10107421875,0.0035674719570746786,-5.63232421875
schools and synagogues,-168.8204345703125,-149.34701538085938,3.4898077334803504e-09,-19.473419189453125
arrangers and composers,-157.970703125,-166.44140625,0.9997905263538586,8.470703125
happiness and laughter,-105.78921508789062,-106.74192810058594,0.721660459349398,0.9527130126953125
diagrams and sketches,-136.15234375,-134.0,0.10411241155799625,-2.15234375
pail and shovel,-66.06493973731995,-66.07106900215149,0.501532311410747,0.006129264831542969
candies and cookies,-120.14404296875,-128.1812744140625,0.9996769019096693,8.0372314453125
county and village,-152.50390625,-143.8916015625,0.00018182124474295028,-8.6123046875
charm and variety,-144.53173828125,-151.1982421875,0.9987287771119467,6.66650390625
bouquets and wreaths,-62.20225656032562,-67.67184066772461,0.9958046908276327,5.469584107398987
beech and elm,-118.8291015625,-111.353515625,0.0005664325604629549,-7.4755859375
complexity and obscurity,-101.875,-100.716796875,0.23899394001359922,-1.158203125
devotion and effort,-79.83367919921875,-80.2462158203125,0.6016959567511513,0.41253662109375
alibis and excuses,-51.39036178588867,-50.44976806640625,0.2807804296170775,-0.9405937194824219
body and mind,-140.942138671875,-142.030029296875,0.7479843044691751,1.087890625
man and woman,-173.017578125,-181.41796875,0.999775271011936,8.400390625
law and order,-193.087890625,-196.873046875,0.9777987710969444,3.78515625
cause and effect,-60.1715087890625,-64.3206787109375,0.9844675556443853,4.149169921875
radio and television,-60.93869972229004,-62.257572174072266,0.788994050713674,1.3188724517822266
feet and hands,-177.6171875,-193.064453125,0.999999804414032,15.447265625
money and time,-89.7337646484375,-95.3084716796875,0.996221742838474,5.57470703125
blood and flesh,-71.71384239196777,-59.86953544616699,7.179260855732317e-06,-11.844306945800781
god and man,-138.443359375,-139.1748046875,0.6751223562960453,0.7314453125
brother and sister,-35.18217992782593,-38.549219608306885,0.9666584119736864,3.367039680480957
father and son,-57.143795013427734,-55.53133773803711,0.1662477326566958,-1.612457275390625
men and officers,-64.45931625366211,-66.51074600219727,0.8860920071547042,2.0514297485351562
south and west,-51.2515869140625,-52.525543212890625,0.781419248756758,1.273956298828125
error and trial,-168.47412109375,-176.24755859375,0.9995794125678483,7.7734375
arts and crafts,-149.85546875,-151.3115234375,0.8109285077322739,1.4560546875
pressure and temperature,-142.470703125,-140.212890625,0.09467770179132662,-2.2578125
days and nights,-180.8232421875,-171.451171875,8.505985473178615e-05,-9.3720703125
land and sea,-207.5556640625,-206.6318359375,0.2841785299746162,-0.923828125
north and west,-137.28515625,-138.77734375,0.8164063773658039,1.4921875
spring and summer,-169.921875,-178.544921875,0.999820121110577,8.623046875
magazines and newspapers,-132.100830078125,-133.2041015625,0.7508725812348496,1.103271484375
hands and knees,-87.07229614257812,-96.2177734375,0.9998933100923679,9.145477294921875
moon and sun,-101.1171875,-99.9619140625,0.23952718675313153,-1.1552734375
fathers and mothers,-93.83446502685547,-87.01861572265625,0.0010950612672153226,-6.815849304199219
city and county,-159.9765625,-157.775390625,0.0996453037075465,-2.201171875
ears and eyes,-63.91949462890625,-63.10357666015625,0.30663084819729614,-0.81591796875
college and school,-178.49609375,-179.376953125,0.7070002730499041,0.880859375
college and university,-147.373046875,-148.9453125,0.8281063512040762,1.572265625
dark and light,-75.67642211914062,-75.59121704101562,0.47871160821973735,-0.085205078125
future and past,-86.1807861328125,-85.0447998046875,0.24305803792938122,-1.135986328125
evening and morning,-138.87060546875,-135.505859375,0.03341558933090205,-3.36474609375
ice and snow,-86.23336791992188,-90.63067626953125,0.9878392730622277,4.397308349609375
husbands and wives,-103.74755859375,-104.53955078125,0.6882589317223705,0.7919921875
boys and men,-179.509765625,-179.466796875,0.48925946498202977,-0.04296875
bread and butter,-33.041067600250244,-42.29350233078003,0.9999041312609688,9.252434730529785
head and shoulders,-73.33914566040039,-74.00052261352539,0.6595696340061628,0.661376953125
rock and roll,-156.1142578125,-153.625,0.07661468681865843,-2.4892578125
testament and will,-153.52099609375,-164.958984375,0.9999892219517242,11.43798828125
engineers and scientists,-188.576171875,-189.07421875,0.6220002299153027,0.498046875
man and wife,-109.07373046875,-112.800048828125,0.9764849422631634,3.726318359375
arms and hands,-92.2197265625,-97.345703125,0.9940946667821732,5.1259765625
math and science,-168.8359375,-174.263671875,0.9956261768572002,5.427734375
son and wife,-162.400390625,-158.419921875,0.018334452089518297,-3.98046875
fingers and thumb,-127.552734375,-129.4853515625,0.8735388200677939,1.9326171875
flesh and skin,-154.8212890625,-157.8740234375,0.9549004305956025,3.052734375
life and religion,-132.8310546875,-134.74609375,0.8715842026660878,1.9150390625
conscience and religion,-93.37548828125,-94.6234130859375,0.7769404282249586,1.2479248046875
pain and pressure,-162.5927734375,-160.82421875,0.14572215974815683,-1.7685546875
integrity and unity,-128.9371337890625,-130.8521728515625,0.8715842026660879,1.9150390625
