binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
20s and 30s,-20.67636561766267,-23.583209551870823,0.9481837219094111,2.9068439342081547
a.b. and m.a.,-34.299827279523015,-30.749424800276756,0.0279116514040823,-3.5504024792462587
abasement and humiliation,-26.762797832489014,-24.786189924925566,0.12168090163578392,-1.976607907563448
ability and age,-24.404047966003418,-19.303706645965576,0.006057746040141041,-5.100341320037842
ability and desire,-23.010472297668457,-20.8625807762146,0.10452841690464457,-2.1478915214538574
ability and strength,-20.282182693481445,-19.458240032196045,0.30492738384313717,-0.8239426612854004
abolition and emancipation,-23.721447467803955,-22.891483783721924,0.30365274904081,-0.82996368408203125
action and character,-21.6662859916687,-19.922616958618164,0.14884749854548035,-1.743669033050537
action and conversation,-23.098923683166504,-21.79546070098877,0.2135827796321696,-1.3034629821777344
action and mind,-24.292438983917236,-21.803625106811523,0.07664609887689812,-2.488813877105713
action and motion,-21.23250722885132,-20.453389167785645,0.3145099952140105,-0.7791180610656738
actions and feelings,-22.070841073989868,-20.157706260681152,0.1286290816211855,-1.9131348133087158
activities and character,-22.081393480300903,-24.199910163879395,0.8926899185139076,2.118516683578491
activities and places,-21.11858582496643,-20.096364974975586,0.26459503168211246,-1.0222208499908447
activity and nature,-25.25241470336914,-23.200886487960815,0.11389805466995721,-2.051528215408325
addresses and names,-19.988754987716675,-15.682384729385376,0.013303041601541605,-4.306370258331299
adventure and romance,-21.264840602874756,-22.439051389694214,0.7639052916928248,1.174210786819458
africa and asia,-24.85190062224865,-21.21266703121364,0.025599899085033836,-3.6392335910350084
age and day,-22.404088973999023,-19.989859580993652,0.08209405001119369,-2.414229393005371
agencies and individuals,-21.030222415924072,-20.426350593566895,0.35345838221919196,-0.6038718223571777
aggression and hostility,-21.22499942779541,-20.53326940536499,0.33364833170981645,-0.6917300224304199
agreements and contracts,-20.230429649353027,-19.033174991607666,0.23196395761504088,-1.1972546577453613
aims and ends,-20.303943395614624,-26.967740058898926,0.9987253353327311,6.663796663284302
aircraft and ships,-18.216715574264526,-19.116971492767334,0.7110020911166623,0.9002559185028076
alibis and excuses,-26.52320897579193,-25.073434965801425,0.19003634853378912,-1.4497740099905059
aloes and myrrh,-25.626260802149773,-21.793988168239594,0.021201110515016604,-3.832272633910179
ammo and weapons,-19.05306124687195,-16.251209020614624,0.05722416711319487,-2.801852226257324
ammunition and baggage,-24.45528531074524,-24.746638536453247,0.5723273926657856,0.2913532257080078
ammunition and guns,-19.552053213119507,-16.705856800079346,0.05487826281000416,-2.846196413040161
anger and anxiety,-19.403746604919434,-20.189898371696472,0.6870044436188372,0.7861517667770386
anger and fear,-18.381789922714233,-17.81946897506714,0.3630106074789887,-0.5623209476470947
anger and hatred,-19.53523540496826,-18.972293615341187,0.36286705997588875,-0.5629417896270752
anger and indignation,-21.204415321350098,-21.613901138305664,0.6009645809939839,0.4094858169555664
anger and spite,-22.647578239440918,-21.350668907165527,0.21468563078117295,-1.2969093322753906
anguish and pain,-21.405861139297485,-19.450894832611084,0.12401284195290196,-1.9549663066864014
anguish and rage,-22.614269495010376,-23.98985528945923,0.7982811237481017,1.3755857944488525
anthropology and psychology,-21.345091104507446,-21.849473476409912,0.6234886508227581,0.5043823719024658
anxiety and dismay,-26.345585703849792,-22.353020668029785,0.018118003257913805,-3.9925650358200073
apprehension and fear,-24.48746109008789,-19.75404691696167,0.008719685592416348,-4.733414173126221
apprehension and terror,-25.00152826309204,-25.383275032043457,0.5942943331872904,0.381746768951416
archaeologists and geologists,-22.722358360886574,-22.549256324768066,0.4568322282362476,-0.17310203611850739
arches and piers,-23.809956789016724,-25.347047965973616,0.8230414700095182,1.537091176956892
argument and debate,-27.967666149139404,-20.949453353881836,8.946233028361216e-4,-7.018212795257568
arizona and california,-26.338182729901746,-30.068700259784237,0.9765811713548562,3.7305175298824906
arm and back,-19.479350566864014,-20.632379055023193,0.7600636478517812,1.1530284881591797
arms and faces,-21.834059476852417,-21.92749524116516,0.5233419618005435,0.09343576431274414
arms and hands,-17.00055432319641,-16.45776915550232,0.36753991946242487,-0.5427851676940918
arms and legs,-14.214057326316833,-15.977625131607056,0.8536559397406127,1.7635678052902222
arrangers and composers,-24.371520064072683,-22.610869427211583,0.14670887085601791,-1.7606506368611008
arsenic and strychnine,-22.86668428950361,-21.731454476714134,0.2431972493006434,-1.1352298127894755
artillery and mortar,-18.45748257637024,-27.037943601608276,0.9998122968337841,8.580461025238037
artist and critic,-22.343321084976196,-23.206388473510742,0.7033011210771893,0.8630673885345459
arts and crafts,-14.462843835353851,-23.40946650505066,0.9998698408775667,8.946622669696808
arts and sciences,-19.31497859954834,-19.2882159948349,0.49330974813403994,-0.02676260471343994
ash and maple,-22.742382526397705,-23.28399658203125,0.6321878082663438,0.5416140556335449
associations and enterprises,-27.028512001037598,-24.599820375442505,0.08101081977858766,-2.4286916255950928
assurance and dignity,-26.11409854888916,-24.72734570503235,0.19992665285189787,-1.3867528438568115
astronomy and geology,-19.39896935224533,-24.020041942596436,0.9902536917310696,4.621072590351105
attention and civility,-25.217875776812434,-24.852062940597534,0.40955317408605635,-0.3658128362149
attitude and experience,-21.570161819458008,-21.67043375968933,0.5250470023959223,0.10027194023132324
attractions and repulsions,-31.757310211658478,-33.00971341133118,0.7777155892979475,1.252403199672699
aunt and uncle,-17.87850457429886,-18.499789476394653,0.650510723060607,0.6212849020957947
aunts and uncles,-18.45728989847703,-20.712402045726776,0.9050905871497371,2.255112147249747
authority and force,-22.786452293395996,-23.029632568359375,0.5604972285715757,0.2431802749633789
authority and independence,-22.32592535018921,-23.243664979934692,0.7145813158992975,0.9177396297454834
azaleas and camellias,-27.91338633093983,-27.11749693006277,0.310905501830757,-0.7958894008770585
b and c,-16.273934245109558,-18.639700412750244,0.9141792749635981,2.365766167640686
babylon and nineveh,-33.79480338096619,-36.453842759132385,0.9345659467246695,2.6590393781661987
back and behind,-21.68793296813965,-22.312016010284424,0.6511466022540301,0.6240830421447754
back and hips,-22.493417739868164,-19.290431022644043,0.0390534819139845,-3.202986717224121
back and shoulders,-20.60822582244873,-18.434016227722168,0.10209050129973812,-2.1742095947265625
background and intelligence,-23.08427381515503,-21.74657964706421,0.2078895075181657,-1.3376941680908203
background and interest,-22.600672245025635,-25.80058479309082,0.9608309860995979,3.1999125480651855
bacon and coffee,-19.609931468963623,-18.042670249938965,0.17260717718971505,-1.5672612190246582
bacon and eggs,-14.792288303375244,-16.72419762611389,0.8734606024538656,1.9319093227386475
bacteria and insects,-22.50582265853882,-20.722569465637207,0.14390189532573017,-1.7832531929016113
