binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-14.3173828125,-16.34765625,0.8839391330321993,2.0302734375
black and white,-12.4381103515625,-15.7177734375,0.9637245070907392,3.2796630859375
day and night,-16.07373046875,-16.329345703125,0.5635581154468929,0.255615234375
boys and girls,-15.66748046875,-16.798828125,0.7560875185245913,1.13134765625
left and right,-15.3572998046875,-16.611328125,0.777996403687734,1.2540283203125
female and male,-16.712890625,-15.085205078125,0.16414766483276894,-1.627685546875
father and mother,-19.3359375,-17.712890625,0.16478509741818229,-1.623046875
goods and services,-15.28759765625,-19.642578125,0.9873201529348478,4.35498046875
north and south,-16.921630859375,-19.98828125,0.9554959526296093,3.066650390625
development and research,-19.080078125,-16.625,0.07906798791391603,-2.455078125
place and time,-18.140625,-15.759765625,0.08464395813578095,-2.380859375
death and life,-18.158203125,-14.8662109375,0.03584692834179385,-3.2919921875
brothers and sisters,-16.091064453125,-18.74609375,0.9343202927188684,2.655029296875
husband and wife,-16.14794921875,-18.734375,0.9299828401139337,2.58642578125
gas and oil,-18.013671875,-15.5048828125,0.07524432635579946,-2.5087890625
pepper and salt,-19.55859375,-13.892333984375,0.003448849519590258,-5.666259765625
fall and rise,-19.4765625,-15.6220703125,0.02074489105683091,-3.8544921875
arms and legs,-16.798828125,-17.734375,0.7181992699169054,0.935546875
fruits and vegetables,-14.94921875,-17.994140625,0.9545627823553605,3.044921875
arts and sciences,-18.9765625,-21.529296875,0.9277569977504976,2.552734375
gentlemen and ladies,-18.533203125,-14.326904296875,0.0146826271318091,-4.206298828125
feelings and thoughts,-18.220703125,-18.60546875,0.5950219975882318,0.384765625
diagnosis and treatment,-16.2021484375,-20.9765625,0.9916276582045337,4.7744140625
groups and individuals,-19.16796875,-18.919921875,0.4383042879779781,-0.248046875
knowledge and skills,-17.857421875,-18.705078125,0.7000752564236576,0.84765625
heart and mind,-18.6640625,-18.470703125,0.4518102055002427,-0.193359375
influence and power,-19.37890625,-18.484375,0.2901756223546959,-0.89453125
Africa and Asia,-17.53125,-16.810546875,0.32723816880886036,-0.720703125
addresses and names,-20.93359375,-17.4609375,0.03010033724042947,-3.47265625
poetry and prose,-17.689453125,-17.6708984375,0.4953614612025338,-0.0185546875
forefinger and thumb,-21.76171875,-20.27081298828125,0.18378581646347633,-1.49090576171875
minerals and vitamins,-18.4248046875,-16.9765625,0.19027224249286218,-1.4482421875
fall and winter,-15.92041015625,-19.955078125,0.9826159967334855,4.03466796875
light and shadow,-16.708984375,-18.4423828125,0.8498466016699031,1.7333984375
honey and milk,-20.203125,-18.140625,0.11279540628289322,-2.0625
nose and throat,-20.09765625,-21.171875,0.7453983772125647,1.07421875
anger and fear,-18.9375,-18.890625,0.48828339529583464,-0.046875
head and tail,-17.892578125,-20.373046875,0.9227612136829398,2.48046875
novels and stories,-20.265625,-22.142578125,0.8672607639619987,1.876953125
sunrise and sunset,-16.8916015625,-19.3984375,0.9246196572979432,2.5068359375
sympathy and understanding,-21.5859375,-22.421875,0.6976089173220981,0.8359375
shoes and socks,-16.9794921875,-19.65625,0.9356411650547637,2.6767578125
equipment and personnel,-20.08203125,-20.80859375,0.6740504840647447,0.7265625
eyes and face,-19.3671875,-20.0546875,0.6654105587468141,0.6875
ink and paper,-18.5,-18.767578125,0.566498241847279,0.267578125
muscles and nerves,-20.853515625,-22.1015625,0.7769615827831184,1.248046875
charts and maps,-18.6328125,-18.19921875,0.3932685045639873,-0.43359375
