binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-15.5166015625,-18.759765625,0.9624266944618634,3.2431640625
black and white,-15.82421875,-17.2734375,0.8098781697309154,1.44921875
day and night,-18.7919921875,-17.9814453125,0.30777397219552277,-0.810546875
boys and girls,-16.9412841796875,-19.349609375,0.9174599422496117,2.4083251953125
left and right,-15.8837890625,-18.9521484375,0.9555685679752156,3.068359375
female and male,-17.654296875,-16.36767578125,0.21642527484297971,-1.28662109375
father and mother,-18.53125,-20.1328125,0.8322366527818008,1.6015625
goods and services,-15.2392578125,-22.91015625,0.9995340184550097,7.6708984375
north and south,-16.82666015625,-19.7734375,0.9501109555126623,2.94677734375
development and research,-22.5,-16.7646484375,0.003219349028963809,-5.7353515625
place and time,-22.6015625,-21.55078125,0.259075107596318,-1.05078125
death and life,-20.3046875,-17.4384765625,0.05384937727746961,-2.8662109375
brothers and sisters,-15.8115234375,-19.2490234375,0.9688561694652216,3.4375
husband and wife,-16.21240234375,-17.521484375,0.787359505946962,1.30908203125
gas and oil,-16.2626953125,-14.935546875,0.2096314382796103,-1.3271484375
pepper and salt,-19.1796875,-13.52294921875,0.0034817296381463875,-5.65673828125
fall and rise,-19.8984375,-17.20654296875,0.06345333884451072,-2.69189453125
arms and legs,-18.41162109375,-17.603515625,0.3082943556906752,-0.80810546875
fruits and vegetables,-15.28515625,-17.857421875,0.9290551722572382,2.572265625
arts and sciences,-23.1376953125,-20.8125,0.08905768146164118,-2.3251953125
gentlemen and ladies,-18.78173828125,-16.645263671875,0.10560190048735112,-2.136474609375
feelings and thoughts,-18.4765625,-18.86328125,0.5954925562405031,0.38671875
diagnosis and treatment,-17.15625,-21.474609375,0.9868534135907872,4.318359375
groups and individuals,-23.99609375,-20.533203125,0.030386749926760406,-3.462890625
knowledge and skills,-17.34765625,-20.08203125,0.9390248191350352,2.734375
heart and mind,-20.984375,-20.3125,0.3380771241500058,-0.671875
influence and power,-22.73046875,-23.2265625,0.6215409097858048,0.49609375
Africa and Asia,-20.197265625,-19.982421875,0.44649471171099464,-0.21484375
addresses and names,-19.509765625,-18.921875,0.35711898910753376,-0.587890625
poetry and prose,-18.349609375,-18.3095703125,0.48999157140405697,-0.0400390625
forefinger and thumb,-22.5478515625,-21.852783203125,0.33290654149627646,-0.695068359375
minerals and vitamins,-21.046875,-14.2734375,0.0011424495398177628,-6.7734375
fall and winter,-16.44580078125,-22.77734375,0.9982238739697694,6.33154296875
light and shadow,-18.3828125,-21.203125,0.9437636542955162,2.8203125
honey and milk,-20.560546875,-18.400390625,0.10338596660618363,-2.16015625
nose and throat,-16.8486328125,-20.416015625,0.9725453942759235,3.5673828125
anger and fear,-21.802734375,-19.083984375,0.06187598572364272,-2.71875
head and tail,-17.517578125,-23.03125,0.9959849081253641,5.513671875
novels and stories,-22.00390625,-23.3125,0.7872777442252711,1.30859375
sunrise and sunset,-17.92578125,-20.93560791015625,0.9530160933936734,3.00982666015625
sympathy and understanding,-23.837890625,-26.896484375,0.9551520965667055,3.05859375
shoes and socks,-17.716796875,-18.95703125,0.7756048079953141,1.240234375
equipment and personnel,-21.6875,-21.3515625,0.41679664316204695,-0.3359375
eyes and face,-22.390625,-20.818359375,0.17189364879592386,-1.572265625
ink and paper,-21.138671875,-18.552734375,0.07004896087717673,-2.5859375
muscles and nerves,-21.26171875,-21.33203125,0.5175708866141865,0.0703125
charts and maps,-21.896484375,-20.521484375,0.20181322226037882,-1.375
elbows and knees,-18.51806640625,-19.990234375,0.8133866829781186,1.47216796875
Christmas and Easter,-19.912109375,-20.47265625,0.6365790671593002,0.560546875
nature and size,-23.58984375,-23.84765625,0.5640984800226174,0.2578125
gums and teeth,-20.03125,-16.94033432006836,0.04348353341551273,-3.0909156799316406
chairs and sofas,-17.62981414794922,-19.404296875,0.855014256609232,1.7744827270507813
characters and situations,-23.4453125,-25.376953125,0.8734309010706701,1.931640625
joy and pleasure,-23.7421875,-21.84375,0.13028542074923347,-1.8984375
Thursday and Tuesday,-21.92578125,-18.138671875,0.022158869355977103,-3.787109375
barley and oats,-20.81298828125,-19.833984375,0.2730894751371906,-0.97900390625
beauty and dignity,-26.849609375,-22.7890625,0.01694742205226214,-4.060546875
boats and ships,-20.611328125,-24.19921875,0.9730876959261983,3.587890625
misery and pain,-22.556640625,-21.572265625,0.2720245510940225,-0.984375
bones and skulls,-23.727294921875,-19.95703125,0.022526832835652055,-3.770263671875
dairy and poultry,-21.79296875,-21.029296875,0.3178495938127082,-0.763671875
being and existence,-21.7265625,-24.68359375,0.9505947548144927,2.95703125
radar and radio,-24.30078125,-27.81640625,0.9711290930537121,3.515625
humility and pride,-22.580078125,-21.6630859375,0.2855711530253478,-0.9169921875
pitch and volume,-19.978515625,-21.29296875,0.7882573707551939,1.314453125
skirt and sweater,-21.576171875,-20.5390625,0.26170812692029033,-1.037109375
linen and silk,-18.96484375,-19.97265625,0.7325918338117745,1.0078125
checks and money,-25.48828125,-26.09765625,0.6477982179521103,0.609375
calluses and corns,-31.37841796875,-25.61474609375,0.0031297363249999837,-5.763671875
action and motion,-26.8828125,-22.234375,0.009485713170795206,-4.6484375
brain and intelligence,-20.91796875,-24.048828125,0.9581478679075387,3.130859375
conduct and manners,-32.234375,-23.53125,1.6603846953733615e-4,-8.703125
completeness and unity,-24.8828125,-27.96484375,0.9561454366001265,3.08203125
hostility and indifference,-25.75390625,-26.244140625,0.6201616435491708,0.490234375
depth and force,-26.03125,-28.08984375,0.8868130934598374,2.05859375
hours and miles,-20.82421875,-21.85546875,0.7371581626286834,1.03125
movements and speech,-24.724609375,-25.33984375,0.6491339071440806,0.615234375
schools and synagogues,-27.79694366455078,-27.220703125,0.35979810345795,-0.57624053955078125
arrangers and composers,-26.55859375,-23.29376220703125,0.036797578649536165,-3.26483154296875
happiness and laughter,-22.171875,-22.111328125,0.4848679037272458,-0.060546875
diagrams and sketches,-22.087890625,-22.666015625,0.640635854839898,0.578125
pail and shovel,-24.3828125,-22.1630859375,0.09799297087684891,-2.2197265625
candies and cookies,-24.73046875,-22.2684326171875,0.07856281355590401,-2.4620361328125
county and village,-22.6953125,-25.2734375,0.929440403812707,2.578125
charm and variety,-26.86328125,-26.03515625,0.3040416749665474,-0.828125
bouquets and wreaths,-25.393798828125,-25.61842429637909,0.5559214307838134,0.22462546825408936
beech and elm,-24.580810546875,-26.29345703125,0.8471792304214715,1.712646484375
complexity and obscurity,-26.6966552734375,-28.640625,0.874787611810432,1.9439697265625
devotion and effort,-25.955078125,-27.515625,0.8264318119779059,1.560546875
alibis and excuses,-32.22265625,-30.009765625,0.09859886446869567,-2.212890625
body and mind,-19.46484375,-18.185546875,0.21766993477709637,-1.279296875
man and woman,-17.701171875,-19.642578125,0.8745065534624366,1.94140625
