binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-59.31016694009304,-62.97176909446716,0.9749521929068935,3.6616021543741226
black and white,-44.537137288600206,-46.4389557428658,0.8700972003624017,1.9018184542655945
day and night,-41.19633942519431,-40.19228014390683,0.2681440671871922,-1.004059281287482
boys and girls,-55.41752374172211,-60.48491168022156,0.9937405755269215,5.067387938499451
left and right,-71.47445952892303,-58.19575023651123,1.7105236556803973e-06,-13.278709292411804
female and male,-39.767951622605324,-37.336751617491245,0.08082427192904966,-2.4312000051140785
father and mother,-44.760877296328545,-43.81609591841698,0.279935539090666,-0.9447813779115677
goods and services,-50.57252051657997,-54.434401584556326,0.9794046803187645,3.8618810679763556
north and south,-39.979061990976334,-42.40132972598076,0.9185096449456002,2.422267735004425
development and research,-50.796427343040705,-46.2194454818964,0.010181171304854499,-4.576981861144304
place and time,-47.50355402659625,-45.894275764003396,0.16668884143574794,-1.6092782625928521
death and life,-39.762392022646964,-37.61510407924652,0.10458492664163467,-2.1472879434004426
brothers and sisters,-76.59142917394638,-79.85924637317657,0.9633080972840606,3.267817199230194
husband and wife,-49.75345620769076,-53.36028532497585,0.9735792390619206,3.6068291172850877
gas and oil,-51.37550507974811,-50.70095542562194,0.3374788468855812,-0.6745496541261673
pepper and salt,-40.38520538294688,-34.95009377691895,0.004341814746883498,-5.435111606027931
fall and rise,-72.56611255183816,-63.045080218464136,7.328858986829777e-05,-9.521032333374023
arms and legs,-79.33299925923347,-79.37618264555931,0.5107941692153282,0.04318338632583618
fruits and vegetables,-42.62318655848503,-43.57246336340904,0.7209697143964148,0.9492768049240112
arts and sciences,-64.7561848636251,-68.67098975810222,0.9804455627549277,3.914804894477129
gentlemen and ladies,-56.307367108762264,-53.252476152032614,0.04500678598132591,-3.0548909567296505
feelings and thoughts,-59.178673737391364,-55.82568602944957,0.03379746396088347,-3.352987707941793
diagnosis and treatment,-52.707836508750916,-53.100408524274826,0.5969017060401637,0.3925720155239105
groups and individuals,-65.60838323831558,-64.10049790143967,0.18125239758777512,-1.5078853368759155
knowledge and skills,-52.819662985857576,-56.00929689174518,0.9604423138252909,3.1896339058876038
heart and mind,-38.684008384356275,-39.3391009720508,0.6581571463174413,0.6550925876945257
influence and power,-37.14630401879549,-38.23741617426276,0.7485910898759379,1.0911121554672718
Africa and Asia,-50.40367692708969,-47.84805101156235,0.07204943932757542,-2.5556259155273438
addresses and names,-68.42869285494089,-62.577356435358524,0.0028678050159396513,-5.851336419582367
poetry and prose,-102.80162674188614,-98.69724017381668,0.01623230222785452,-4.104386568069458
forefinger and thumb,-57.20557359419763,-54.87945583835244,0.08898287530599713,-2.326117755845189
minerals and vitamins,-30.62283442169428,-28.98561590909958,0.16284389545641312,-1.6372185125946999
fall and winter,-53.248174278996885,-55.404236192815006,0.896233882664842,2.156061913818121
light and shadow,-36.00859672576189,-38.39118807762861,0.9154901378203506,2.382591351866722
honey and milk,-49.96060739457607,-47.99410033226013,0.12276455784362993,-1.9665070623159409
nose and throat,-47.36683077085763,-49.04414478968829,0.8425485352652813,1.677314018830657
anger and fear,-46.5823138570413,-46.26680436171591,0.42177050637114066,-0.3155094953253865
head and tail,-66.32316470146179,-69.55911475419998,0.9621649526482816,3.2359500527381897
novels and stories,-40.75823836028576,-39.83170114457607,0.2836277661386217,-0.9265372157096863
sunrise and sunset,-42.58015814423561,-44.762864857912064,0.8986857835071332,2.1827067136764526
sympathy and understanding,-55.17925320379436,-54.74723856849596,0.3936453580142668,-0.4320146352984011
shoes and socks,-44.07842618599534,-45.39892256259918,0.7892642787994915,1.3204963766038418
equipment and personnel,-64.45792408287525,-64.46361567080021,0.5014228931401209,0.005691587924957275
eyes and face,-64.77310138940811,-63.07035964727402,0.15410751694705588,-1.7027417421340942
ink and paper,-34.485844092443585,-36.008700754493475,0.8209587534812611,1.5228566620498896
muscles and nerves,-42.15293636918068,-43.21163430809975,0.7424416411204178,1.0586979389190674
charts and maps,-73.87574531586142,-74.73437819891842,0.7023749453206117,0.8586328830569983
elbows and knees,-54.78164145350456,-66.91595251858234,0.9999946280330794,12.134311065077782
Christmas and Easter,-50.157253444194794,-50.29607605934143,0.5346500245255704,0.13882261514663696
nature and size,-45.833355667069554,-48.36745000258088,0.9264976639409265,2.534094335511327
