binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-17.678767383098602,-18.804028272628784,0.7549632530077001,1.1252608895301819
black and white,-14.79728676378727,-19.266727447509766,0.9886759818254858,4.469440683722496
day and night,-18.990278720855713,-18.699810296297073,0.4278891928503515,-0.2904684245586395
boys and girls,-18.29491686820984,-19.590182900428772,0.7850371859809289,1.295266032218933
left and right,-16.80781126022339,-18.263874292373657,0.8109297871596315,1.4560630321502686
female and male,-19.924275398254395,-17.777066208422184,0.10459230190038409,-2.1472091898322105
father and mother,-20.939100742340088,-20.653218269348145,0.42901220334596646,-0.28588247299194336
goods and services,-18.642329156398773,-22.361433506011963,0.9763187228146935,3.7191043496131897
north and south,-19.06958132982254,-22.32449746131897,0.9628493656601665,3.2549161314964294
development and research,-21.09575319290161,-16.965763211250305,0.015828470031463173,-4.129989981651306
place and time,-19.624579429626465,-17.867116928100586,0.1471084284825681,-1.757462501525879
death and life,-20.205233573913574,-17.73569893836975,0.07802170423104096,-2.4695346355438232
brothers and sisters,-17.80672822520137,-20.381146550178528,0.9291969292990221,2.5744183249771595
husband and wife,-17.7240122705698,-20.66949951648712,0.9500497691889855,2.9454872459173203
gas and oil,-20.68278956413269,-16.450221002101898,0.014307387213396536,-4.232568562030792
pepper and salt,-21.22516179084778,-16.837025415617973,0.012271402869994901,-4.388136375229806
fall and rise,-22.565234184265137,-18.281103014945984,0.01359813529854268,-4.284131169319153
arms and legs,-20.836118459701538,-21.755865812301636,0.7149906242551135,0.9197473526000977
fruits and vegetables,-18.407237047329545,-22.22087424248457,0.9784087036869344,3.8136371951550245
arts and sciences,-21.872263073921204,-24.454421997070312,0.9297044944328783,2.582158923149109
gentlemen and ladies,-33.727001667022705,-18.518912374973297,2.484337713822201e-07,-15.208089292049408
feelings and thoughts,-20.73303782939911,-19.553305625915527,0.23510035017890454,-1.1797322034835815
diagnosis and treatment,-18.36872100830078,-21.647145682945848,0.9636811878783087,3.2784246746450663
groups and individuals,-22.434414863586426,-22.21532106399536,0.44544460679732245,-0.21909379959106445
knowledge and skills,-19.479401350021362,-19.643723726272583,0.5409884053342773,0.1643223762512207
heart and mind,-20.508185148239136,-21.579126119613647,0.7447758213740221,1.0709409713745117
influence and power,-38.219563484191895,-35.514089584350586,0.06265112540666877,-2.7054738998413086
Africa and Asia,-35.48988437652588,-33.609392166137695,0.13233234747215297,-1.8804922103881836
addresses and names,-38.93491458892822,-40.293012619018555,0.79545040387908,1.358098030090332
