binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-34.637760639190674,-31.463581085205078,0.04014903763586811,-3.1741795539855957
black and white,-36.513344287872314,-36.94947862625122,0.607337536472826,0.43613433837890625
day and night,-35.46983528137207,-28.960867881774902,0.0014878006725792818,-6.508967399597168
boys and girls,-37.0761284828186,-37.99201583862305,0.7142033855236394,0.9158873558044434
left and right,-34.74693775177002,-37.69291877746582,0.9500731964031234,2.945981025695801
female and male,-37.124319553375244,-39.902207374572754,0.9414691613606271,2.7778878211975098
father and mother,-34.65364599227905,-33.2168025970459,0.19203464289531252,-1.4368433952331543
goods and services,-40.179450035095215,-38.8210768699646,0.2045048327964971,-1.3583731651306152
north and south,-36.643112659454346,-36.79626178741455,0.5382126225126374,0.15314912796020508
development and research,-36.08008289337158,-35.33977127075195,0.32293600423335816,-0.7403116226196289
place and time,-34.946696281433105,-30.96078109741211,0.018236682263415835,-3.985915184020996
death and life,-29.274959087371826,-31.02795124053955,0.8523298026295731,1.7529921531677246
brothers and sisters,-19.626974895596504,-20.82475709915161,0.7681300149049471,1.1977822035551071
husband and wife,-36.66007852554321,-36.52700328826904,0.4667802003893086,-0.13307523727416992
gas and oil,-36.53653383255005,-37.090364933013916,0.6350239779833325,0.5538311004638672
pepper and salt,-27.518122911453247,-28.453477263450623,0.7181603037270073,0.9353543519973755
fall and rise,-38.11417531967163,-37.05973768234253,0.25837386356654773,-1.0544376373291016
arms and legs,-42.40308094024658,-38.93615245819092,0.030268006274690566,-3.466928482055664
fruits and vegetables,-16.975132696330547,-20.690198013558984,0.9762251585923631,3.7150653172284365
arts and sciences,-37.77544403076172,-42.38531970977783,0.9901450314454042,4.609875679016113
gentlemen and ladies,-37.95799493789673,-37.04589653015137,0.28657063011429135,-0.9120984077453613
feelings and thoughts,-35.69790077209473,-39.70552682876587,0.982147992874617,4.007626056671143
diagnosis and treatment,-42.589526653289795,-30.5087388753891,5.66732436306312e-06,-12.080787777900696
groups and individuals,-40.015554904937744,-37.14814329147339,0.05378823605074812,-2.8674116134643555
knowledge and skills,-37.33577919006348,-35.13163137435913,0.09937863178089663,-2.2041478157043457
heart and mind,-33.453009605407715,-38.724305152893066,0.9948893023080576,5.271295547485352
influence and power,-38.93386125564575,-34.49625492095947,0.011686029823022918,-4.437606334686279
Africa and Asia,-33.16018533706665,-33.7836594581604,0.6510082702452447,0.62347412109375
addresses and names,-35.41612100601196,-40.65701103210449,0.9947323534734883,5.240890026092529
poetry and prose,-30.996471643447876,-33.201650619506836,0.9007136215501959,2.20517897605896
forefinger and thumb,-29.769683837890625,-21.903518315404654,0.0003833550590707446,-7.8661655224859715
minerals and vitamins,-22.523154339171015,-20.432013133337023,0.10996083545052375,-2.091141205833992
fall and winter,-38.16690969467163,-34.86678647994995,0.03556696252508751,-3.3001232147216797
light and shadow,-39.7531795501709,-38.33574342727661,0.19506383331610708,-1.417436122894287
honey and milk,-34.55885696411133,-17.64840137027204,4.527749898003691e-08,-16.910455593839288
nose and throat,-30.034269094467163,-30.908849716186523,0.7056979353642728,0.8745806217193604
anger and fear,-38.75845813751221,-38.65335416793823,0.47374816981523765,-0.10510396957397461
head and tail,-33.55060815811157,-36.07780742645264,0.9260267286131552,2.5271992683410645
novels and stories,-23.77912676334381,-22.33898413181305,0.19152326222366858,-1.4401426315307617
sunrise and sunset,-19.495888534002006,-20.793632779386826,0.785455098456231,1.2977442453848198
sympathy and understanding,-36.7567572593689,-39.10789966583252,0.9130249892816074,2.351142406463623
shoes and socks,-19.198154777288437,-20.31933194771409,0.7542070041850005,1.1211771704256535
equipment and personnel,-42.37383508682251,-43.1873345375061,0.6928547142814666,0.8134994506835938
