binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-14.44189453125,-18.078125,0.974325082577376,3.63623046875
black and white,-13.73193359375,-17.4482421875,0.9762539974624137,3.71630859375
day and night,-17.02490234375,-15.87890625,0.24122117258434914,-1.14599609375
boys and girls,-14.715576171875,-16.994140625,0.9070861284075721,2.278564453125
left and right,-16.914306640625,-17.095703125,0.5452251790282436,0.181396484375
female and male,-17.45751953125,-15.2757568359375,0.10140020138621485,-2.1817626953125
father and mother,-18.548828125,-18.96484375,0.6025294319093686,0.416015625
goods and services,-16.990966796875,-21.884765625,0.9925628219753316,4.893798828125
north and south,-17.42578125,-19.25,0.8610715739709944,1.82421875
development and research,-19.70703125,-15.8037109375,0.01977583955560523,-3.9033203125
place and time,-19.833984375,-16.884765625,0.049773448605412475,-2.94921875
death and life,-19.509765625,-15.9521484375,0.02771656298839616,-3.5576171875
brothers and sisters,-16.6754150390625,-18.974609375,0.9088102922524138,2.2991943359375
husband and wife,-16.48876953125,-18.98828125,0.9241075825585057,2.49951171875
gas and oil,-16.953125,-15.32421875,0.16398024910404718,-1.62890625
pepper and salt,-20.46484375,-15.3779296875,0.006139130770200281,-5.0869140625
fall and rise,-24.97265625,-18.041015625,9.754452287890983e-4,-6.931640625
arms and legs,-18.5830078125,-18.951171875,0.5910152768276962,0.3681640625
fruits and vegetables,-16.645263671875,-19.296875,0.9341102344217109,2.651611328125
arts and sciences,-19.3134765625,-24.1015625,0.9917404058832219,4.7880859375
gentlemen and ladies,-20.6474609375,-17.00927734375,0.025626103839447814,-3.63818359375
feelings and thoughts,-20.1953125,-17.646484375,0.07250525242471809,-2.548828125
diagnosis and treatment,-18.1396484375,-20.279296875,0.8946974930028823,2.1396484375
groups and individuals,-20.87890625,-20.052734375,0.30445511497547334,-0.826171875
knowledge and skills,-19.24609375,-19.236328125,0.49755861315236855,-0.009765625
heart and mind,-20.94140625,-21.14453125,0.5506073655352404,0.203125
influence and power,-21.8046875,-22.78515625,0.7272012166848618,0.98046875
Africa and Asia,-16.76171875,-17.54296875,0.6859494550081926,0.78125
addresses and names,-21.453125,-19.64453125,0.14080816966793647,-1.80859375
poetry and prose,-19.09375,-20.4296875,0.79182107094258,1.3359375
forefinger and thumb,-26.05859375,-21.8330078125,0.014406195672248504,-4.2255859375
minerals and vitamins,-18.369140625,-17.712890625,0.3415824994383169,-0.65625
fall and winter,-16.021484375,-18.39453125,0.9147487668762401,2.373046875
light and shadow,-18.8828125,-19.4736328125,0.6435533413299583,0.5908203125
honey and milk,-20.625,-18.677734375,0.12485182016156508,-1.947265625
nose and throat,-20.330078125,-21.296875,0.7244805868701681,0.966796875
anger and fear,-20.03125,-19.974609375,0.48584362820693544,-0.056640625
head and tail,-19.916015625,-22.62109375,0.9373256283116481,2.705078125
novels and stories,-21.66015625,-22.0546875,0.5973730279310485,0.39453125
sunrise and sunset,-16.8551025390625,-19.608489990234375,0.9401043755008384,2.753387451171875
sympathy and understanding,-24.88671875,-26.537109375,0.8389438375191767,1.650390625
shoes and socks,-19.564453125,-19.22265625,0.4153730607823401,-0.341796875
equipment and personnel,-22.037109375,-21.943359375,0.47657965106367595,-0.09375
eyes and face,-21.265625,-21.7109375,0.6095241625665028,0.4453125
ink and paper,-19.59375,-18.833984375,0.31869715372290114,-0.759765625
muscles and nerves,-21.998046875,-22.66796875,0.6614856654877381,0.669921875
charts and maps,-20.4609375,-20.345703125,0.47122324299129165,-0.115234375
elbows and knees,-20.6826171875,-19.92578125,0.3193336122608629,-0.7568359375
Christmas and Easter,-16.2890625,-18.515625,0.9026096017480522,2.2265625
nature and size,-23.470703125,-22.62890625,0.30115647636690435,-0.841796875
gums and teeth,-19.591796875,-18.99131965637207,0.35423452126352434,-0.6004772186279297
chairs and sofas,-19.660176277160645,-19.08837890625,0.36082219441774693,-0.5717973709106445
characters and situations,-22.796875,-24.4140625,0.8344068863691764,1.6171875
joy and pleasure,-22.140625,-22.162109375,0.5053708871611445,0.021484375
Thursday and Tuesday,-20.73046875,-15.6103515625,0.00593983021898389,-5.1201171875
barley and oats,-21.3095703125,-23.185546875,0.8671483022189445,1.8759765625
beauty and dignity,-24.7265625,-23.423828125,0.2137051858039183,-1.302734375
boats and ships,-21.515625,-20.25,0.22000709974589316,-1.265625
misery and pain,-22.083984375,-23.1171875,0.7375364170002108,1.033203125
bones and skulls,-20.530029296875,-19.54736328125,0.2723631082972636,-0.982666015625
dairy and poultry,-22.6796875,-24.29296875,0.8338664465831974,1.61328125
being and existence,-25.5390625,-25.05078125,0.3802985447350084,-0.48828125
radar and radio,-22.763671875,-21.177734375,0.1699562301451876,-1.5859375
humility and pride,-24.701171875,-23.478515625,0.22746933775537553,-1.22265625
pitch and volume,-25.546875,-25.26953125,0.43110511107634375,-0.27734375
skirt and sweater,-22.458984375,-21.62109375,0.30197922864912746,-0.837890625
linen and silk,-21.671875,-19.931640625,0.14928316699745883,-1.740234375
checks and money,-23.630859375,-24.1640625,0.6302298796590905,0.533203125
calluses and corns,-23.200149536132813,-21.84991455078125,0.20583195722700534,-1.3502349853515625
action and motion,-23.73828125,-24.203125,0.6141626173598018,0.46484375
brain and intelligence,-22.81640625,-23.841796875,0.736021296997318,1.025390625
conduct and manners,-32.078125,-24.232421875,3.912771292029053e-4,-7.845703125
completeness and unity,-25.958984375,-30.40234375,0.9883802284022113,4.443359375
hostility and indifference,-25.724609375,-25.93359375,0.5520567688732461,0.208984375
depth and force,-25.896484375,-27.5,0.8325091688411174,1.603515625
hours and miles,-21.240234375,-21.947265625,0.6697448430478439,0.70703125
movements and speech,-27.763671875,-27.240234375,0.37204878317345674,-0.5234375
schools and synagogues,-28.35270881652832,-26.229095458984375,0.10682282375850917,-2.1236133575439453
arrangers and composers,-25.6826171875,-24.112764358520508,0.17223737313851795,-1.5698528289794922
happiness and laughter,-22.181640625,-20.68359375,0.18271700617352157,-1.498046875
diagrams and sketches,-23.22265625,-24.33984375,0.7534666539902642,1.1171875
pail and shovel,-22.96484375,-25.134765625,0.8975157807475013,2.169921875
candies and cookies,-20.634765625,-21.892807006835938,0.7786887583145379,1.2580413818359375
county and village,-22.92578125,-22.25390625,0.33807712415000585,-0.671875
charm and variety,-26.048828125,-25.875,0.45665206470583003,-0.173828125
bouquets and wreaths,-24.392303466796875,-25.505593299865723,0.7527419291540357,1.1132898330688477
beech and elm,-24.384597778320313,-30.037109375,0.9965035746076342,5.6525115966796875
complexity and obscurity,-27.9898681640625,-28.361328125,0.5918117093050036,0.3714599609375
devotion and effort,-27.798828125,-23.9375,0.020606476135436008,-3.861328125
alibis and excuses,-34.84375,-25.891937255859375,1.2948542415478647e-4,-8.951812744140625
body and mind,-18.580078125,-17.3125,0.2196721190250687,-1.267578125
man and woman,-16.8349609375,-19.345703125,0.9248914644990242,2.5107421875
law and order,-18.431640625,-25.296875,0.9989576497595605,6.865234375
cause and effect,-16.6488037109375,-20.978515625,0.9869998874984736,4.3297119140625
radio and television,-18.953125,-19.599609375,0.656217787882264,0.646484375
feet and hands,-20.33984375,-18.3837890625,0.12389465554051039,-1.9560546875
money and time,-19.333984375,-16.646484375,0.06371499425196533,-2.6875
blood and flesh,-23.0859375,-18.80615234375,0.013656552751325986,-4.27978515625
god and man,-20.94140625,-22.98828125,0.8856314738181875,2.046875
brother and sister,-19.26123046875,-18.80859375,0.3887340457359919,-0.45263671875
father and son,-16.4267578125,-22.056640625,0.9964238389391977,5.6298828125
men and officers,-25.376953125,-20.51953125,0.007710576419590301,-4.857421875
south and west,-19.22265625,-20.447265625,0.7728736964144968,1.224609375
error and trial,-26.46875,-17.371337890625,1.119426290795646e-4,-9.097412109375
arts and crafts,-14.7958984375,-20.978515625,0.99793923926296,6.1826171875
pressure and temperature,-20.12109375,-18.484375,0.1629120374529119,-1.63671875
days and nights,-17.84765625,-19.57421875,0.848972198007449,1.7265625
land and sea,-19.896484375,-20.2421875,0.5855752115734775,0.345703125
north and west,-20.365234375,-20.373046875,0.5019531150659532,0.0078125
spring and summer,-15.56640625,-19.943359375,0.9875923050469557,4.376953125
magazines and newspapers,-19.619140625,-18.13525390625,0.18484107103046402,-1.48388671875
hands and knees,-19.8515625,-23.076171875,0.9617499409068965,3.224609375
moon and sun,-20.546875,-17.6171875,0.05070536479783051,-2.9296875
fathers and mothers,-20.072265625,-19.521484375,0.3656831720195924,-0.55078125
city and county,-17.3955078125,-18.7548828125,0.7956581000631542,1.359375
ears and eyes,-20.6181640625,-19.0927734375,0.17866909363203173,-1.525390625
college and school,-21.53515625,-19.78125,0.1475551828016634,-1.75390625
college and university,-18.6171875,-19.6767578125,0.7426084229006265,1.0595703125
dark and light,-18.8359375,-18.150390625,0.33502442411845135,-0.685546875
future and past,-18.7685546875,-17.447265625,0.21060390701715967,-1.3212890625
evening and morning,-19.7109375,-15.50830078125,0.014735701311069155,-4.20263671875
ice and snow,-16.24267578125,-15.060546875,0.23466962915795,-1.18212890625
husbands and wives,-17.9375,-20.138671875,0.9003546962924535,2.201171875
boys and men,-18.94921875,-19.01953125,0.5175708866141864,0.0703125
bread and butter,-16.58984375,-21.1484375,0.989631843349212,4.55859375
head and shoulders,-17.1044921875,-24.234375,0.9991998275613792,7.1298828125
rock and roll,-16.927978515625,-25.24609375,0.9997560041302375,8.318115234375
testament and will,-24.33984375,-23.00390625,0.20817892905742003,-1.3359375
engineers and scientists,-20.986328125,-21.173828125,0.546738151984614,0.1875
man and wife,-18.802734375,-22.875,0.9832467135685287,4.072265625
arms and hands,-21.453125,-20.125,0.20946968133032526,-1.328125
math and science,-17.33203125,-19.91796875,0.9299510391228233,2.5859375
son and wife,-21.775390625,-21.04296875,0.32466348878248696,-0.732421875
fingers and thumb,-23.32421875,-22.912109375,0.39840644061182034,-0.412109375
flesh and skin,-24.6953125,-23.126953125,0.17245040158964509,-1.568359375
life and religion,-21.439453125,-23.2392578125,0.8581251581745941,1.7998046875
conscience and religion,-23.677734375,-25.2666015625,0.8304566645887219,1.5888671875
pain and pressure,-21.3984375,-25.28125,0.9798226816771299,3.8828125
integrity and unity,-25.81640625,-27.93359375,0.8925625233915799,2.1171875
flowers and hearts,-22.791015625,-17.9921875,0.008172064057406659,-4.798828125
grapefruit and oranges,-23.297210693359375,-21.452880859375,0.13654001502425708,-1.844329833984375
folklore and legend,-22.637939453125,-25.37811279296875,0.9393559719711269,2.74017333984375
doctors and fathers,-25.93359375,-26.181640625,0.5616957120220218,0.248046875
contraction and dilation,-23.482421875,-27.625,0.9843664366837874,4.142578125
ships and weapons,-24.556640625,-23.14453125,0.19590156572280032,-1.412109375
funnels and masts,-34.66650390625,-29.41330909729004,0.005203561644177195,-5.253194808959961
law and sovereignty,-25.333984375,-24.4921875,0.30115647636690435,-0.841796875
assurance and dignity,-29.615234375,-26.318359375,0.035678550877730524,-3.296875
mr. and mrs.,-20.445083618164063,-22.2108154296875,0.8539260767330469,1.7657318115234375
bride and groom,-16.2559814453125,-25.6484375,0.9999166564554524,9.3924560546875
feet and legs,-19.64453125,-19.19921875,0.3904758374334973,-0.4453125
peace and quiet,-17.54296875,-22.384765625,0.9921689505465664,4.841796875
daughter and son,-19.263671875,-19.041015625,0.44456476901167613,-0.22265625
ends and odds,-25.55078125,-15.0498046875,2.7508814656356874e-5,-10.5009765625
city and state,-18.0673828125,-19.974609375,0.8707072458481652,1.9072265625
facts and figures,-18.9375,-25.451171875,0.9985191718703587,6.513671875
man and nature,-20.58203125,-20.787109375,0.5510905967087678,0.205078125
prose and verse,-23.625,-22.3125,0.21206880435710537,-1.3125
body and head,-20.203125,-20.6640625,0.6132365536207203,0.4609375
command and control,-18.19140625,-22.30078125,0.983847165177859,4.109375
child and wife,-23.2734375,-21.45703125,0.13986565348595603,-1.81640625
aunt and uncle,-19.326171875,-20.09423828125,0.6831024702293615,0.76806640625
cattle and horses,-20.62109375,-20.267578125,0.4125301515848873,-0.353515625
politics and religion,-19.818359375,-19.2216796875,0.35510369580494466,-0.5966796875
July and June,-22.578125,-15.9296875,0.0012943680354542692,-6.6484375
sailors and soldiers,-22.8984375,-21.576171875,0.21044159948103583,-1.322265625
English and German,-15.375,-16.197265625,0.6947170576578352,0.822265625
food and shelter,-18.94921875,-20.759765625,0.859427956066743,1.810546875
sights and sounds,-18.461669921875,-22.60546875,0.984385211170327,4.143798828125
comings and goings,-19.3206148147583,-24.47541618347168,0.9942614941251068,5.154801368713379
heir and son,-26.48046875,-25.30078125,0.2351083892199931,-1.1796875
coat and hat,-21.30859375,-18.646484375,0.06524656576181369,-2.662109375
crime and punishment,-16.7958984375,-23.80859375,0.9991004314387045,7.0126953125
earth and sky,-19.46875,-23.01171875,0.9718859428738872,3.54296875
faith and love,-21.607421875,-20.6171875,0.2708657866854837,-0.990234375
mother and son,-18.40234375,-22.0859375,0.9754836641728087,3.68359375
cents and dollars,-21.5390625,-18.0947265625,0.030938223478490626,-3.4443359375
turns and twists,-23,-19.5712890625,0.03141012639997112,-3.4287109375
fire and police,-17.634765625,-16.9794921875,0.34180216611476727,-0.6552734375
months and years,-17.53125,-19.1796875,0.8386797622482537,1.6484375
editor and publisher,-20.6328125,-21.53515625,0.7114309057380609,0.90234375
aunts and uncles,-18.326236724853516,-20.448366165161133,0.8930355105355372,2.122129440307617
research and training,-19.791015625,-19.548828125,0.43974734636673746,-0.2421875
eyes and hair,-21.470703125,-20.564453125,0.2877678157610531,-0.90625
methods and principles,-22.720703125,-20.30078125,0.08166611439199503,-2.419921875
city and country,-19.998046875,-19.693359375,0.42441198666996216,-0.3046875
bread and cheese,-18.97265625,-18.884765625,0.47804147729387614,-0.087890625
location and size,-19.732421875,-19.822265625,0.5224458411498177,0.08984375
childhood and infancy,-25.3125,-21.8251953125,0.029675617327254628,-3.4873046875
morning and night,-17.1875,-20.09765625,0.9483462190807314,2.91015625
council and governor,-26.5703125,-22.90625,0.024987794590900315,-3.6640625
age and day,-23.4921875,-20.15234375,0.034229322578385644,-3.33984375
body and face,-18.966796875,-17.353515625,0.1661335534168026,-1.61328125
hair and skin,-18.8515625,-19.01953125,0.541893736370524,0.16796875
nitrogen and oxygen,-20.990234375,-21.21484375,0.5559174577936431,0.224609375
piano and violin,-20.416015625,-19.771484375,0.34422296364945776,-0.64453125
ceiling and walls,-22.732421875,-22.244140625,0.3802985447350084,-0.48828125
color and texture,-19.341796875,-20.55078125,0.770119196574113,1.208984375
everybody and everything,-20.4140625,-20.544921875,0.5326682389932611,0.130859375
bacon and eggs,-17.25048828125,-19.162109375,0.8712011597816249,1.91162109375
paper and pen,-18.689453125,-17.7119140625,0.2733803602686788,-0.9775390625
concrete and steel,-20.61328125,-19.419921875,0.23265865269272776,-1.193359375
color and light,-20.171875,-20.287109375,0.5287767570087083,0.115234375
friends and relations,-20.423828125,-24.09765625,0.9752490288267889,3.673828125
boots and shoes,-18.26953125,-17.79296875,0.38306416868055515,-0.4765625
hearing and sight,-21.095703125,-20.240234375,0.2982869221861587,-0.85546875
expense and time,-23.921875,-19.705078125,0.014531522635754983,-4.216796875
flowers and plants,-18.6875,-18.330078125,0.41158380025537983,-0.357421875
beauty and truth,-24.5234375,-19.76953125,0.008544330693441928,-4.75390625
bone and flesh,-23.69921875,-21.376953125,0.08929564281260088,-2.322265625
doubts and fears,-21.708984375,-21.94140625,0.5578453029702551,0.232421875
light and sound,-18.525390625,-18.4091796875,0.47097991791673344,-0.1162109375
beauty and youth,-21.921875,-23.208984375,0.7836575190503932,1.287109375
fiction and poetry,-19.919921875,-20.265625,0.5855752115734775,0.345703125
needle and thread,-17.811767578125,-20.009765625,0.9000695907244985,2.197998046875
back and shoulders,-20.13671875,-22.423828125,0.9078038011721642,2.287109375
crime and violence,-20.021484375,-20.291015625,0.5669778239066744,0.26953125
force and violence,-24.35546875,-23.8984375,0.3876903297319391,-0.45703125
eggs and ham,-20.3125,-18.8203125,0.18359362263419615,-1.4921875
bone and muscle,-19.34765625,-19.845703125,0.6220002299153027,0.498046875
debate and discussion,-19.67578125,-17.833984375,0.13683891790156236,-1.841796875
errors and omissions,-20.26953125,-21.498046875,0.7735586683364196,1.228515625
brother and mother,-23.10546875,-22.591796875,0.3743331475709117,-0.513671875
face and figure,-21.48046875,-26.34375,0.9923341253113541,4.86328125
chairs and table,-20.3203125,-18.24609375,0.11162799104060678,-2.07421875
ammunition and guns,-23.236328125,-19.3671875,0.020449394548602298,-3.869140625
Concord and Lexington,-20.618804931640625,-20.2109375,0.39942358110389437,-0.407867431640625
ice and water,-18.31640625,-19.06640625,0.679178699175393,0.75
fun and games,-16.283203125,-19.3125,0.9538802504524168,3.029296875
