binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-14.032522320747375,-15.205245733261108,0.7636369325032556,1.172723412513733
black and white,-12.598506808280945,-15.358432292938232,0.9404714624270963,2.7599254846572876
day and night,-15.9564950466156,-16.481333017349243,0.628278348011152,0.5248379707336426
boys and girls,-13.99583113193512,-15.656291842460632,0.8402998382686745,1.6604607105255127
left and right,-13.62390523403883,-14.631335079669952,0.7325168647518906,1.0074298456311226
female and male,-16.331280410289764,-14.503566786646843,0.13851087100420567,-1.8277136236429214
father and mother,-16.67843723297119,-15.818918466567993,0.29743989895013323,-0.8595187664031982
goods and services,-14.52046126127243,-18.3434579372406,0.9786055409628576,3.82299667596817
north and south,-15.593713819980621,-18.343950748443604,0.9399267292612569,2.750236928462982
development and research,-19.872031211853027,-14.30354630947113,0.0038017496005990784,-5.568484902381897
place and time,-15.863593578338623,-14.369945526123047,0.18337480599808947,-1.4936480522155762
death and life,-18.295314073562622,-15.94155204296112,0.08676721037979367,-2.3537620306015015
brothers and sisters,-14.751170665025711,-17.23222327232361,0.9228028166484288,2.4810526072978973
husband and wife,-15.458617448806763,-17.93259859085083,0.9222975526241076,2.4739811420440674
gas and oil,-15.253379702568054,-13.281997919082642,0.12224054709384156,-1.9713817834854126
pepper and salt,-16.574447870254517,-12.664918214082718,0.019655831181091998,-3.9095296561717987
fall and rise,-18.48291778564453,-16.48747420310974,0.11968214728889066,-1.99544358253479
arms and legs,-14.644795060157776,-16.679266929626465,0.884369159474143,2.034471869468689
fruits and vegetables,-13.602646946907043,-14.54382836818695,0.7193382372257493,0.9411814212799072
arts and sciences,-19.49748057126999,-21.995715379714966,0.9240179808051472,2.498234808444977
gentlemen and ladies,-16.892514422535896,-13.793751746416092,0.043158322201011616,-3.0987626761198044
feelings and thoughts,-17.913159132003784,-16.063156962394714,0.13587264227234247,-1.8500021696090698
diagnosis and treatment,-15.706679940223694,-20.154102325439453,0.9884267985959532,4.447422385215759
groups and individuals,-22.391563892364502,-17.496853351593018,0.007430450905162032,-4.894710540771484
knowledge and skills,-16.496739983558655,-16.124839544296265,0.4080818883820893,-0.37190043926239014
heart and mind,-18.42924976348877,-19.929405689239502,0.8175977308145815,1.5001559257507324
influence and power,-20.15203046798706,-18.877941131591797,0.21855802885094405,-1.2740893363952637
Africa and Asia,-17.93215322494507,-17.202368021011353,0.3252418647056273,-0.7297852039337158
addresses and names,-20.78946316242218,-18.219787001609802,0.0711156933638613,-2.569676160812378
poetry and prose,-17.664754271507263,-18.563590824604034,0.7107103552622006,0.8988365530967712
forefinger and thumb,-20.30701392889023,-19.07874420657754,0.22648440826635893,-1.2282697223126888
minerals and vitamins,-20.038398265838623,-16.456112414598465,0.027059471905708662,-3.582285851240158
fall and winter,-16.613155007362366,-21.000157475471497,0.9877148456473221,4.387002468109131
light and shadow,-17.511759877204895,-19.240265011787415,0.8492211106926261,1.7285051345825195
honey and milk,-19.794848084449768,-18.345481991767883,0.1900991441388851,-1.4493660926818848
nose and throat,-20.504744172096252,-22.49907648563385,0.8802007217727424,1.9943323135375977
anger and fear,-20.249955773353577,-19.104889035224915,0.2413913167206462,-1.145066738128662
head and tail,-18.566598534584045,-21.65100872516632,0.9562450805931488,3.0844101905822754
novels and stories,-20.376537919044495,-21.168938755989075,0.6883466042186892,0.7924008369445801
sunrise and sunset,-18.25395506620407,-19.902997612953186,0.8387616058908444,1.649042546749115
sympathy and understanding,-21.66616976261139,-21.407187819480896,0.43561398557272435,-0.25898194313049316
shoes and socks,-17.99023735523224,-18.977120518684387,0.7284718493763781,0.9868831634521484
equipment and personnel,-21.746005177497864,-20.64939534664154,0.25037564876938895,-1.0966098308563232
eyes and face,-19.68574297428131,-20.055198311805725,0.5913273622233469,0.36945533752441406
ink and paper,-19.099518418312073,-18.600774884223938,0.37783598835246784,-0.49874353408813477
muscles and nerves,-22.07637321949005,-21.120898365974426,0.27778511872718475,-0.955474853515625
charts and maps,-18.81670653820038,-18.935192704200745,0.5295869354178353,0.11848616600036621
elbows and knees,-19.89324390888214,-20.29868114879355,0.5999933116141394,0.40543723991140723
Christmas and Easter,-16.005722165107727,-18.361680150032043,0.9134066362763154,2.3559579849243164
nature and size,-22.482955813407898,-21.494327902793884,0.27118317616682214,-0.9886279106140137
gums and teeth,-21.748295187950134,-20.188284546136856,0.17364511999339186,-1.5600106418132782
chairs and sofas,-20.813633870333433,-18.548493266105652,0.09405144481640657,-2.2651406042277813
characters and situations,-22.667190194129944,-23.88083326816559,0.7709429141852503,1.2136430740356445
joy and pleasure,-21.804840683937073,-21.87870943546295,0.5184587951345196,0.0738687515258789
Thursday and Tuesday,-20.09629738330841,-17.76213538646698,0.08833292198640992,-2.3341619968414307
barley and oats,-20.435881532728672,-19.486715455772355,0.27905256155798264,-0.9491660769563168
beauty and dignity,-23.785004138946533,-23.46798014640808,0.42140119439527157,-0.31702399253845215
boats and ships,-19.761540174484253,-19.35526156425476,0.39980477538321174,-0.4062786102294922
misery and pain,-23.523415565490723,-21.447360515594482,0.11144602018021722,-2.0760550498962402
bones and skulls,-23.008951425552368,-20.140684843063354,0.05374473894614998,-2.8682665824890137
dairy and poultry,-22.87211775779724,-23.32269787788391,0.6107771538415281,0.4505801200866699
being and existence,-21.317015886306763,-24.119727611541748,0.9428221848372264,2.8027117252349854
radar and radio,-21.49277663230896,-22.449225664138794,0.722410279144058,0.956449031829834
humility and pride,-22.09606385231018,-21.652787446975708,0.3909605449635076,-0.44327640533447266
