binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-16.202880859375,-18.59375,0.9161283745714688,2.390869140625
black and white,-14.798828125,-16.2919921875,0.8165527061676475,1.4931640625
day and night,-18.6630859375,-17.8505859375,0.30735801686526387,-0.8125
boys and girls,-17.383056640625,-19.3984375,0.8824025347616228,2.015380859375
left and right,-16.31768798828125,-17.67333984375,0.7950521014447959,1.35565185546875
female and male,-17.72314453125,-17.341796875,0.4058018999292666,-0.38134765625
father and mother,-20.005859375,-19.19921875,0.30860681976624793,-0.806640625
goods and services,-16.884765625,-23.45703125,0.998603328360044,6.572265625
north and south,-18.88330078125,-19.962890625,0.7464163572281743,1.07958984375
development and research,-24.375,-17.4501953125,9.82129583371653e-4,-6.9248046875
place and time,-19.3515625,-18.20703125,0.2414893897151909,-1.14453125
death and life,-21.177734375,-17.48046875,0.024191485868135028,-3.697265625
brothers and sisters,-16.603271484375,-19.0244140625,0.9184253876495572,2.421142578125
husband and wife,-18.109375,-19.80859375,0.8454326716299557,1.69921875
gas and oil,-18.814453125,-15.5869140625,0.03814243037754825,-3.2275390625
pepper and salt,-19.98046875,-16.422119140625,0.027696832249563822,-3.558349609375
fall and rise,-23.7265625,-19.12109375,0.009898063716023649,-4.60546875
arms and legs,-17.5732421875,-18.8203125,0.7767923062684915,1.2470703125
fruits and vegetables,-16.888427734375,-18.9765625,0.8897445806835884,2.088134765625
arts and sciences,-21.7080078125,-24.5546875,0.9451467976205948,2.8466796875
gentlemen and ladies,-18.92919921875,-16.328857421875,0.06911642611704918,-2.600341796875
feelings and thoughts,-22.0703125,-19.861328125,0.0989465855266303,-2.208984375
diagnosis and treatment,-18.25634765625,-21.482421875,0.9618037916684876,3.22607421875
groups and individuals,-24.390625,-21.814453125,0.07068779144301648,-2.576171875
knowledge and skills,-18.572265625,-19.541015625,0.7248702761768248,0.96875
heart and mind,-20.48046875,-20.935546875,0.6118459231083437,0.455078125
influence and power,-23.447265625,-21.46484375,0.12106090130266925,-1.982421875
Africa and Asia,-18.908203125,-19.033203125,0.5312093733737563,0.125
addresses and names,-21.716796875,-20.408203125,0.21272225577472886,-1.30859375
poetry and prose,-19.376953125,-20.4609375,0.7472472485194994,1.083984375
forefinger and thumb,-24.6201171875,-23.456024169921875,0.23792435823079433,-1.164093017578125
minerals and vitamins,-22.40625,-16.048828125,0.0017308300209442655,-6.357421875
fall and winter,-21.0400390625,-20.98828125,0.4870634346953705,-0.0517578125
light and shadow,-17.701171875,-21.451171875,0.9770226300899745,3.75
honey and milk,-21.060546875,-18.310546875,0.060086650174007626,-2.75
nose and throat,-18.931640625,-22.287109375,0.9662834613071121,3.35546875
anger and fear,-22.162109375,-20.45703125,0.15380319590944708,-1.705078125
head and tail,-20.1484375,-23.078125,0.9492946352021695,2.9296875
novels and stories,-21.419921875,-22.765625,0.7934262538533098,1.345703125
sunrise and sunset,-18.607666015625,-20.9593505859375,0.9130680330673357,2.3516845703125
sympathy and understanding,-23.5859375,-25.1328125,0.8244619263765707,1.546875
shoes and socks,-19.13671875,-20.40625,0.7806624950823972,1.26953125
equipment and personnel,-20.712890625,-20.408203125,0.4244119866699621,-0.3046875
eyes and face,-22.939453125,-21.81640625,0.2454465569870049,-1.123046875
ink and paper,-20.21875,-19,0.22815650216092534,-1.21875
muscles and nerves,-24.244140625,-23.431640625,0.3073580168652638,-0.8125
charts and maps,-21.453125,-21.38671875,0.4834045355946278,-0.06640625
elbows and knees,-19.880859375,-20.921875,0.7390459240701082,1.041015625
Christmas and Easter,-16.32421875,-17.923828125,0.8319637828217654,1.599609375
nature and size,-22.935546875,-21.365234375,0.17217184695139576,-1.5703125
gums and teeth,-23.333984375,-18.896934509277344,0.011692458489398976,-4.437049865722656
chairs and sofas,-19.52257251739502,-21.900390625,0.9151201085663023,2.3778181076049805
characters and situations,-22.060546875,-24.517578125,0.9210741144349996,2.45703125
joy and pleasure,-24.6796875,-20.880859375,0.021906366026247955,-3.798828125
Thursday and Tuesday,-21.53125,-18.078125,0.030675801710674102,-3.453125
