binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-12.7890625,-14.9765625,0.8991213772699435,2.1875
black and white,-12.00537109375,-15.9609375,0.9812119305401197,3.95556640625
day and night,-15.7939453125,-16.4716796875,0.6632328459389722,0.677734375
boys and girls,-14.4326171875,-15.8642578125,0.8071568154401839,1.431640625
left and right,-14.837646484375,-15.4052734375,0.6382154268550182,0.567626953125
female and male,-15.9443359375,-15.66650390625,0.4309853624243235,-0.27783203125
father and mother,-17.16796875,-17.01171875,0.4610167793123159,-0.15625
goods and services,-13.5145263671875,-18.896484375,0.995422243619821,5.3819580078125
north and south,-16.235595703125,-19.171875,0.9496109888562276,2.936279296875
development and research,-20.0859375,-13.939453125,0.002136421423224907,-6.146484375
place and time,-17.24609375,-15.396484375,0.1359187673817584,-1.849609375
death and life,-18.076171875,-15.6591796875,0.0818861009181554,-2.4169921875
brothers and sisters,-13.9991455078125,-17.16943359375,0.9597007278459628,3.1702880859375
husband and wife,-14.24609375,-17.09765625,0.9453993942183476,2.8515625
gas and oil,-15.05859375,-13.6337890625,0.1939094650191358,-1.4248046875
pepper and salt,-16.697265625,-12.4482421875,0.014077174331776143,-4.2490234375
fall and rise,-23.2109375,-16.1455078125,8.533989216756182e-4,-7.0654296875
arms and legs,-12.978515625,-16.763671875,0.9777987710969442,3.78515625
fruits and vegetables,-13.874267578125,-15.779296875,0.8704596846207285,1.905029296875
arts and sciences,-19.31591796875,-21.75,0.9193895802204151,2.43408203125
gentlemen and ladies,-19.18212890625,-14.068603515625,0.00597887883419076,-5.113525390625
feelings and thoughts,-18.37109375,-16.68359375,0.1561048974454574,-1.6875
diagnosis and treatment,-15.357421875,-19.357421875,0.9820137900379085,4
groups and individuals,-18.6484375,-19.80859375,0.7613611051229845,1.16015625
knowledge and skills,-15.8828125,-18.759765625,0.9466953173537302,2.876953125
heart and mind,-18.15625,-18.15625,0.5,0
influence and power,-21.615234375,-18.65625,0.04931359859069813,-2.958984375
Africa and Asia,-16.619140625,-17.548828125,0.7170118817172945,0.9296875
addresses and names,-21.6015625,-17.919921875,0.024563088772028722,-3.681640625
poetry and prose,-18.11328125,-19.9013671875,0.8566924465100086,1.7880859375
forefinger and thumb,-18.73046875,-19.216217041015625,0.61910432813664,0.485748291015625
minerals and vitamins,-16.6240234375,-13.6181640625,0.04716186703417665,-3.005859375
fall and winter,-15.9464111328125,-19.458984375,0.971043406636319,3.5125732421875
light and shadow,-18.140625,-17.0693359375,0.25515801743284344,-1.0712890625
honey and milk,-17.734375,-16.98828125,0.32167304821323783,-0.74609375
nose and throat,-18.6640625,-19.94140625,0.7819972846876342,1.27734375
anger and fear,-19.24609375,-18.740234375,0.37616468517528934,-0.505859375
head and tail,-13.9130859375,-20.68359375,0.998854202373024,6.7705078125
novels and stories,-19.263671875,-21.544921875,0.907312221360624,2.28125
sunrise and sunset,-18.322265625,-20.79443359375,0.9221675124282643,2.47216796875
sympathy and understanding,-23.220703125,-25.630859375,0.9175984969391425,2.41015625
shoes and socks,-16.51171875,-18.228515625,0.8477157933899123,1.716796875
equipment and personnel,-19.552734375,-19.248046875,0.42441198666996205,-0.3046875
eyes and face,-20.064453125,-19.2890625,0.3153141611162926,-0.775390625
