binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-29.918036460876465,-30.14441442489624,0.5563540318027097,0.2263779640197754
black and white,-30.723658084869385,-30.3222017288208,0.40096248504175364,-0.401456356048584
day and night,-25.616916179656982,-22.861214637756348,0.059765454985640176,-2.7557015419006348
boys and girls,-32.93525266647339,-33.56117010116577,0.6515631775339585,0.6259174346923828
left and right,-25.80539321899414,-27.32435655593872,0.8203857759603569,1.51896333694458
female and male,-33.08844041824341,-34.35112714767456,0.7794882665459779,1.2626867294311523
father and mother,-30.752184867858887,-30.199978828430176,0.36535274259437667,-0.5522060394287109
goods and services,-31.55818510055542,-31.361472606658936,0.4509798475299022,-0.19671249389648438
north and south,-32.11391830444336,-32.56501007080078,0.6108987798059347,0.4510917663574219
development and research,-30.35781764984131,-30.365181922912598,0.5018410599473868,0.0073642730712890625
place and time,-25.119478225708008,-27.40951681137085,0.9080486718790839,2.290038585662842
death and life,-26.484835624694824,-28.948303699493408,0.9215407831881932,2.463468074798584
brothers and sisters,-41.15524935722351,-46.38564205169678,0.9946770618801067,5.230392694473267
husband and wife,-32.64577579498291,-32.47505044937134,0.45742203223771605,-0.17072534561157227
gas and oil,-31.996180534362793,-32.2080717086792,0.5527754822852372,0.21189117431640625
pepper and salt,-51.44918489456177,-38.66011571884155,2.7911078367728035e-06,-12.789069175720215
fall and rise,-30.30090856552124,-29.517958164215088,0.3136843556541642,-0.7829504013061523
arms and legs,-34.39443778991699,-35.81469202041626,0.8053782686363103,1.4202542304992676
fruits and vegetables,-29.225798964500427,-42.05790042877197,0.9999973264520243,12.832101464271545
arts and sciences,-33.9548397064209,-33.34589457511902,0.3522998652660221,-0.6089451313018799
gentlemen and ladies,-32.54412794113159,-34.20787572860718,0.8407404576431169,1.663747787475586
feelings and thoughts,-32.21235990524292,-30.06606435775757,0.10467789793734454,-2.1462955474853516
diagnosis and treatment,-54.23712110519409,-55.926513671875,0.8441442597817165,1.6893925666809082
groups and individuals,-34.25839138031006,-35.55475091934204,0.7852216618961091,1.2963595390319824
knowledge and skills,-30.722432374954224,-32.57559680938721,0.8644982159082905,1.8531644344329834
heart and mind,-26.648133754730225,-29.729175567626953,0.9561039294459566,3.0810418128967285
influence and power,-30.058067321777344,-31.845977783203125,0.8566709018764392,1.7879104614257812
Africa and Asia,-33.111533641815186,-32.17568492889404,0.28173964540789587,-0.9358487129211426
