binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-16.54939043521881,-17.608888864517212,0.7425946828229679,1.0594984292984009
black and white,-13.525687843561172,-17.32452368736267,0.9780937993598656,3.7988358438014984
day and night,-17.86174964904785,-18.22272491455078,0.589276497817482,0.3609752655029297
boys and girls,-16.899117439985275,-17.65596169233322,0.6806681950489142,0.7568442523479462
left and right,-14.730114847421646,-16.248316407203674,0.8202734984474284,1.5182015597820282
female and male,-17.62300193309784,-17.28850267827511,0.41714628955548294,-0.334499254822731
father and mother,-18.44305944442749,-17.491645455360413,0.2786005462809002,-0.9514139890670776
goods and services,-15.375592112541199,-19.2550950050354,0.9797571460818593,3.8795028924942017
north and south,-18.789894938468933,-20.546476364135742,0.8527809907228442,1.756581425666809
development and research,-20.943907976150513,-15.365525841712952,0.0037644493359259086,-5.578382134437561
place and time,-20.48956799507141,-15.084511280059814,0.004473695636722603,-5.405056715011597
death and life,-19.0735023021698,-16.297699689865112,0.05864584986534017,-2.7758026123046875
brothers and sisters,-17.403809510171413,-18.240905582904816,0.6978532631006036,0.8370960727334023
husband and wife,-18.23651134967804,-19.91048836708069,0.8421053407863748,1.673977017402649
gas and oil,-17.88728380203247,-16.5708224773407,0.21140763930780493,-1.3164613246917725
pepper and salt,-19.551706314086914,-13.998640596866608,0.003860595687433578,-5.553065717220306
fall and rise,-20.20870327949524,-16.56643044948578,0.025524195862279008,-3.6422728300094604
arms and legs,-16.838310956954956,-19.38745141029358,0.9275157483024439,2.549140453338623
fruits and vegetables,-16.287141144275665,-16.4033420085907,0.5290175722695767,0.11620086431503296
arts and sciences,-21.003721714019775,-22.226501941680908,0.7725524477357005,1.2227802276611328
gentlemen and ladies,-19.887795984745026,-16.613190829753876,0.03645273139113987,-3.27460515499115
feelings and thoughts,-20.28817653656006,-18.396398782730103,0.13104190393343443,-1.891777753829956
diagnosis and treatment,-18.195980191230774,-22.11923837661743,0.9806069732607299,3.9232581853866577
groups and individuals,-23.361398220062256,-19.3210506439209,0.017287250815963974,-4.040347576141357
knowledge and skills,-17.429288148880005,-17.538760662078857,0.5273408288509053,0.10947251319885254
heart and mind,-21.443023681640625,-21.00898551940918,0.39316246910918895,-0.4340381622314453
influence and power,-20.445836067199707,-20.798524856567383,0.5872694511233186,0.3526887893676758
Africa and Asia,-18.315593242645264,-19.388434410095215,0.7451368517279838,1.0728411674499512
addresses and names,-22.830103635787964,-19.57990860939026,0.03731987997767539,-3.250195026397705
poetry and prose,-19.062376260757446,-19.680249452590942,0.6497346848554862,0.6178731918334961
forefinger and thumb,-25.064182341098785,-21.14355155080557,0.01944305489089031,-3.9206307902932167
minerals and vitamins,-18.823150753974915,-17.69909906387329,0.2452605102758033,-1.1240516901016235
fall and winter,-18.406753063201904,-23.142478942871094,0.9913002733198853,4.7357258796691895
light and shadow,-18.38033413887024,-20.267993927001953,0.8684884707634158,1.8876597881317139
honey and milk,-21.344375371932983,-20.473803997039795,0.295135424682001,-0.8705713748931885
nose and throat,-21.186992406845093,-23.845284700393677,0.9345202458439399,2.658292293548584
anger and fear,-21.354793071746826,-21.02357769012451,0.4179449315062896,-0.33121538162231445
head and tail,-18.474726915359497,-19.73758316040039,0.7795174025779653,1.2628562450408936
novels and stories,-21.419639825820923,-22.140134572982788,0.6727159544606903,0.7204947471618652
sunrise and sunset,-18.777368038892746,-21.975600481033325,0.9607677066664743,3.1982324421405792
sympathy and understanding,-22.429497480392456,-24.75269651412964,0.9107802346947736,2.3231990337371826
shoes and socks,-18.748440861701965,-19.628100156784058,0.7067516136891527,0.8796592950820923
equipment and personnel,-23.050523281097412,-22.44390559196472,0.3528311342808918,-0.6066176891326904
eyes and face,-21.6392879486084,-22.021203994750977,0.5943351467187046,0.3819160461425781
ink and paper,-19.643919110298157,-20.107017517089844,0.6137489464757488,0.463098406791687
muscles and nerves,-23.191545724868774,-23.61013412475586,0.6031454170622995,0.41858839988708496
charts and maps,-20.568259239196777,-18.506510496139526,0.11287060839239389,-2.061748743057251
elbows and knees,-20.706646978855133,-21.148655981756747,0.6087376316690916,0.4420090029016137
Christmas and Easter,-19.066677570343018,-19.03981328010559,0.49328433132174637,-0.026864290237426758
nature and size,-23.943265199661255,-23.750869512557983,0.45204890061065056,-0.19239568710327148
gums and teeth,-22.128381669521332,-20.704543225467205,0.19406054183476001,-1.4238384440541267
chairs and sofas,-22.150230269879103,-19.39710420370102,0.05991034429486953,-2.7531260661780834
characters and situations,-24.33427858352661,-22.897422075271606,0.19203260832195465,-1.4368565082550049
joy and pleasure,-21.15291476249695,-22.25633668899536,0.7509007223198079,1.103421926498413
Thursday and Tuesday,-22.576876640319824,-19.797318935394287,0.05843888753857794,-2.779557704925537
barley and oats,-21.657807007897645,-22.002152567729354,0.5852457236624434,0.34434555983170867
beauty and dignity,-24.24735051393509,-24.82065111398697,0.6395244220422295,0.5733006000518799
boats and ships,-21.058979094028473,-19.81682974100113,0.22406208132836566,-1.2421493530273438
misery and pain,-23.165118992328644,-22.110425770282745,0.2583248922629171,-1.0546932220458984
bones and skulls,-22.825068444013596,-21.549618661403656,0.21832576664072828,-1.2754497826099396
dairy and poultry,-24.40181213617325,-23.957238256931305,0.39065164668096497,-0.44457387924194336
being and existence,-23.92427831888199,-22.83528333902359,0.25180757747724203,-1.0889949798583984
radar and radio,-21.42736154794693,-22.70895344018936,0.7827206298605548,1.2815918922424316
humility and pride,-22.999323904514313,-21.720081508159637,0.21767921207382357,-1.2792423963546753
pitch and volume,-20.63808113336563,-26.450154840946198,0.9970176999982773,5.812073707580566
skirt and sweater,-22.127821266651154,-22.862615644931793,0.6758564828800877,0.7347943782806396
linen and silk,-22.774573862552643,-22.210311949253082,0.36256190985494685,-0.5642619132995605
checks and money,-20.707278311252594,-24.37870103120804,0.9751908998693923,3.6714227199554443
calluses and corns,-24.44660333637148,-20.207294296473265,0.014212638917055213,-4.239309039898217
