binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-16.28515625,-18.84765625,0.9284088005554475,2.5625
black and white,-13.533935546875,-17.87890625,0.987194226781513,4.344970703125
day and night,-17.15380859375,-17.38916015625,0.5585677989220222,0.2353515625
boys and girls,-17.051025390625,-18.904296875,0.8645107553616697,1.853271484375
left and right,-17.234619140625,-17.653564453125,0.6032308448845886,0.4189453125
female and male,-18.2099609375,-16.30194091796875,0.1292034560945262,-1.90802001953125
father and mother,-19.6796875,-20.388671875,0.670176704984625,0.708984375
goods and services,-17.4580078125,-21.583984375,0.984108887566086,4.1259765625
north and south,-18.2333984375,-19.892578125,0.8401278551276037,1.6591796875
development and research,-21.009765625,-16.0908203125,0.007253830679027883,-4.9189453125
place and time,-19.990234375,-18.3359375,0.16052905996022238,-1.654296875
death and life,-20.384765625,-16.9521484375,0.03129150176933031,-3.4326171875
brothers and sisters,-17.5086669921875,-21.134765625,0.974070405703226,3.6260986328125
husband and wife,-16.908447265625,-20.083984375,0.9599032459543575,3.175537109375
gas and oil,-17.623046875,-15.27001953125,0.08682544365940106,-2.35302734375
pepper and salt,-20.4560546875,-16.264404296875,0.014896060284224327,-4.191650390625
fall and rise,-24.9140625,-17.7744140625,7.924024477870663e-4,-7.1396484375
arms and legs,-19.3828125,-20.021484375,0.6544531744610249,0.638671875
fruits and vegetables,-17.135498046875,-19.9951171875,0.9458137837629184,2.859619140625
arts and sciences,-19.6767578125,-24.669921875,0.9932615497826845,4.9931640625
gentlemen and ladies,-21.5654296875,-18.9853515625,0.07043161579902456,-2.580078125
feelings and thoughts,-20.927734375,-19.873046875,0.25832598856918726,-1.0546875
diagnosis and treatment,-17.6181640625,-21,0.9671320154735467,3.3818359375
groups and individuals,-22.2109375,-21.38671875,0.30486887090995435,-0.82421875
knowledge and skills,-20.255859375,-20.55859375,0.5751108210554504,0.302734375
heart and mind,-21.46875,-20.9765625,0.37937838411972974,-0.4921875
influence and power,-21.513671875,-22.11328125,0.6455669322978956,0.599609375
Africa and Asia,-16.9296875,-17.798828125,0.7045668484781582,0.869140625
addresses and names,-21.439453125,-20.037109375,0.1974444571048067,-1.40234375
poetry and prose,-20.099609375,-20.88330078125,0.6864751506634867,0.78369140625
forefinger and thumb,-24.689453125,-21.2557373046875,0.031258216777005805,-3.4337158203125
minerals and vitamins,-21.20703125,-18.5634765625,0.06638737583306009,-2.6435546875
fall and winter,-17.77294921875,-21.53125,0.9772082417099817,3.75830078125
light and shadow,-18.642578125,-20.109375,0.8125700385367506,1.466796875
honey and milk,-20.91796875,-19.396484375,0.17924304163598906,-1.521484375
