binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-12.9765625,-15.048828125,0.8881781760875761,2.072265625
black and white,-13.068359375,-17.603515625,0.9893885786697612,4.53515625
day and night,-15.853515625,-15.33984375,0.37433314757091174,-0.513671875
boys and girls,-15.1171875,-17.1796875,0.8872045937171068,2.0625
left and right,-14.181396484375,-15.771484375,0.8306284683016981,1.590087890625
female and male,-16.2783203125,-14.575927734375,0.15415303890255586,-1.702392578125
father and mother,-20.353515625,-19.02734375,0.2097932869914959,-1.326171875
goods and services,-15.19287109375,-19.958984375,0.9915584610904513,4.76611328125
north and south,-16.1917724609375,-19.56640625,0.9669023040451968,3.3746337890625
development and research,-18.501953125,-14.2958984375,0.014686159544372974,-4.2060546875
place and time,-18.4921875,-15.9140625,0.070559596187292975,-2.578125
death and life,-16.73828125,-15.3017578125,0.1920842915774786,-1.4365234375
brothers and sisters,-15.265380859375,-17.15234375,0.8684088533032772,1.886962890625
husband and wife,-15.618896484375,-18.19140625,0.929071262285393,2.572509765625
gas and oil,-15.7919921875,-13.609375,0.10132236811049183,-2.1826171875
pepper and salt,-19.556640625,-15.3212890625,0.01426819243616511,-4.2353515625
fall and rise,-24.69921875,-16.11376953125,1.8676937228070161e-4,-8.58544921875
arms and legs,-17.0166015625,-18.482421875,0.8124212626951761,1.4658203125
fruits and vegetables,-14.64404296875,-17.548828125,0.9480824779829624,2.90478515625
arts and sciences,-17.958984375,-22.5,0.9894499191178169,4.541015625
gentlemen and ladies,-17.99169921875,-15.94482421875,0.11436852618181247,-2.046875
feelings and thoughts,-19.3466796875,-16.775390625,0.07100922157325493,-2.5712890625
diagnosis and treatment,-15.2666015625,-19.796875,0.9893371922141807,4.5302734375
groups and individuals,-19.099609375,-18.181640625,0.28537195620910677,-0.91796875
knowledge and skills,-16.1064453125,-17.13671875,0.7369689039619506,1.0302734375
heart and mind,-18.775390625,-19.84765625,0.7450275362362424,1.072265625
influence and power,-20.787109375,-18.625,0.103205057371947,-2.162109375
Africa and Asia,-17.5234375,-15.92578125,0.16830944120734959,-1.59765625
addresses and names,-19.716796875,-16.560546875,0.040845715909949315,-3.15625
poetry and prose,-17.486328125,-18.048828125,0.6370307944803831,0.5625
forefinger and thumb,-21.623046875,-19.818389892578125,0.14128511846364106,-1.804656982421875
minerals and vitamins,-19.0166015625,-15.1611328125,0.02072506192038245,-3.85546875
fall and winter,-16.269287109375,-20.4375,0.9847560747409843,4.168212890625
light and shadow,-17.263671875,-18.16552734375,0.7113306527280002,0.90185546875
honey and milk,-18.876953125,-17.87890625,0.2693256023055673,-0.998046875
nose and throat,-19.4375,-21.63671875,0.9001793324323769,2.19921875
anger and fear,-19.138671875,-18.134765625,0.2681740995451041,-1.00390625
head and tail,-16.0390625,-20.65625,0.990216123982345,4.6171875
novels and stories,-18.0625,-21.205078125,0.9586152811531558,3.142578125
sunrise and sunset,-16.5667724609375,-18.236083984375,0.8414840077696645,1.6693115234375
