binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
men and women,-15.23388671875,-18.4765625,0.9624090334665284,3.24267578125
black and white,-14.3134765625,-16.150390625,0.8625833300945108,1.8369140625
day and night,-17.5400390625,-16.54248046875,0.2694217016639655,-0.99755859375
boys and girls,-16.72021484375,-19.865234375,0.9587120283076629,3.14501953125
left and right,-13.8656005859375,-16.6015625,0.9391156181256543,2.7359619140625
female and male,-16.6083984375,-15.504150390625,0.2489447848635064,-1.104248046875
father and mother,-17.408203125,-16.78515625,0.3490888048344678,-0.623046875
goods and services,-14.88134765625,-21.32421875,0.9984107000742062,6.44287109375
north and south,-18.5966796875,-21.060546875,0.9215696355261945,2.4638671875
development and research,-20.966796875,-16.751953125,0.014559518620319442,-4.21484375
place and time,-19.25390625,-17.119140625,0.10576342312950059,-2.134765625
death and life,-20.04296875,-16.3505859375,0.024307018985860504,-3.6923828125
brothers and sisters,-15.385009765625,-18.8828125,0.970625185696985,3.497802734375
husband and wife,-17.35595703125,-19.017578125,0.8404554955960069,1.66162109375
gas and oil,-18.2890625,-15.4970703125,0.057758440076977155,-2.7919921875
pepper and salt,-19.138671875,-14.7940673828125,0.012810403604649108,-4.3446044921875
fall and rise,-27.2734375,-16.57861328125,2.266141452537923e-5,-10.69482421875
arms and legs,-18.5078125,-16.4013671875,0.10847194747808515,-2.1064453125
fruits and vegetables,-15.577880859375,-17.615234375,0.8846635113839408,2.037353515625
arts and sciences,-21.419921875,-21.59375,0.5433479352941699,0.173828125
gentlemen and ladies,-18.3017578125,-16.244140625,0.11328496665118094,-2.0576171875
feelings and thoughts,-18.48046875,-16.978515625,0.18213440280618406,-1.501953125
diagnosis and treatment,-16.995361328125,-20.0703125,0.95584759879577,3.074951171875
groups and individuals,-21.97265625,-20.34765625,0.16451646289656316,-1.625
knowledge and skills,-17.37890625,-18.71484375,0.79182107094258,1.3359375
heart and mind,-17.916015625,-19.61328125,0.8451772723114586,1.697265625
influence and power,-20.6171875,-21.9296875,0.7879311956428947,1.3125
Africa and Asia,-21.83203125,-18.587890625,0.037538007465279785,-3.244140625
addresses and names,-20.263671875,-18.306640625,0.12378869371586464,-1.95703125
poetry and prose,-17.587890625,-17.8466796875,0.5643385932788904,0.2587890625
forefinger and thumb,-24.46484375,-24.88037109375,0.6024124886960115,0.41552734375
minerals and vitamins,-20.568359375,-14.925537109375,0.0035303478920623668,-5.642822265625
fall and winter,-17.474609375,-21.6953125,0.9855243103102433,4.220703125
light and shadow,-19.509765625,-18.34765625,0.23828421203580216,-1.162109375
honey and milk,-20.5078125,-18.37890625,0.10631886977575755,-2.12890625
nose and throat,-19.080078125,-20.337890625,0.778649312002172,1.2578125
anger and fear,-19.078125,-19.009765625,0.4829168082174479,-0.068359375
head and tail,-18.01953125,-22.1875,0.9847524093785005,4.16796875
