,cosine_diffs,binom,layer
0,0.7126904726028442,abandon and fervor,0
1,0.7226808667182922,ability and age,0
2,0.677964985370636,ability and desire,0
3,0.7088927030563354,ability and strength,0
4,0.5576646327972412,accessories and aircraft,0
5,0.7905378937721252,acids and tannin,0
6,0.6964682340621948,acknowledgment and authentication,0
7,0.8405744433403015,action and interests,0
8,0.8470878005027771,action and character,0
9,0.7836003303527832,actions and feelings,0
10,0.6659860014915466,adaptations and cycles,0
11,0.6758751273155212,addresses and names,0
12,0.5747485756874084,adherent and advocate,0
13,0.45800283551216125,adventure and romance,0
14,0.6687449216842651,age and day,0
15,0.5309292078018188,agencies and individuals,0
16,0.5629181861877441,aggression and hostility,0
17,0.658007800579071,agreements and contracts,0
18,0.5399332046508789,aims and backgrounds,0
19,0.6278007626533508,aircraft and ships,0
20,0.9121129512786865,allegory and expressiveness,0
21,0.5081546902656555,amateurs and collectors,0
22,0.7230207324028015,amber and froth,0
23,0.863351583480835,ambiguities and fears,0
24,0.9329236149787903,ambiguities and urgencies,0
25,0.5195908546447754,ambition and poverty,0
26,0.7755514979362488,ambush and death,0
27,0.647061824798584,ammunition and guns,0
28,0.5802350044250488,amusement and pride,0
29,0.6318225860595703,anger and anxiety,0
30,0.6668485403060913,anger and fear,0
31,0.6130329370498657,anger and hatred,0
32,0.769078254699707,anger and indignation,0
33,0.786456823348999,angst and science,0
34,0.565786600112915,anguish and pain,0
35,0.8238935470581055,animosity and resistance,0
36,0.6950801610946655,anthropologist and engineer,0
37,0.7077425718307495,anthropology and psychology,0
38,0.625053882598877,anxiety and hazards,0
39,0.6041277647018433,appliances and cosmetics,0
40,0.500324010848999,apprehension and fear,0
41,0.7709639668464661,apprenticeship and learning,0
42,0.937641978263855,aqueducts and tombs,0
43,0.8199673891067505,arms and hands,0
44,0.7954525947570801,arms and legs,0
45,0.7706411480903625,arrows and crosses,0
46,0.8384634852409363,articulation and establishment,0
47,0.6998394727706909,arts and crafts,0
48,0.6971048712730408,arts and sciences,0
49,0.4263148009777069,aspirations and dignity,0
50,0.8084100484848022,assistant and confidante,0
51,0.6007372736930847,attitude and culture,0
52,0.5622929930686951,attraction and conflict,0
53,0.686592161655426,attractions and repulsions,0
54,0.5745604634284973,aunt and uncle,0
55,0.762800931930542,austerity and denial,0
56,0.7098413705825806,authority and decency,0
57,0.7912917137145996,background and dancers,0
58,0.8515684604644775,bale and box,0
59,0.6179412603378296,bankers and friends,0
60,0.6804707646369934,bankruptcy and death,0
61,0.771373987197876,barnyard and coop,0
62,0.6244755387306213,barriers and stakes,0
63,0.9448157548904419,beech and horse-chestnut,0
64,0.7980485558509827,beginnings and greetings,0
65,0.8778799772262573,bellboy and chambermaid,0
66,0.85752272605896,benefactor and sponsor,0
67,0.8155540227890015,berries and gardens,0
68,0.8828755617141724,bicep and forearm,0
69,0.6147092580795288,bitterness and youth,0
70,0.8544120788574219,bleats and rasps,0
71,0.6915529370307922,bleedings and pills,0
72,0.959101676940918,boards and two-by-fours,0
73,0.820499062538147,boy and mount,0
74,0.6486175656318665,cables and communiques,0
75,0.5940299034118652,cakes and comfort,0
76,0.7121180295944214,calmness and detachment,0
77,0.8369197249412537,capture and isolation,0
78,0.6893323063850403,career and wanderings,0
79,0.6177829504013062,carpet and tile,0
80,0.9115685224533081,catholics and non-catholics,0
81,0.6891204118728638,ceremonies and exhortations,0
82,0.8554599285125732,chair and floor,0
83,0.8794060945510864,charters and contracts,0
84,0.8312143683433533,cherries and pineapple,0
85,0.7004278898239136,childhood and hobo,0
86,0.8053927421569824,choir and glee-club,0
87,0.5322326421737671,chorus and verses,0
88,0.5658308863639832,clarification and reexamination,0
89,0.5522806644439697,clarity and flavor,0
90,0.5657302141189575,clash and meeting,0
91,0.8008162975311279,classicist and mathematician,0
92,0.7718443870544434,classifications and probings,0
93,0.9514849781990051,clergymen and parishioners,0
94,0.536145806312561,clerk and cook,0
95,0.9287233352661133,clerks and postmasters,0
96,0.8275313973426819,clothes and haircut,0
97,0.61034095287323,clothing and decorations,0
98,0.7096918225288391,cologne and munich,0
99,0.8706203699111938,community and customers,0
100,0.41905784606933594,competence and willingness,0
101,0.6026742458343506,composure and tranquility,0
102,0.6195061206817627,concern and inquiry,0
103,0.7415463924407959,contemplation and delight,0
104,0.7690942883491516,contortion and scream,0
105,0.8953726291656494,control and needs,0
106,0.5870590806007385,costume and decor,0
107,0.690079927444458,courage and virility,0
108,0.6251341104507446,courthouse and square,0
109,0.893323540687561,cover and pillows,0
110,0.9277262687683105,coverings and veils,0
111,0.500084638595581,covers and towels,0
112,0.7563596963882446,cowboy and rancher,0
113,0.9065388441085815,criminality and madness,0
114,0.43836283683776855,crisis and destruction,0
115,0.8859881162643433,cry and rustle,0
116,0.7914426922798157,curiosity and foreboding,0
117,0.57405024766922,currents and rhythms,0
118,0.6223236322402954,dancers and guests,0
119,0.7890975475311279,danger and nuisance,0
120,0.6370047330856323,defeat and misfortune,0
121,0.6886067390441895,delirium and illness,0
122,0.4911488890647888,denial and ignorance,0
123,0.8024321794509888,denials and sacrifices,0
124,0.8543958067893982,derelicts and outcasts,0
125,0.8699491620063782,design and outline,0
126,0.5647193193435669,desire and response,0
127,0.5355008244514465,desire and wishing,0
128,0.8228116035461426,dialects and localisms,0
129,0.7585324048995972,diamonds and mink,0
130,0.9255329370498657,diffidence and gentleness,0
131,0.8194588422775269,direction and moment,0
132,0.8954358696937561,directness and truth,0
133,0.8890820741653442,disarray and impasse,0
134,0.7419463396072388,disasters and sufferings,0
135,0.622086763381958,disrespect and misunderstanding,0
136,0.6229171752929688,distinction and tone,0
137,0.5835260152816772,doctors and president,0
138,0.5430121421813965,dogs and grandchildren,0
139,0.8005456924438477,door and sill,0
140,0.611901581287384,drawing and models,0
141,0.7768415212631226,dregs and wine,0
142,0.9156849384307861,dryness and dust,0
143,0.8679871559143066,emeralds and peanuts,0
144,0.7946351766586304,employees and proprietors,0
145,0.589990496635437,envelope and pencil,0
146,0.5126428604125977,envy and hurt,0
147,0.7136374711990356,equality and relativism,0
148,0.7816200852394104,equipment and musket,0
149,0.8634845018386841,exasperation and love,0
150,0.6816651821136475,farms and hayfields,0
151,0.5346293449401855,farms and mountains,0
152,0.47794637084007263,fear and ritual,0
153,0.8967037200927734,felons and fixers,0
154,0.4925888776779175,fishermen and scientists,0
155,0.8954294323921204,flirtation and romance,0
156,0.8303581476211548,force and voice,0
