,cosine_diffs,binom,layer
0,0.7236381769180298,abandon and fervor,0
1,0.7429555654525757,ability and age,0
2,0.7095655798912048,ability and desire,0
3,0.7384898662567139,ability and strength,0
4,0.5823447108268738,accessories and aircraft,0
5,0.777087926864624,acids and tannin,0
6,0.7311729788780212,acknowledgment and authentication,0
7,0.8875054717063904,action and interests,0
8,0.8892697095870972,action and character,0
9,0.8321906328201294,actions and feelings,0
10,0.6987140774726868,adaptations and cycles,0
11,0.7333716154098511,addresses and names,0
12,0.6092396974563599,adherent and advocate,0
13,0.4877181947231293,adventure and romance,0
14,0.7002518177032471,age and day,0
15,0.5369145274162292,agencies and individuals,0
16,0.606498122215271,aggression and hostility,0
17,0.7035425305366516,agreements and contracts,0
18,0.6330618858337402,aims and backgrounds,0
19,0.6440380215644836,aircraft and ships,0
20,0.9092220067977905,allegory and expressiveness,0
21,0.5500260591506958,amateurs and collectors,0
22,0.7362965941429138,amber and froth,0
23,0.8786488771438599,ambiguities and fears,0
24,0.9403447508811951,ambiguities and urgencies,0
25,0.5284558534622192,ambition and poverty,0
26,0.7966041564941406,ambush and death,0
27,0.6959467530250549,ammunition and guns,0
28,0.5634176731109619,amusement and pride,0
29,0.6291696429252625,anger and anxiety,0
30,0.6608496308326721,anger and fear,0
31,0.6367461681365967,anger and hatred,0
32,0.7630564570426941,anger and indignation,0
33,0.7979097962379456,angst and science,0
34,0.551722526550293,anguish and pain,0
35,0.8426961302757263,animosity and resistance,0
36,0.7163410782814026,anthropologist and engineer,0
37,0.7235051393508911,anthropology and psychology,0
38,0.7018246650695801,anxiety and hazards,0
39,0.6345288753509521,appliances and cosmetics,0
40,0.5391056537628174,apprehension and fear,0
41,0.7843454480171204,apprenticeship and learning,0
42,0.9357326626777649,aqueducts and tombs,0
43,0.8591021299362183,arms and hands,0
44,0.8502339124679565,arms and legs,0
45,0.7871037721633911,arrows and crosses,0
46,0.8544809222221375,articulation and establishment,0
47,0.7457273602485657,arts and crafts,0
48,0.7393132448196411,arts and sciences,0
49,0.4689876437187195,aspirations and dignity,0
50,0.822290301322937,assistant and confidante,0
51,0.6102054119110107,attitude and culture,0
52,0.5786519646644592,attraction and conflict,0
53,0.7120610475540161,attractions and repulsions,0
54,0.6170417666435242,aunt and uncle,0
55,0.8262279033660889,austerity and denial,0
56,0.7600016593933105,authority and decency,0
57,0.8820496797561646,background and dancers,0
58,0.8715100288391113,bale and box,0
59,0.6623636484146118,bankers and friends,0
60,0.6888906359672546,bankruptcy and death,0
61,0.7753031253814697,barnyard and coop,0
62,0.6416107416152954,barriers and stakes,0
63,0.9545987844467163,beech and horse-chestnut,0
64,0.7875214219093323,beginnings and greetings,0
65,0.9076328277587891,bellboy and chambermaid,0
66,0.8924930095672607,benefactor and sponsor,0
67,0.8189043998718262,berries and gardens,0
68,0.9003653526306152,bicep and forearm,0
69,0.620775580406189,bitterness and youth,0
70,0.8786508440971375,bleats and rasps,0
71,0.6964450478553772,bleedings and pills,0
72,0.9631302356719971,boards and two-by-fours,0
73,0.8651139736175537,boy and mount,0
74,0.69461989402771,cables and communiques,0
75,0.5943238735198975,cakes and comfort,0
76,0.7166608572006226,calmness and detachment,0
77,0.8946447372436523,capture and isolation,0
78,0.7092846035957336,career and wanderings,0
79,0.6233019232749939,carpet and tile,0
80,0.9108349680900574,catholics and non-catholics,0
81,0.7052062749862671,ceremonies and exhortations,0
82,0.8854679465293884,chair and floor,0
83,0.9075204133987427,charters and contracts,0
84,0.8491243720054626,cherries and pineapple,0
85,0.7283701300621033,childhood and hobo,0
86,0.8076999187469482,choir and glee-club,0
87,0.5946441292762756,chorus and verses,0
88,0.5694478154182434,clarification and reexamination,0
89,0.5655437707901001,clarity and flavor,0
90,0.5645714998245239,clash and meeting,0
91,0.8159193396568298,classicist and mathematician,0
92,0.7685787677764893,classifications and probings,0
93,0.959962785243988,clergymen and parishioners,0
94,0.5350960493087769,clerk and cook,0
95,0.9251881837844849,clerks and postmasters,0
96,0.8466479778289795,clothes and haircut,0
97,0.6461484432220459,clothing and decorations,0
98,0.7293643951416016,cologne and munich,0
99,0.915319561958313,community and customers,0
100,0.4599838852882385,competence and willingness,0
101,0.662306547164917,composure and tranquility,0
102,0.6624375581741333,concern and inquiry,0
103,0.7177978157997131,contemplation and delight,0
104,0.8171111941337585,contortion and scream,0
105,0.9258807897567749,control and needs,0
106,0.5992383360862732,costume and decor,0
107,0.7259107828140259,courage and virility,0
108,0.6581330299377441,courthouse and square,0
109,0.9243614673614502,cover and pillows,0
110,0.946410596370697,coverings and veils,0
111,0.531243622303009,covers and towels,0
112,0.7810851335525513,cowboy and rancher,0
113,0.9368781447410583,criminality and madness,0
114,0.45526501536369324,crisis and destruction,0
115,0.9036033749580383,cry and rustle,0
116,0.7983177900314331,curiosity and foreboding,0
117,0.6624650955200195,currents and rhythms,0
118,0.6361284255981445,dancers and guests,0
119,0.8535354733467102,danger and nuisance,0
120,0.6841087937355042,defeat and misfortune,0
121,0.700946033000946,delirium and illness,0
122,0.5509576201438904,denial and ignorance,0
123,0.84999680519104,denials and sacrifices,0
124,0.8479446172714233,derelicts and outcasts,0
125,0.8917976021766663,design and outline,0
126,0.5719233155250549,desire and response,0
127,0.5729097127914429,desire and wishing,0
128,0.7989476323127747,dialects and localisms,0
129,0.8135040998458862,diamonds and mink,0
130,0.9421369433403015,diffidence and gentleness,0
131,0.8803377151489258,direction and moment,0
132,0.9233637452125549,directness and truth,0
133,0.9131459593772888,disarray and impasse,0
134,0.7201985716819763,disasters and sufferings,0
135,0.6419893503189087,disrespect and misunderstanding,0
136,0.631463348865509,distinction and tone,0
137,0.6021455526351929,doctors and president,0
138,0.5926894545555115,dogs and grandchildren,0
139,0.8557365536689758,door and sill,0
140,0.6975978016853333,drawing and models,0
141,0.8283054828643799,dregs and wine,0
142,0.9388118386268616,dryness and dust,0
143,0.8974748253822327,emeralds and peanuts,0
144,0.7952744960784912,employees and proprietors,0
145,0.6749316453933716,envelope and pencil,0
146,0.5529529452323914,envy and hurt,0
147,0.731326162815094,equality and relativism,0
148,0.8243353962898254,equipment and musket,0
149,0.8943955302238464,exasperation and love,0
150,0.7146815061569214,farms and hayfields,0
151,0.5674715638160706,farms and mountains,0
152,0.5131779909133911,fear and ritual,0
153,0.893263041973114,felons and fixers,0
