,cosine_diffs,binom,layer
0,0.705458402633667,abandon and fervor,0
1,0.7158222794532776,ability and age,0
2,0.6737910509109497,ability and desire,0
3,0.7020853757858276,ability and strength,0
4,0.549161434173584,accessories and aircraft,0
5,0.7797208428382874,acids and tannin,0
6,0.701318085193634,acknowledgment and authentication,0
7,0.850834846496582,action and interests,0
8,0.8566287755966187,action and character,0
9,0.7936527729034424,actions and feelings,0
10,0.6650809049606323,adaptations and cycles,0
11,0.6754297018051147,addresses and names,0
12,0.5722246170043945,adherent and advocate,0
13,0.45212608575820923,adventure and romance,0
14,0.6598928570747375,age and day,0
15,0.5148026943206787,agencies and individuals,0
16,0.5622215270996094,aggression and hostility,0
17,0.6593794226646423,agreements and contracts,0
18,0.5417037010192871,aims and backgrounds,0
19,0.622702956199646,aircraft and ships,0
20,0.9115722179412842,allegory and expressiveness,0
21,0.5066096186637878,amateurs and collectors,0
22,0.7180688381195068,amber and froth,0
23,0.8675228357315063,ambiguities and fears,0
24,0.9353085160255432,ambiguities and urgencies,0
25,0.515074610710144,ambition and poverty,0
26,0.7738450765609741,ambush and death,0
27,0.6491066813468933,ammunition and guns,0
28,0.5680004358291626,amusement and pride,0
29,0.6239017248153687,anger and anxiety,0
30,0.6600981950759888,anger and fear,0
31,0.611997663974762,anger and hatred,0
32,0.7672551274299622,anger and indignation,0
33,0.7812386751174927,angst and science,0
34,0.5503863096237183,anguish and pain,0
35,0.8233880996704102,animosity and resistance,0
36,0.6939029097557068,anthropologist and engineer,0
37,0.7081752419471741,anthropology and psychology,0
38,0.6289957761764526,anxiety and hazards,0
39,0.6015245914459229,appliances and cosmetics,0
40,0.4948519468307495,apprehension and fear,0
41,0.7714534401893616,apprenticeship and learning,0
42,0.9363124370574951,aqueducts and tombs,0
43,0.8270056247711182,arms and hands,0
44,0.8059114217758179,arms and legs,0
45,0.7716602087020874,arrows and crosses,0
46,0.8391422629356384,articulation and establishment,0
47,0.7046985626220703,arts and crafts,0
48,0.7008119225502014,arts and sciences,0
49,0.42144376039505005,aspirations and dignity,0
50,0.807086169719696,assistant and confidante,0
51,0.5952147245407104,attitude and culture,0
52,0.5527795553207397,attraction and conflict,0
53,0.6861181259155273,attractions and repulsions,0
54,0.5767803192138672,aunt and uncle,0
55,0.7657430171966553,austerity and denial,0
56,0.7135194540023804,authority and decency,0
57,0.810316264629364,background and dancers,0
58,0.8502036333084106,bale and box,0
59,0.6154006123542786,bankers and friends,0
60,0.674605131149292,bankruptcy and death,0
61,0.7626429200172424,barnyard and coop,0
62,0.6229283809661865,barriers and stakes,0
63,0.9455565810203552,beech and horse-chestnut,0
64,0.7939432263374329,beginnings and greetings,0
65,0.8818724155426025,bellboy and chambermaid,0
66,0.8652297854423523,benefactor and sponsor,0
67,0.8126618266105652,berries and gardens,0
68,0.8819037675857544,bicep and forearm,0
69,0.6068795919418335,bitterness and youth,0
70,0.8584194183349609,bleats and rasps,0
71,0.6856274008750916,bleedings and pills,0
72,0.9573058485984802,boards and two-by-fours,0
73,0.825947105884552,boy and mount,0
74,0.6509532332420349,cables and communiques,0
75,0.5784074664115906,cakes and comfort,0
76,0.7050865292549133,calmness and detachment,0
77,0.8496564626693726,capture and isolation,0
78,0.689387321472168,career and wanderings,0
79,0.6136091947555542,carpet and tile,0
80,0.9071822166442871,catholics and non-catholics,0
81,0.6871599555015564,ceremonies and exhortations,0
82,0.8605489730834961,chair and floor,0
83,0.8845304846763611,charters and contracts,0
84,0.8305985927581787,cherries and pineapple,0
85,0.6989994049072266,childhood and hobo,0
86,0.7960194945335388,choir and glee-club,0
87,0.536774754524231,chorus and verses,0
88,0.5522725582122803,clarification and reexamination,0
89,0.5455013513565063,clarity and flavor,0
90,0.5526766777038574,clash and meeting,0
91,0.8013306856155396,classicist and mathematician,0
92,0.7679293751716614,classifications and probings,0
93,0.953269898891449,clergymen and parishioners,0
94,0.5242468118667603,clerk and cook,0
95,0.9285145401954651,clerks and postmasters,0
96,0.8280697464942932,clothes and haircut,0
97,0.6072045564651489,clothing and decorations,0
98,0.7093373537063599,cologne and munich,0
99,0.8806265592575073,community and customers,0
100,0.4117889106273651,competence and willingness,0
101,0.6091917753219604,composure and tranquility,0
102,0.620012640953064,concern and inquiry,0
103,0.7316306829452515,contemplation and delight,0
104,0.7764400839805603,contortion and scream,0
105,0.9034681916236877,control and needs,0
106,0.5795415043830872,costume and decor,0
107,0.6905857920646667,courage and virility,0
108,0.6218635439872742,courthouse and square,0
109,0.9020302891731262,cover and pillows,0
110,0.9322704672813416,coverings and veils,0
111,0.49381211400032043,covers and towels,0
112,0.7547973394393921,cowboy and rancher,0
113,0.9134408831596375,criminality and madness,0
114,0.42386841773986816,crisis and destruction,0
115,0.8883866667747498,cry and rustle,0
116,0.7861404418945312,curiosity and foreboding,0
117,0.5799698829650879,currents and rhythms,0
118,0.6161329746246338,dancers and guests,0
119,0.8018453121185303,danger and nuisance,0
120,0.641213595867157,defeat and misfortune,0
121,0.6911885142326355,delirium and illness,0
122,0.488134503364563,denial and ignorance,0
123,0.8111969828605652,denials and sacrifices,0
124,0.8475677371025085,derelicts and outcasts,0
125,0.8765946626663208,design and outline,0
126,0.5527494549751282,desire and response,0
127,0.5308965444564819,desire and wishing,0
128,0.8147806525230408,dialects and localisms,0
129,0.7618381977081299,diamonds and mink,0
130,0.9276113510131836,diffidence and gentleness,0
131,0.8303972482681274,direction and moment,0
132,0.9013064503669739,directness and truth,0
133,0.8945595026016235,disarray and impasse,0
134,0.7323883771896362,disasters and sufferings,0
135,0.6174618005752563,disrespect and misunderstanding,0
136,0.6191818118095398,distinction and tone,0
137,0.5802514553070068,doctors and president,0
138,0.5385935306549072,dogs and grandchildren,0
139,0.8112889528274536,door and sill,0
140,0.6167131662368774,drawing and models,0
141,0.7805331945419312,dregs and wine,0
142,0.919824481010437,dryness and dust,0
143,0.8721373081207275,emeralds and peanuts,0
144,0.7945445775985718,employees and proprietors,0
145,0.5962786078453064,envelope and pencil,0
146,0.5049979090690613,envy and hurt,0
147,0.7088314294815063,equality and relativism,0
148,0.787861168384552,equipment and musket,0
149,0.8665664196014404,exasperation and love,0
150,0.6823845505714417,farms and hayfields,0
151,0.5255959033966064,farms and mountains,0
152,0.4742908775806427,fear and ritual,0
153,0.8948945999145508,felons and fixers,0
154,0.4810832738876343,fishermen and scientists,0
155,0.9010616540908813,flirtation and romance,0
156,0.8375937938690186,force and voice,0
157,0.7514362335205078,foresight and patriotism,0
158,0.8119288682937622,form and mess,0
159,0.7291990518569946,freedom and israel,0
160,0.8196682929992676,friends and tenants,0
161,0.8432251214981079,furs and merchandise,0
162,0.7150719165802002,gadgets and prowess,0
163,0.5605485439300537,garden and livestock,0
164,0.6773809194564819,garden and pavilion,0
165,0.6631107926368713,gardens and riverbanks,0
166,0.5684545636177063,gardens and housing,0
167,0.9047531485557556,gasps and rushes,0
168,0.8078328371047974,gentility and principle,0
169,0.5296268463134766,gift and heritage,0
170,0.5102212429046631,glance and signal,0
171,0.9547641277313232,goodnight and lullaby,0
172,0.657934844493866,gossip and truth,0
173,0.851364016532898,graces and manners,0
174,0.9366297125816345,grandfather and great-grandfather,0
175,0.7724902629852295,greed and pettiness,0
176,0.862707793712616,gunfire and shouting,0
177,0.8474774956703186,handle and hinge,0
178,0.8335968852043152,hat and tunic,0
179,0.9496040344238281,head-tossing and prancing,0
180,0.4243975281715393,hearsay and legend,0
181,0.8823195099830627,heat and outcry,0
182,0.8804734349250793,hillbilly and jazz,0
183,0.8692624568939209,holland and japan,0
184,0.8321473002433777,honeysuckle and rosebush,0
185,0.7883655428886414,hope and smiles,0
186,0.8410406708717346,huggings and kissings,0
187,0.5953840017318726,humor and proportion,0
188,0.6432774662971497,immersion and involvement,0
189,0.7823225259780884,incredulity and shock,0
190,0.5365247130393982,inertia and petulance,0
191,0.765435516834259,ingratitude and injury,0
192,0.5473695397377014,instinct and judgement,0
193,0.8251538276672363,intelligence and mentality,0
194,0.41592156887054443,intensities and rhythms,0
195,0.8093680739402771,interconnectedness and quality,0
196,0.903552234172821,ivory and sandalwood,0
197,0.5424569845199585,jazz and marijuana,0
198,0.8835300207138062,jubilation and regret,0
199,0.5926249623298645,juice and spirit,0
200,0.8852704763412476,ketches and yachts,0
201,0.8265326023101807,kind and scale,0
202,0.8007180094718933,lights and motor,0
203,0.6815155744552612,linguist and therapist,0
204,0.7331670522689819,linguistics and psychiatry,0
205,0.8381927013397217,linguists and psychotherapists,0
206,0.6228516101837158,lint and thread,0
207,0.5709981322288513,liquor and luxury,0
208,0.9098095893859863,madman and tyrant,0
209,0.6674709320068359,maintenance and travel,0
210,0.843689501285553,maps and registers,0
211,0.8977138996124268,marquees and signs,0
212,0.5816652178764343,meaningfulness and relevance,0
213,0.48607224225997925,mechanics and technique,0
214,0.4060187041759491,medicines and yeast,0
215,0.7041782140731812,miners and teamsters,0
216,0.504224419593811,misunderstanding and persecution,0
217,0.9576632380485535,modernizing and redecorating,0
218,0.8020934462547302,nagging and stress,0
219,0.8917553424835205,names and specialties,0
220,0.6535710096359253,nationalism and sentiment,0
221,0.818142294883728,neighborliness and politeness,0
222,0.9204715490341187,nightingales and roses,0
223,0.8624729514122009,non-poetry and poetry,0
224,0.870805561542511,onrush and retreat,0
225,0.7721680402755737,optimism and practicality,0
226,0.4943280518054962,pains and shocks,0
227,0.5725363492965698,painting and sculptures,0
228,0.5328280329704285,passage and rhythm,0
229,0.8800485134124756,patients and psychiatrists,0
230,0.6823152899742126,patronage and subscription,0
231,0.8162244558334351,peace and rehabilitation,0
232,0.745603084564209,pen and telephone,0
233,0.8580223917961121,people and soils,0
234,0.7155319452285767,pills and tonics,0
235,0.8346564769744873,poise and posture,0
236,0.8076475262641907,powers and traditions,0
237,0.49014076590538025,preparations and services,0
238,0.6672265529632568,promoters and salesmen,0
239,0.8172006011009216,reason and sight,0
240,0.821443498134613,reference and withdrawal,0
241,0.7756813168525696,retribution and violence,0
242,0.7488417029380798,romance and snobbery,0
243,0.8281029462814331,salt and whiskey,0
244,0.6919770836830139,scars and welts,0
245,0.5411383509635925,Scots and Swiss,0
246,0.6040031313896179,screens and shades,0
247,0.4789557158946991,seals and wires,0
248,0.9737576842308044,self-aggrandisement and self-confidence,0
249,0.958250880241394,self-indulgence and softness,0
250,0.867378294467926,sky and wasteland,0
251,0.8444650769233704,song and tears,0
252,0.9030236005783081,sparkle and spring,0
253,0.8806830644607544,sprains and swellings,0
254,0.6588267087936401,stalls and urinals,0
255,0.5130943059921265,starvation and tuberculosis,0
256,0.6000457406044006,starvation and suicide,0
257,0.6919355988502502,sushi and tea,0
258,0.868445098400116,suspense and worry,0
259,0.9403476715087891,temperature and wind-velocity,0
260,0.5441865921020508,tension and terror,0
261,0.6670575141906738,unhappiness and women,0
262,0.45514369010925293,usefulness and viability,0
263,0.5229459404945374,vitality and will,0
264,0.8573957085609436,aunts and uncles,0
265,0.8258517384529114,back and shoulders,0
266,0.5622912645339966,bacon and eggs,0
267,0.8410210609436035,bar and grill,0
268,0.6979151368141174,barley and oats,0
269,0.6479241847991943,barrels and boxes,0
270,0.436842679977417,beauty and dignity,0
271,0.4734610319137573,beauty and truth,0
272,0.4648458659648895,beauty and youth,0
273,0.8806736469268799,being and existence,0
274,0.5669830441474915,belly and chest,0
275,0.937481164932251,black and white,0
276,0.8689018487930298,blood and flesh,0
277,0.8523669838905334,blood and guts,0
278,0.8952042460441589,boats and ships,0
279,0.6230305433273315,bodies and faces,0
280,0.8651581406593323,body and face,0
281,0.8671473264694214,body and head,0
282,0.8568362593650818,body and mind,0
283,0.8293470144271851,bone and flesh,0
284,0.8304699063301086,bone and muscle,0
285,0.8988656401634216,bones and skulls,0
286,0.6526235938072205,boots and shoes,0
287,0.8615564703941345,boys and girls,0
288,0.8524712324142456,boys and men,0
289,0.8169471025466919,bread and butter,0
290,0.8049525022506714,bread and cheese,0
291,0.601825475692749,breakfast and dinner,0
292,0.5717456340789795,bride and groom,0
293,0.8653533458709717,brother and mother,0
294,0.8921440839767456,brother and sister,0
295,0.6809920072555542,brothers and sisters,0
296,0.8261268138885498,brush and trees,0
297,0.7483492493629456,cakes and pies,0
298,0.5944135189056396,cattle and horses,0
299,0.8457845449447632,cause and consequence,0
300,0.8565250635147095,cause and effect,0
301,0.5561325550079346,ceiling and walls,0
302,0.8187882900238037,cents and dollars,0
303,0.8703784942626953,chair and table,0
304,0.7880632877349854,chairs and sofas,0
305,0.6070692539215088,chairs and table,0
306,0.681027889251709,characters and situations,0
307,0.8428850769996643,charts and maps,0
308,0.5590365529060364,chest and stomach,0
309,0.8642944097518921,child and husband,0
310,0.8625831604003906,child and wife,0
311,0.5994687080383301,childhood and infancy,0
312,0.8824722766876221,choice and decision,0
313,0.8334223031997681,church and community,0
314,0.8971371054649353,city and country,0
315,0.8967565298080444,city and county,0
316,0.9009096622467041,city and state,0
317,0.5590691566467285,clarity and precision,0
