,cosine_diffs,binom,layer
0,0.7049498558044434,abandon and fervor,0
1,0.7166304588317871,ability and age,0
2,0.6741960048675537,ability and desire,0
3,0.7026236653327942,ability and strength,0
4,0.5491873621940613,accessories and aircraft,0
5,0.7799860835075378,acids and tannin,0
6,0.7008925080299377,acknowledgment and authentication,0
7,0.8507897257804871,action and interests,0
8,0.8568024635314941,action and character,0
9,0.7938259840011597,actions and feelings,0
10,0.6649705171585083,adaptations and cycles,0
11,0.6756699085235596,addresses and names,0
12,0.5719170570373535,adherent and advocate,0
13,0.45215722918510437,adventure and romance,0
14,0.6603702306747437,age and day,0
15,0.5140500068664551,agencies and individuals,0
16,0.5637208819389343,aggression and hostility,0
17,0.6601368188858032,agreements and contracts,0
18,0.5425875186920166,aims and backgrounds,0
19,0.6226083040237427,aircraft and ships,0
20,0.9116489887237549,allegory and expressiveness,0
21,0.5062249898910522,amateurs and collectors,0
22,0.7186084985733032,amber and froth,0
23,0.8675909042358398,ambiguities and fears,0
24,0.9353946447372437,ambiguities and urgencies,0
25,0.5151258707046509,ambition and poverty,0
26,0.774207592010498,ambush and death,0
27,0.649274468421936,ammunition and guns,0
28,0.5683469176292419,amusement and pride,0
29,0.6242859959602356,anger and anxiety,0
30,0.6609676480293274,anger and fear,0
31,0.612982988357544,anger and hatred,0
32,0.7672253847122192,anger and indignation,0
33,0.781238853931427,angst and science,0
34,0.5504162311553955,anguish and pain,0
35,0.823603093624115,animosity and resistance,0
36,0.6944832801818848,anthropologist and engineer,0
37,0.7084726691246033,anthropology and psychology,0
38,0.6290381550788879,anxiety and hazards,0
39,0.6020935773849487,appliances and cosmetics,0
40,0.49554377794265747,apprehension and fear,0
41,0.7720547914505005,apprenticeship and learning,0
42,0.9362562894821167,aqueducts and tombs,0
43,0.827470600605011,arms and hands,0
44,0.806352972984314,arms and legs,0
45,0.7717275023460388,arrows and crosses,0
46,0.8397186398506165,articulation and establishment,0
47,0.7053370475769043,arts and crafts,0
48,0.7011640071868896,arts and sciences,0
49,0.42096617817878723,aspirations and dignity,0
50,0.8071352243423462,assistant and confidante,0
51,0.5957098603248596,attitude and culture,0
52,0.5536679029464722,attraction and conflict,0
53,0.6865523457527161,attractions and repulsions,0
54,0.5770871639251709,aunt and uncle,0
