,cosine_diffs,binom,layer
0,0.7060976028442383,abandon and fervor,0
1,0.7159714698791504,ability and age,0
2,0.6730927228927612,ability and desire,0
3,0.7019199132919312,ability and strength,0
4,0.5503060221672058,accessories and aircraft,0
5,0.7806445360183716,acids and tannin,0
6,0.7016565203666687,acknowledgment and authentication,0
7,0.8500580191612244,action and interests,0
8,0.8560270667076111,action and character,0
9,0.7928467988967896,actions and feelings,0
10,0.6650704741477966,adaptations and cycles,0
11,0.6751086115837097,addresses and names,0
12,0.5721254348754883,adherent and advocate,0
13,0.4523966312408447,adventure and romance,0
14,0.6609101891517639,age and day,0
15,0.5151920914649963,agencies and individuals,0
16,0.5622069239616394,aggression and hostility,0
17,0.65928053855896,agreements and contracts,0
18,0.5412306785583496,aims and backgrounds,0
19,0.6226446628570557,aircraft and ships,0
20,0.911747395992279,allegory and expressiveness,0
21,0.5065887570381165,amateurs and collectors,0
22,0.7183613777160645,amber and froth,0
23,0.8678850531578064,ambiguities and fears,0
24,0.935428261756897,ambiguities and urgencies,0
25,0.5145430564880371,ambition and poverty,0
26,0.7752310037612915,ambush and death,0
27,0.648643434047699,ammunition and guns,0
28,0.567924439907074,amusement and pride,0
29,0.625298023223877,anger and anxiety,0
30,0.6611090898513794,anger and fear,0
31,0.6128600835800171,anger and hatred,0
32,0.7682982683181763,anger and indignation,0
33,0.7810347080230713,angst and science,0
34,0.5513207912445068,anguish and pain,0
35,0.8232777118682861,animosity and resistance,0
36,0.6940276026725769,anthropologist and engineer,0
37,0.7073138356208801,anthropology and psychology,0
38,0.6287803053855896,anxiety and hazards,0
39,0.6020037531852722,appliances and cosmetics,0
40,0.4952338635921478,apprehension and fear,0
41,0.7717707753181458,apprenticeship and learning,0
42,0.9363517761230469,aqueducts and tombs,0
43,0.8265768885612488,arms and hands,0
44,0.8050336241722107,arms and legs,0
45,0.7715126276016235,arrows and crosses,0
46,0.8389256596565247,articulation and establishment,0
47,0.7049027681350708,arts and crafts,0
48,0.7011754512786865,arts and sciences,0
49,0.4217216372489929,aspirations and dignity,0
50,0.8069024085998535,assistant and confidante,0
51,0.5975921154022217,attitude and culture,0
52,0.5542036294937134,attraction and conflict,0
53,0.6864062547683716,attractions and repulsions,0
54,0.5793221592903137,aunt and uncle,0
55,0.766315221786499,austerity and denial,0
56,0.7129409313201904,authority and decency,0
57,0.8085718154907227,background and dancers,0
58,0.8501874208450317,bale and box,0
59,0.6171110272407532,bankers and friends,0
60,0.6753453016281128,bankruptcy and death,0
61,0.7636047005653381,barnyard and coop,0
62,0.6227256059646606,barriers and stakes,0
63,0.9455437660217285,beech and horse-chestnut,0
64,0.7944579124450684,beginnings and greetings,0
65,0.8813825845718384,bellboy and chambermaid,0
66,0.8645964860916138,benefactor and sponsor,0
67,0.8123620748519897,berries and gardens,0
68,0.8818629384040833,bicep and forearm,0
69,0.6080964803695679,bitterness and youth,0
70,0.8577113747596741,bleats and rasps,0
71,0.6864300966262817,bleedings and pills,0
72,0.9572827219963074,boards and two-by-fours,0
73,0.8258280158042908,boy and mount,0
74,0.6507984399795532,cables and communiques,0
75,0.5800173878669739,cakes and comfort,0
76,0.7055132389068604,calmness and detachment,0
77,0.8486939668655396,capture and isolation,0
78,0.6893413662910461,career and wanderings,0
79,0.6141124963760376,carpet and tile,0
80,0.907672643661499,catholics and non-catholics,0
81,0.687227725982666,ceremonies and exhortations,0
82,0.859837532043457,chair and floor,0
83,0.8844810724258423,charters and contracts,0
84,0.8306256532669067,cherries and pineapple,0
85,0.6994832754135132,childhood and hobo,0
86,0.7972618937492371,choir and glee-club,0
87,0.5364858508110046,chorus and verses,0
88,0.5528068542480469,clarification and reexamination,0
89,0.5460522770881653,clarity and flavor,0
90,0.5535539984703064,clash and meeting,0
91,0.8017128705978394,classicist and mathematician,0
92,0.7689312696456909,classifications and probings,0
93,0.953074038028717,clergymen and parishioners,0
94,0.5262344479560852,clerk and cook,0
95,0.9287956953048706,clerks and postmasters,0
96,0.8285502791404724,clothes and haircut,0
97,0.6078219413757324,clothing and decorations,0
98,0.7090421915054321,cologne and munich,0
99,0.8795527219772339,community and customers,0
100,0.4125012755393982,competence and willingness,0
101,0.6077539324760437,composure and tranquility,0
102,0.6198553442955017,concern and inquiry,0
103,0.7317750453948975,contemplation and delight,0
104,0.7764437198638916,contortion and scream,0
105,0.9030513167381287,control and needs,0
106,0.5805079936981201,costume and decor,0
107,0.6903154253959656,courage and virility,0
108,0.6206722259521484,courthouse and square,0
109,0.90131014585495,cover and pillows,0
110,0.9319630265235901,coverings and veils,0
111,0.4941953122615814,covers and towels,0
112,0.7553619146347046,cowboy and rancher,0
113,0.9127969145774841,criminality and madness,0
114,0.4252089858055115,crisis and destruction,0
115,0.8881525993347168,cry and rustle,0
116,0.7863866090774536,curiosity and foreboding,0
117,0.5799719095230103,currents and rhythms,0
118,0.6169918179512024,dancers and guests,0
119,0.8006578683853149,danger and nuisance,0
120,0.6419085264205933,defeat and misfortune,0
121,0.6911079287528992,delirium and illness,0
122,0.4872261583805084,denial and ignorance,0
123,0.8109056353569031,denials and sacrifices,0
124,0.8481509685516357,derelicts and outcasts,0
125,0.8759509325027466,design and outline,0
126,0.5536142587661743,desire and response,0
127,0.5307588577270508,desire and wishing,0
128,0.8154959082603455,dialects and localisms,0
129,0.7616560459136963,diamonds and mink,0
130,0.9273262023925781,diffidence and gentleness,0
131,0.8291802406311035,direction and moment,0
132,0.9006677865982056,directness and truth,0
133,0.8940523862838745,disarray and impasse,0
134,0.7343117594718933,disasters and sufferings,0
135,0.6193609833717346,disrespect and misunderstanding,0
136,0.61981201171875,distinction and tone,0
137,0.5808336138725281,doctors and president,0
138,0.5394964814186096,dogs and grandchildren,0
139,0.8106352090835571,door and sill,0
140,0.6147050857543945,drawing and models,0
141,0.7806876301765442,dregs and wine,0
142,0.9193757176399231,dryness and dust,0
143,0.8716952204704285,emeralds and peanuts,0
144,0.7947372198104858,employees and proprietors,0
145,0.5957892537117004,envelope and pencil,0
146,0.506133496761322,envy and hurt,0
147,0.7096690535545349,equality and relativism,0
148,0.7876784801483154,equipment and musket,0
149,0.8662200570106506,exasperation and love,0
150,0.6824997067451477,farms and hayfields,0
151,0.526841938495636,farms and mountains,0
152,0.47498956322669983,fear and ritual,0
153,0.8951335549354553,felons and fixers,0
154,0.48194462060928345,fishermen and scientists,0
155,0.9000856280326843,flirtation and romance,0
156,0.8367964029312134,force and voice,0
157,0.7522904872894287,foresight and patriotism,0
158,0.8105192184448242,form and mess,0
159,0.730461061000824,freedom and israel,0
160,0.8185644745826721,friends and tenants,0
161,0.8436335921287537,furs and merchandise,0
162,0.7149191498756409,gadgets and prowess,0
163,0.5600267648696899,garden and livestock,0
164,0.6763463020324707,garden and pavilion,0
165,0.6633592247962952,gardens and riverbanks,0
166,0.5691997408866882,gardens and housing,0
167,0.9042484164237976,gasps and rushes,0
168,0.8075135946273804,gentility and principle,0
169,0.5302482843399048,gift and heritage,0
170,0.5104497671127319,glance and signal,0
171,0.9544202089309692,goodnight and lullaby,0
172,0.6581764817237854,gossip and truth,0
173,0.8506679534912109,graces and manners,0
174,0.9366545677185059,grandfather and great-grandfather,0
175,0.7730394601821899,greed and pettiness,0
176,0.8617967367172241,gunfire and shouting,0
177,0.8471853137016296,handle and hinge,0
178,0.8341119289398193,hat and tunic,0
179,0.9492600560188293,head-tossing and prancing,0
180,0.42444154620170593,hearsay and legend,0
181,0.8815274834632874,heat and outcry,0
182,0.8806824684143066,hillbilly and jazz,0
183,0.8693426847457886,holland and japan,0
184,0.8328201174736023,honeysuckle and rosebush,0
185,0.7870609164237976,hope and smiles,0
