,cosine_diffs,binom,layer
0,0.7048819065093994,abandon and fervor,0
1,0.7164930105209351,ability and age,0
2,0.67326819896698,ability and desire,0
3,0.7024378180503845,ability and strength,0
4,0.5485240817070007,accessories and aircraft,0
5,0.7806433439254761,acids and tannin,0
6,0.7008761167526245,acknowledgment and authentication,0
7,0.8504537343978882,action and interests,0
8,0.8565930724143982,action and character,0
9,0.793232798576355,actions and feelings,0
10,0.6645394563674927,adaptations and cycles,0
11,0.675094485282898,addresses and names,0
12,0.5718093514442444,adherent and advocate,0
13,0.4524264931678772,adventure and romance,0
14,0.6601289510726929,age and day,0
15,0.5150139331817627,agencies and individuals,0
16,0.562669575214386,aggression and hostility,0
17,0.6599609851837158,agreements and contracts,0
18,0.5417570471763611,aims and backgrounds,0
19,0.6216503381729126,aircraft and ships,0
20,0.9117354154586792,allegory and expressiveness,0
21,0.5062412023544312,amateurs and collectors,0
22,0.7189661264419556,amber and froth,0
23,0.8672989010810852,ambiguities and fears,0
24,0.9352515935897827,ambiguities and urgencies,0
25,0.5148901343345642,ambition and poverty,0
26,0.774161159992218,ambush and death,0
27,0.6484604477882385,ammunition and guns,0
28,0.5674455165863037,amusement and pride,0
29,0.6242759823799133,anger and anxiety,0
30,0.660461962223053,anger and fear,0
31,0.6111924052238464,anger and hatred,0
32,0.766836941242218,anger and indignation,0
33,0.7813841104507446,angst and science,0
34,0.5509823560714722,anguish and pain,0
35,0.8233519792556763,animosity and resistance,0
36,0.6936609148979187,anthropologist and engineer,0
37,0.7076935172080994,anthropology and psychology,0
38,0.6290431618690491,anxiety and hazards,0
39,0.6016806364059448,appliances and cosmetics,0
40,0.4960273802280426,apprehension and fear,0
41,0.7718243598937988,apprenticeship and learning,0
42,0.9363160729408264,aqueducts and tombs,0
43,0.8271277546882629,arms and hands,0
44,0.8053582906723022,arms and legs,0
45,0.7715848088264465,arrows and crosses,0
46,0.8391505479812622,articulation and establishment,0
47,0.7049479484558105,arts and crafts,0
48,0.7017059922218323,arts and sciences,0
49,0.4218842387199402,aspirations and dignity,0
50,0.806525468826294,assistant and confidante,0
51,0.5953052639961243,attitude and culture,0
52,0.5527386665344238,attraction and conflict,0
