,cosine_diffs,binom,layer
0,0.710047721862793,abandon and fervor,0
1,0.7208226919174194,ability and age,0
2,0.6763321161270142,ability and desire,0
3,0.7068577408790588,ability and strength,0
4,0.553104043006897,accessories and aircraft,0
5,0.786177396774292,acids and tannin,0
6,0.6992954611778259,acknowledgment and authentication,0
7,0.8447649478912354,action and interests,0
8,0.8513261675834656,action and character,0
9,0.7876449823379517,actions and feelings,0
10,0.6670094728469849,adaptations and cycles,0
11,0.6745986938476562,addresses and names,0
12,0.5738470554351807,adherent and advocate,0
13,0.45860570669174194,adventure and romance,0
14,0.6664862036705017,age and day,0
15,0.5218254923820496,agencies and individuals,0
16,0.5622943639755249,aggression and hostility,0
17,0.6586294174194336,agreements and contracts,0
18,0.5360589027404785,aims and backgrounds,0
19,0.6263168454170227,aircraft and ships,0
20,0.9116204380989075,allegory and expressiveness,0
21,0.5076512098312378,amateurs and collectors,0
22,0.7210925221443176,amber and froth,0
23,0.8661617040634155,ambiguities and fears,0
24,0.9342877864837646,ambiguities and urgencies,0
25,0.5178584456443787,ambition and poverty,0
26,0.7748818397521973,ambush and death,0
27,0.6468276977539062,ammunition and guns,0
28,0.5753902196884155,amusement and pride,0
29,0.6295545697212219,anger and anxiety,0
30,0.6647103428840637,anger and fear,0
31,0.6137881278991699,anger and hatred,0
32,0.7688161730766296,anger and indignation,0
33,0.784808874130249,angst and science,0
34,0.5614737868309021,anguish and pain,0
35,0.8232964873313904,animosity and resistance,0
36,0.6947647333145142,anthropologist and engineer,0
37,0.7079927325248718,anthropology and psychology,0
38,0.6259527802467346,anxiety and hazards,0
39,0.6030220985412598,appliances and cosmetics,0
40,0.4975513815879822,apprehension and fear,0
41,0.7710416316986084,apprenticeship and learning,0
42,0.9371464252471924,aqueducts and tombs,0
43,0.8227372765541077,arms and hands,0
44,0.7997338175773621,arms and legs,0
45,0.7705287337303162,arrows and crosses,0
46,0.8389486074447632,articulation and establishment,0
47,0.7035057544708252,arts and crafts,0
48,0.6998194456100464,arts and sciences,0
49,0.4234958291053772,aspirations and dignity,0
50,0.8083956241607666,assistant and confidante,0
51,0.6001232862472534,attitude and culture,0
52,0.5601847767829895,attraction and conflict,0
53,0.6864432692527771,attractions and repulsions,0
54,0.5775320529937744,aunt and uncle,0
55,0.762468695640564,austerity and denial,0
56,0.7114256620407104,authority and decency,0
57,0.799774169921875,background and dancers,0
58,0.8512133359909058,bale and box,0
59,0.6166960000991821,bankers and friends,0
60,0.6792647838592529,bankruptcy and death,0
61,0.7678191661834717,barnyard and coop,0
62,0.6226805448532104,barriers and stakes,0
63,0.944740891456604,beech and horse-chestnut,0
64,0.7966749668121338,beginnings and greetings,0
65,0.8790014982223511,bellboy and chambermaid,0
66,0.8614941835403442,benefactor and sponsor,0
67,0.8140966892242432,berries and gardens,0
68,0.8824378252029419,bicep and forearm,0
69,0.6133188009262085,bitterness and youth,0
70,0.855650007724762,bleats and rasps,0
71,0.6887666583061218,bleedings and pills,0
72,0.9584254622459412,boards and two-by-fours,0
73,0.8231620788574219,boy and mount,0
74,0.6492704749107361,cables and communiques,0
75,0.5895917415618896,cakes and comfort,0
76,0.7092899084091187,calmness and detachment,0
77,0.841773271560669,capture and isolation,0
78,0.6881759166717529,career and wanderings,0
79,0.6159878373146057,carpet and tile,0
80,0.9103071093559265,catholics and non-catholics,0
81,0.6877834796905518,ceremonies and exhortations,0
82,0.8571107387542725,chair and floor,0
83,0.8811506628990173,charters and contracts,0
84,0.8308898210525513,cherries and pineapple,0
85,0.699319064617157,childhood and hobo,0
86,0.8024089336395264,choir and glee-club,0
