,cosine_diffs,binom,layer
0,0.7172964215278625,abandon and fervor,0
1,0.7316722869873047,ability and age,0
2,0.6855629682540894,ability and desire,0
3,0.7188794016838074,ability and strength,0
4,0.5635758638381958,accessories and aircraft,0
5,0.7975003719329834,acids and tannin,0
6,0.6907399296760559,acknowledgment and authentication,0
7,0.828632652759552,action and interests,0
8,0.8366023898124695,action and character,0
9,0.7738189697265625,actions and feelings,0
10,0.6667776703834534,adaptations and cycles,0
11,0.6714534759521484,addresses and names,0
12,0.576217770576477,adherent and advocate,0
13,0.46407145261764526,adventure and romance,0
14,0.6706753969192505,age and day,0
15,0.5402532815933228,agencies and individuals,0
16,0.5602543950080872,aggression and hostility,0
17,0.6526509523391724,agreements and contracts,0
18,0.5262464284896851,aims and backgrounds,0
19,0.6276782155036926,aircraft and ships,0
20,0.9112765789031982,allegory and expressiveness,0
21,0.5093451142311096,amateurs and collectors,0
22,0.7259516716003418,amber and froth,0
23,0.8586918115615845,ambiguities and fears,0
24,0.9301639795303345,ambiguities and urgencies,0
25,0.5312392115592957,ambition and poverty,0
26,0.7764226198196411,ambush and death,0
27,0.642709493637085,ammunition and guns,0
28,0.5854707360267639,amusement and pride,0
29,0.6390770673751831,anger and anxiety,0
30,0.6730054020881653,anger and fear,0
31,0.6163594126701355,anger and hatred,0
32,0.7725766897201538,anger and indignation,0
33,0.78810715675354,angst and science,0
34,0.5753301978111267,anguish and pain,0
35,0.8238567113876343,animosity and resistance,0
36,0.6930526494979858,anthropologist and engineer,0
37,0.7063623666763306,anthropology and psychology,0
38,0.6207733154296875,anxiety and hazards,0
39,0.6070978045463562,appliances and cosmetics,0
40,0.5054439902305603,apprehension and fear,0
41,0.7711694240570068,apprenticeship and learning,0
42,0.9397975206375122,aqueducts and tombs,0
43,0.8133963942527771,arms and hands,0
44,0.7838985919952393,arms and legs,0
45,0.7678807973861694,arrows and crosses,0
46,0.8380018472671509,articulation and establishment,0
47,0.6964995265007019,arts and crafts,0
48,0.6942335963249207,arts and sciences,0
49,0.43119189143180847,aspirations and dignity,0
50,0.8091607689857483,assistant and confidante,0
51,0.6054037809371948,attitude and culture,0
52,0.5655503273010254,attraction and conflict,0
53,0.6869179606437683,attractions and repulsions,0
54,0.5715880393981934,aunt and uncle,0
55,0.7609766721725464,austerity and denial,0
56,0.7055726051330566,authority and decency,0
57,0.7682625651359558,background and dancers,0
58,0.8498281240463257,bale and box,0
59,0.6218748688697815,bankers and friends,0
60,0.6829469203948975,bankruptcy and death,0
61,0.7792497873306274,barnyard and coop,0
62,0.6218844056129456,barriers and stakes,0
63,0.94489586353302,beech and horse-chestnut,0
64,0.7992942333221436,beginnings and greetings,0
65,0.8737244009971619,bellboy and chambermaid,0
66,0.8492087125778198,benefactor and sponsor,0
67,0.8160029649734497,berries and gardens,0
68,0.8817848563194275,bicep and forearm,0
69,0.6200376749038696,bitterness and youth,0
70,0.8506289720535278,bleats and rasps,0
71,0.6950564980506897,bleedings and pills,0
72,0.9604984521865845,boards and two-by-fours,0
73,0.8153226375579834,boy and mount,0
74,0.6460949182510376,cables and communiques,0
75,0.6042477488517761,cakes and comfort,0
76,0.7178152799606323,calmness and detachment,0
77,0.8246345520019531,capture and isolation,0
78,0.6919910311698914,career and wanderings,0
79,0.6228249669075012,carpet and tile,0
80,0.915479838848114,catholics and non-catholics,0
81,0.6914206147193909,ceremonies and exhortations,0
82,0.8502607345581055,chair and floor,0
83,0.8741529583930969,charters and contracts,0
84,0.8298172354698181,cherries and pineapple,0
85,0.7015110850334167,childhood and hobo,0
86,0.8134235143661499,choir and glee-club,0
87,0.5328983664512634,chorus and verses,0
88,0.5783115029335022,clarification and reexamination,0
89,0.5572448372840881,clarity and flavor,0
90,0.5745251774787903,clash and meeting,0
91,0.7988114356994629,classicist and mathematician,0
92,0.7741530537605286,classifications and probings,0
93,0.9500718116760254,clergymen and parishioners,0
94,0.544620931148529,clerk and cook,0
95,0.9286144375801086,clerks and postmasters,0
