,cosine_diffs,binom,layer
0,0.7235175371170044,abandon and fervor,0
1,0.737494707107544,ability and age,0
2,0.6899501085281372,ability and desire,0
3,0.7251763343811035,ability and strength,0
4,0.5673224329948425,accessories and aircraft,0
5,0.8045961260795593,acids and tannin,0
6,0.6771724820137024,acknowledgment and authentication,0
7,0.8060838580131531,action and interests,0
8,0.8156243562698364,action and character,0
9,0.7605130076408386,actions and feelings,0
10,0.6665478944778442,adaptations and cycles,0
11,0.6669538617134094,addresses and names,0
12,0.5709182620048523,adherent and advocate,0
13,0.46669313311576843,adventure and romance,0
14,0.669451892375946,age and day,0
15,0.5530306100845337,agencies and individuals,0
16,0.560623824596405,aggression and hostility,0
17,0.6469022035598755,agreements and contracts,0
18,0.5267542600631714,aims and backgrounds,0
19,0.6259074807167053,aircraft and ships,0
20,0.9089685678482056,allegory and expressiveness,0
21,0.513813853263855,amateurs and collectors,0
22,0.7294220924377441,amber and froth,0
23,0.8479993343353271,ambiguities and fears,0
24,0.9238398671150208,ambiguities and urgencies,0
25,0.5458555817604065,ambition and poverty,0
26,0.7804960608482361,ambush and death,0
27,0.6316419243812561,ammunition and guns,0
28,0.5880512595176697,amusement and pride,0
29,0.6531700491905212,anger and anxiety,0
30,0.6863788962364197,anger and fear,0
31,0.6246452331542969,anger and hatred,0
32,0.7786374688148499,anger and indignation,0
33,0.7923715114593506,angst and science,0
34,0.5844998955726624,anguish and pain,0
35,0.8259903192520142,animosity and resistance,0
36,0.6958428621292114,anthropologist and engineer,0
37,0.7070643901824951,anthropology and psychology,0
38,0.6127423644065857,anxiety and hazards,0
39,0.6014043688774109,appliances and cosmetics,0
40,0.5178754329681396,apprehension and fear,0
41,0.7723667025566101,apprenticeship and learning,0
42,0.9424022436141968,aqueducts and tombs,0
43,0.8032958507537842,arms and hands,0
44,0.7687208652496338,arms and legs,0
45,0.7608626484870911,arrows and crosses,0
46,0.8350475430488586,articulation and establishment,0
47,0.6894690990447998,arts and crafts,0
48,0.6918418407440186,arts and sciences,0
49,0.4385617971420288,aspirations and dignity,0
