,cosine_diffs,binom,layer
0,0.7202911376953125,abandon and fervor,0
1,0.7347462177276611,ability and age,0
2,0.6875101327896118,ability and desire,0
3,0.7210162281990051,ability and strength,0
4,0.5675312280654907,accessories and aircraft,0
5,0.8010545969009399,acids and tannin,0
6,0.6853505969047546,acknowledgment and authentication,0
7,0.8185203671455383,action and interests,0
8,0.8272343873977661,action and character,0
9,0.7670378684997559,actions and feelings,0
10,0.6681252717971802,adaptations and cycles,0
11,0.6714558005332947,addresses and names,0
12,0.5739551186561584,adherent and advocate,0
13,0.4640795588493347,adventure and romance,0
14,0.6711205244064331,age and day,0
15,0.5449541211128235,agencies and individuals,0
16,0.560441792011261,aggression and hostility,0
17,0.650446891784668,agreements and contracts,0
18,0.5247456431388855,aims and backgrounds,0
19,0.6265808343887329,aircraft and ships,0
20,0.9102399349212646,allegory and expressiveness,0
21,0.5116722583770752,amateurs and collectors,0
22,0.728252649307251,amber and froth,0
23,0.8545893430709839,ambiguities and fears,0
24,0.927987277507782,ambiguities and urgencies,0
25,0.5365021228790283,ambition and poverty,0
26,0.7777794599533081,ambush and death,0
27,0.6387395262718201,ammunition and guns,0
28,0.5860810875892639,amusement and pride,0
29,0.6455543637275696,anger and anxiety,0
30,0.6789730787277222,anger and fear,0
31,0.6203413605690002,anger and hatred,0
32,0.7753053903579712,anger and indignation,0
33,0.7897029519081116,angst and science,0
34,0.5813232660293579,anguish and pain,0
35,0.8254199028015137,animosity and resistance,0
36,0.6932500600814819,anthropologist and engineer,0
37,0.7063705921173096,anthropology and psychology,0
38,0.6192545890808105,anxiety and hazards,0
39,0.6049908399581909,appliances and cosmetics,0
40,0.5108422636985779,apprehension and fear,0
41,0.7719323635101318,apprenticeship and learning,0
42,0.9408508539199829,aqueducts and tombs,0
43,0.8088402152061462,arms and hands,0
44,0.777175784111023,arms and legs,0
45,0.7654712796211243,arrows and crosses,0
46,0.83657306432724,articulation and establishment,0
47,0.6936684250831604,arts and crafts,0
48,0.693213164806366,arts and sciences,0
49,0.43443018198013306,aspirations and dignity,0
50,0.8084385991096497,assistant and confidante,0
51,0.6051498055458069,attitude and culture,0
52,0.5694864392280579,attraction and conflict,0
53,0.6883523464202881,attractions and repulsions,0
54,0.5709720253944397,aunt and uncle,0
55,0.758823037147522,austerity and denial,0
56,0.7037044763565063,authority and decency,0
57,0.7521824836730957,background and dancers,0
58,0.8481638431549072,bale and box,0
59,0.6236755847930908,bankers and friends,0
60,0.6858720183372498,bankruptcy and death,0
61,0.784198522567749,barnyard and coop,0
62,0.6226429343223572,barriers and stakes,0
63,0.9439732432365417,beech and horse-chestnut,0
64,0.7992120981216431,beginnings and greetings,0
65,0.8695091009140015,bellboy and chambermaid,0
66,0.8439518809318542,benefactor and sponsor,0
67,0.8142026662826538,berries and gardens,0
68,0.8813254237174988,bicep and forearm,0
69,0.6219414472579956,bitterness and youth,0
70,0.8495115041732788,bleats and rasps,0
71,0.6976970434188843,bleedings and pills,0
72,0.9610210657119751,boards and two-by-fours,0
73,0.8095424175262451,boy and mount,0
74,0.6437715291976929,cables and communiques,0
75,0.6098009943962097,cakes and comfort,0
76,0.7187438011169434,calmness and detachment,0
77,0.8167846202850342,capture and isolation,0
78,0.6920198798179626,career and wanderings,0
79,0.6240429878234863,carpet and tile,0
80,0.9180762767791748,catholics and non-catholics,0
81,0.6915180087089539,ceremonies and exhortations,0
82,0.8459479808807373,chair and floor,0
83,0.8695932626724243,charters and contracts,0
84,0.8289787769317627,cherries and pineapple,0
85,0.7019713521003723,childhood and hobo,0
86,0.817308783531189,choir and glee-club,0
87,0.5325984358787537,chorus and verses,0
88,0.584780216217041,clarification and reexamination,0
89,0.5578035116195679,clarity and flavor,0
90,0.5771933794021606,clash and meeting,0
91,0.7986874580383301,classicist and mathematician,0
92,0.7756830453872681,classifications and probings,0
93,0.9479785561561584,clergymen and parishioners,0
94,0.5502534508705139,clerk and cook,0
95,0.9281945824623108,clerks and postmasters,0
96,0.8237335681915283,clothes and haircut,0
97,0.6080873012542725,clothing and decorations,0
98,0.7129992246627808,cologne and munich,0
99,0.8483901023864746,community and customers,0
100,0.43138283491134644,competence and willingness,0
101,0.5893794894218445,composure and tranquility,0
102,0.6171045303344727,concern and inquiry,0
103,0.7535947561264038,contemplation and delight,0
104,0.7591992020606995,contortion and scream,0
105,0.8742688298225403,control and needs,0
106,0.5989286303520203,costume and decor,0
107,0.6891425251960754,courage and virility,0
108,0.6373565793037415,courthouse and square,0
109,0.8783025145530701,cover and pillows,0
110,0.9189263582229614,coverings and veils,0
111,0.5068615078926086,covers and towels,0
112,0.756462574005127,cowboy and rancher,0
113,0.8942139148712158,criminality and madness,0
114,0.45652398467063904,crisis and destruction,0
115,0.8791112899780273,cry and rustle,0
116,0.7997946739196777,curiosity and foreboding,0
117,0.5472878813743591,currents and rhythms,0
118,0.6280196905136108,dancers and guests,0
119,0.7629890441894531,danger and nuisance,0
120,0.6295936703681946,defeat and misfortune,0
121,0.6920320987701416,delirium and illness,0
122,0.4900286793708801,denial and ignorance,0
123,0.7823983430862427,denials and sacrifices,0
124,0.8636168241500854,derelicts and outcasts,0
125,0.854607343673706,design and outline,0
126,0.576188862323761,desire and response,0
127,0.5319608449935913,desire and wishing,0
128,0.8354998826980591,dialects and localisms,0
129,0.7440500855445862,diamonds and mink,0
130,0.9203202724456787,diffidence and gentleness,0
131,0.7994562983512878,direction and moment,0
132,0.8838927149772644,directness and truth,0
133,0.8775521516799927,disarray and impasse,0
134,0.7501745223999023,disasters and sufferings,0
135,0.6294811367988586,disrespect and misunderstanding,0
136,0.6348733305931091,distinction and tone,0
137,0.591947615146637,doctors and president,0
138,0.5529175996780396,dogs and grandchildren,0
139,0.7745089530944824,door and sill,0
140,0.6124102473258972,drawing and models,0
141,0.7709910869598389,dregs and wine,0
142,0.9058498740196228,dryness and dust,0
143,0.8609969019889832,emeralds and peanuts,0
144,0.794410765171051,employees and proprietors,0
145,0.580237627029419,envelope and pencil,0
146,0.5277899503707886,envy and hurt,0
147,0.7230697274208069,equality and relativism,0
148,0.769051194190979,equipment and musket,0
149,0.8538472652435303,exasperation and love,0
150,0.6854294538497925,farms and hayfields,0
151,0.55191570520401,farms and mountains,0
