,cosine_diffs,binom,layer
0,0.705325722694397,abandon and fervor,0
1,0.7160950303077698,ability and age,0
2,0.6734451055526733,ability and desire,0
3,0.702357828617096,ability and strength,0
4,0.5495059490203857,accessories and aircraft,0
5,0.7804876565933228,acids and tannin,0
6,0.7009674906730652,acknowledgment and authentication,0
7,0.8500380516052246,action and interests,0
8,0.8563039302825928,action and character,0
9,0.7928209900856018,actions and feelings,0
10,0.6650772094726562,adaptations and cycles,0
11,0.6756161451339722,addresses and names,0
12,0.5709991455078125,adherent and advocate,0
13,0.45274537801742554,adventure and romance,0
14,0.6601312160491943,age and day,0
15,0.515100359916687,agencies and individuals,0
16,0.5624909400939941,aggression and hostility,0
17,0.6596285104751587,agreements and contracts,0
18,0.5414013266563416,aims and backgrounds,0
19,0.6222487092018127,aircraft and ships,0
20,0.9117745161056519,allegory and expressiveness,0
21,0.5058322548866272,amateurs and collectors,0
22,0.7182691097259521,amber and froth,0
23,0.8675968647003174,ambiguities and fears,0
24,0.9353165626525879,ambiguities and urgencies,0
25,0.5150858759880066,ambition and poverty,0
26,0.7744737267494202,ambush and death,0
27,0.6480690240859985,ammunition and guns,0
28,0.5672341585159302,amusement and pride,0
29,0.6244131922721863,anger and anxiety,0
30,0.6607860922813416,anger and fear,0
31,0.6122027635574341,anger and hatred,0
32,0.7674477696418762,anger and indignation,0
33,0.7813544869422913,angst and science,0
34,0.5511383414268494,anguish and pain,0
35,0.8228537440299988,animosity and resistance,0
36,0.6935715675354004,anthropologist and engineer,0
37,0.7068048119544983,anthropology and psychology,0
38,0.6275125741958618,anxiety and hazards,0
39,0.600921630859375,appliances and cosmetics,0
40,0.4952073395252228,apprehension and fear,0
41,0.7715845704078674,apprenticeship and learning,0
42,0.9363887310028076,aqueducts and tombs,0
43,0.8266410231590271,arms and hands,0
44,0.805131196975708,arms and legs,0
45,0.7719931602478027,arrows and crosses,0
46,0.8385593295097351,articulation and establishment,0
47,0.7047299146652222,arts and crafts,0
48,0.7015191912651062,arts and sciences,0
